PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam 
248,3/7/23,18:03:14,4,3,Ben Craig,craigbe42,Left,UMBC,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,8,Bottom,1,2,0,Slider,,BallCalled,,,,0,0,,75.65164136,1.659386612,0.976967807,2496.140399,277.3840792,3:15,4.113985592,-4.082988576,7.182923194,-47.04844378,1.168475187,15.02113461,2.33699147,-1.789025416,68.56322113,-5.437444263,3.785974174,0.499771228,,,,,,,,,,,,-7.958587802,0.126210354,4.005412759,50,4.211845751,-2.252553652,-110.083351,2.014045427,-9.654473525,21.62597157,-32.02094522,Maryland,Maryland Baltimore County,shi01,NCAA D1,BIG10,f727c6c8-a198-4f16-a968-f02c2e7b3d7f,3de8f1c2-bd3c-11ed-87af-2bee4335c861,75.76196798,4.105905673,-4.081195961,1.759323193,0.955021427,68.64155422,2.343684851,-1.790458599,-5.328414986,3.762235005,0.499652715,15.21760616,-1.690034201,50.01164737,22.34234833,1604.09936,1912.480623,64.26318651,0.08259107,0.766175101,-0.637302463,,,,,,,,,,,,,,,,,0.997537336,1,,,high,high,69.89189319,44.27306867,54.13707681,Tony Krueger,kruegto42,Maryland baltimore county
249,3/7/23,18:03:35,4,4,Ben Craig,craigbe42,Left,UMBC,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,8,Bottom,1,3,0,Four-Seam,,StrikeCalled,,,,0,0,,82.51708582,1.516684396,4.029664107,2381.817794,105.8870226,9:30,4.296559842,-3.972311623,7.33543897,-36.74737688,4.497280352,-3.454386822,2.81018427,-0.656099953,74.35197758,-4.586495357,3.339772518,0.455554462,,,,,,,,,,,,2.857442356,2.013754005,3.692995194,50,4.386619378,-8.364024017,-119.914288,2.234725342,4.159887199,23.22607029,-29.24241057,Maryland,Maryland Baltimore County,shi01,NCAA D1,BIG10,f727c6c8-a198-4f16-a968-f02c2e7b3d7f,4ab7fb9e-bd3c-11ed-b343-b9232b7e7afe,82.67367348,4.292577219,-3.97728649,1.56436497,4.090329854,74.47602233,2.813774822,-0.652310746,-4.52666805,3.402279397,0.455416907,-4.076514329,2.724908688,80.46970119,6.414973216,394.3555046,2348.944388,16.5569132,-0.045323123,0.986198186,0.159244943,,,,,,,,,,,,,,,,,0.987708257,1,,,high,high,84.22652132,-36.55611143,53.98456103,Tony Krueger,kruegto42,Maryland baltimore county
250,3/7/23,18:03:54,4,5,Ben Craig,craigbe42,Left,UMBC,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,8,Bottom,1,3,1,Slider,,BallCalled,Walk,,,0,0,,75.36706964,-0.265541209,2.922980266,,,,4.197525927,-3.96166226,7.23232972,,,,0.124434685,-1.272284327,69.65199935,-8.908096822,2.922980266,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland Baltimore County,shi01,NCAA D1,BIG10,f727c6c8-a198-4f16-a968-f02c2e7b3d7f,556f6ceb-bd3c-11ed-9e0f-15fb18ce8b7e,75.48423025,4.191611612,-3.96166226,-0.194206359,2.922980266,69.74346969,0.130866625,-1.272284327,-8.822138275,2.922980266,0.498680328,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,54.08767028,Tony Krueger,kruegto42,Maryland baltimore county
251,3/7/23,18:04:27,5,1,Ben Craig,craigbe42,Left,UMBC,Ian Petrutz,petruia42,Left,Maryland,Stretch,8,Bottom,1,0,0,Slider,,StrikeCalled,,,,0,0,,74.78855646,1.243518891,2.518584921,2543.70096,283.2529014,3:30,4.28026423,-3.879557445,7.366432417,-48.40626543,0.81418912,14.84020883,2.115476203,0.854775158,68.10501955,-5.992906672,7.047700413,0.504532839,,,,,,,,,,,,-7.637794741,-0.281985759,3.699116148,50,4.34515612,-5.145908899,-108.7788435,1.203206695,-9.026356695,21.51828035,-32.50730076,Maryland,Maryland Baltimore County,shi01,NCAA D1,BIG10,f727c6c8-a198-4f16-a968-f02c2e7b3d7f,69af1b42-bd3c-11ed-a5fa-9951a66131e0,74.89115932,4.271674183,-3.877926943,1.350691687,2.498541749,68.17877112,2.122525231,0.853404099,-5.87902139,7.025176578,0.504418834,15.01318021,-2.307323191,50.00988603,4.485136162,1634.723203,1948.870088,64.26554179,0.147328549,0.766155346,-0.625539994,,,,,,,,,,,,,,,,,0.996957823,1,,,high,high,94.03661709,6.639555548,53.95356758,Tony Krueger,kruegto42,Maryland baltimore county
252,3/7/23,18:04:46,5,2,Ben Craig,craigbe42,Left,UMBC,Ian Petrutz,petruia42,Left,Maryland,Stretch,8,Bottom,1,0,1,Slider,,HitByPitch,,,,0,0,,74.56463788,1.994557151,-0.001998601,2566.537507,283.7178497,3:30,4.232307397,-3.960306069,7.047696569,-49.94007123,-0.694071992,15.74867439,2.201326448,-2.315139293,68.23240862,-6.438773937,3.56420326,0.505076311,,,,,,,,,,,,-8.443899995,-1.328684059,4.102007669,50,3.764955036,-1.485146049,-109.2139876,4.513142755,-10.0769339,21.37572724,-33.75969857,Maryland,Maryland Baltimore County,shi01,NCAA D1,BIG10,f727c6c8-a198-4f16-a968-f02c2e7b3d7f,74663778-bd3c-11ed-81e3-a3ebd91165bb,74.66651649,4.22304647,-3.958148389,2.109212552,-0.028511137,68.29884035,2.208633187,-2.316903403,-6.319270282,3.534820707,0.504973009,15.99922904,-3.822075551,46.04791641,59.45220909,1781.32214,1847.702955,69.40565391,0.164589128,0.719920496,-0.674258777,,,,,,,,,,,,,,,,,0.99041943,1,,,high,high,36.49299645,-78.45619034,54.27230343,Tony Krueger,kruegto42,Maryland baltimore county
253,3/7/23,18:06:17,6,1,Ben Craig,craigbe42,Left,UMBC,Kevin Keister,keistke42,Right,Maryland,Stretch,8,Bottom,1,0,0,Slider,,StrikeCalled,,,,0,0,,74.87337653,1.768952385,1.200679254,2493.3593,279.9931388,3:15,4.283449921,-3.716099827,7.14270168,-46.9146618,0.705229106,15.11805935,2.182394766,-0.895242861,69.33270776,-6.243278816,4.675283445,0.505654987,,,,,,,,,,,,-8.165915947,-0.255953933,3.621149797,50,4.389264142,-2.670165511,-108.9223022,2.148959559,-9.688599545,21.34539475,-32.47773079,Maryland,Maryland Baltimore County,shi01,NCAA D1,BIG10,f727c6c8-a198-4f16-a968-f02c2e7b3d7f,aaeabb7a-bd3c-11ed-a625-17090f320657,74.98165586,4.274565277,-3.713995267,1.875853452,1.175568377,69.40799404,2.189043003,-0.896938604,-6.13451843,4.647097427,0.505535999,15.35544239,-2.249892367,47.71425744,68.2231885,1677.603043,1844.583592,67.28284379,0.116756083,0.739798549,-0.662620649,,,,,,,,,,,,,,,,,0.992228849,1,,,high,high,28.5990847,26.09892706,54.17729832,Tony Krueger,kruegto42,Maryland baltimore county
254,3/7/23,18:06:34,6,2,Ben Craig,craigbe42,Left,UMBC,Kevin Keister,keistke42,Right,Maryland,Stretch,8,Bottom,1,0,1,Slider,,BallCalled,,,,0,0,,76.44714571,1.248758365,5.11439711,2610.300528,288.8350099,3:45,4.131550797,-4.048397976,6.765308459,-49.20922679,0.028406424,14.81848966,1.694891749,1.917278748,69.07068796,-6.399899855,8.465365095,0.501531113,,,,,,,,,,,,-6.531717139,-0.555117786,3.632348349,50,4.204084453,-10.31956179,-110.7187546,1.097714958,-7.978047352,22.72233899,-32.85208813,Maryland,Maryland Baltimore County,shi01,NCAA D1,BIG10,f727c6c8-a198-4f16-a968-f02c2e7b3d7f,b53fc002-bd3c-11ed-b1b0-3bd1c5cfb6b2,76.55466165,4.122683221,-4.047054462,1.357375298,5.098371869,69.14391825,1.70223377,1.916156783,-6.282179135,8.446979534,0.501413033,14.95067344,-3.224252418,51.63056553,28.78726891,1620.290827,2046.540125,62.07296093,0.200398876,0.784024714,-0.587490884,,,,,,,,,,,,,,,,,0.991587479,1,,,high,high,64.09145702,53.44976939,54.55469154,Tony Krueger,kruegto42,Maryland baltimore county
255,3/7/23,18:06:54,6,3,Ben Craig,craigbe42,Left,UMBC,Kevin Keister,keistke42,Right,Maryland,Stretch,8,Bottom,1,1,1,Slider,,Foul,,,,0,0,,75.598062,1.011047884,3.205566871,2608.433197,285.0357096,3:30,4.191228199,-4.028775197,7.084368383,-46.72050266,0.430480215,14.05696491,1.765729795,0.343151579,69.9199253,-6.122389675,6.437503644,0.502174076,,,,,,,,,,,,-7.042501732,-0.1981812,3.784385937,50,4.242467818,-6.525145037,-109.8441278,0.711370283,-8.487299535,21.9281178,-32.41288846,Maryland,Maryland Baltimore County,shi01,NCAA D1,BIG10,f727c6c8-a198-4f16-a968-f02c2e7b3d7f,c19af39c-bd3c-11ed-8a59-33248badc4d0,75.70226438,4.182670255,-4.0276748,1.117257565,3.192318152,69.99596185,1.772492316,0.342180758,-6.012449014,6.421295397,0.502058818,14.16917473,-2.540835986,53.8220231,9.059120989,1539.746225,2105.494076,59.02954413,0.153135039,0.807187272,-0.570086281,,,,,,,,,,,,,,,,,0.995957939,1,,,high,high,81.84680054,48.81241546,54.23563162,Tony Krueger,kruegto42,Maryland baltimore county
256,3/7/23,18:07:15,6,4,Ben Craig,craigbe42,Left,UMBC,Kevin Keister,keistke42,Right,Maryland,Stretch,8,Bottom,1,1,2,Slider,,BallCalled,,,,0,0,,74.83289817,2.559621069,-1.047403099,2492.864229,269.4788204,3:00,4.060577489,-4.152061091,6.932805498,-44.66359463,2.3486465,13.32404956,2.978141673,-3.614291904,69.80915566,-4.587243565,1.209271951,0.507301234,,,,,,,,,,,,-7.949103703,0.613278201,4.224948439,50,4.23210379,1.624628298,-108.8018826,3.638385253,-9.450927531,20.54318607,-31.44490476,Maryland,Maryland Baltimore County,shi01,NCAA D1,BIG10,f727c6c8-a198-4f16-a968-f02c2e7b3d7f,cda12082-bd3c-11ed-80d9-3d107961ea85,74.94913319,4.05291486,-4.151035584,2.65461107,-1.059801442,69.89830796,2.984253617,-3.615257986,-4.487143082,1.193084152,0.507176046,13.43569476,-0.278182205,54.79347943,10.56462005,1437.1993,2036.867751,57.6525301,-0.005244175,0.817079297,-0.57650145,,,,,,,,,,,,,,,,,0.988157931,1,,,high,high,80.49184607,5.854940819,54.3871945,Tony Krueger,kruegto42,Maryland baltimore county
257,3/7/23,18:07:39,6,5,Ben Craig,craigbe42,Left,UMBC,Kevin Keister,keistke42,Right,Maryland,Stretch,8,Bottom,1,2,2,Four-Seam,,Foul,,,,0,0,,83.53595241,0.652411714,3.499454197,2435.372272,99.64697201,9:15,4.38252625,-3.866351066,7.208785983,-35.25354237,3.981342469,-4.88722014,2.341714062,-0.653131241,76.76152649,-4.792161988,3.505833755,0.448875027,,,,,,,,,,,,4.143899058,1.900072052,4.040415835,50,3.720029891,-9.452556536,-121.9948634,2.767503489,6.241754628,24.11535968,-29.312063,Maryland,Maryland Baltimore County,shi01,NCAA D1,BIG10,f727c6c8-a198-4f16-a968-f02c2e7b3d7f,dbc6334f-bd3c-11ed-9653-959ba7ed0186,83.69090652,4.378840172,-3.871355997,0.697714745,3.56191313,76.89066967,2.344976147,-0.649345885,-4.737917722,3.568010033,0.448750308,-5.459300538,2.326189349,75.54343839,34.37264758,607.9807672,2358.261539,24.96459265,-0.041834922,0.968337189,0.24611568,,,,,,,,,,,,,,,,,0.997338545,1,,,high,high,120.9353532,-9.752980692,54.11121402,Tony Krueger,kruegto42,Maryland baltimore county
258,3/7/23,18:08:02,6,6,Ben Craig,craigbe42,Left,UMBC,Kevin Keister,keistke42,Right,Maryland,Stretch,8,Bottom,1,2,2,Slider,,BallCalled,,,,0,0,,75.00061231,2.275100708,-0.207239924,2604.375114,277.352977,3:15,4.137269598,-4.108994665,6.934115445,-48.65935629,0.866433162,15.32788016,2.522866968,-2.580595771,69.69798547,-5.604082821,3.086562398,0.506509069,,,,,,,,,,,,-8.418306835,-0.230118678,4.116869784,50,4.286156127,-0.004363912,-109.0694299,3.066990055,-10.0338562,21.07149025,-32.44833012,Maryland,Maryland Baltimore County,shi01,NCAA D1,BIG10,f727c6c8-a198-4f16-a968-f02c2e7b3d7f,e979d68c-bd3c-11ed-9bbb-5fff4210c6ba,75.11008032,4.128756732,-4.107384527,2.380315085,-0.22686044,69.77688127,2.529441973,-2.582008622,-5.496163441,3.062933645,0.50639069,15.50324677,-2.062620154,51.24791774,27.19435863,1630.213312,2031.052508,62.59518083,0.080110365,0.77986174,-0.620804314,,,,,,,,,,,,,,,,,0.994884506,1,,,high,high,65.52509203,36.37642789,54.38588455,Tony Krueger,kruegto42,Maryland baltimore county
