PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,1/29/23,10:11:52,1,1,Ryan Van Buren,vanbury42,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Top,0,0,0,Sinker,,StrikeCalled,,,,,,,90.11091742,-2.098962022,-3.293939975,1957.219992,229.356489,1:45,5.797158252,2.243538725,7.387691413,-22.43371924,11.1964083,11.17530907,2.429558651,0.216390772,81.7125771,-5.212148389,-0.683657894,0.417383983,,,,,,,,,,,,-7.145830454,6.8089264,-2.022006365,50,5.643192621,7.219070329,-130.9905815,-5.450950864,-12.35576974,28.91771293,-20.40081661,Maryland,Maryland,shi01,NCAA D1,BIG10,23fe2c14-0070-45e3-ba92-b41c14354c8e,4327f8c5-9fe7-11ed-810a-d3409ee6333d,90.2794339,5.795746123,2.24715572,-2.082324715,-3.338024049,81.85616231,2.431039963,0.213572103,-5.187465675,-0.729816117,0.417253264,11.57535604,9.862844432,-0.827525458,14.18395973,1957.015856,-28.2672317,99.98957011,-0.651282692,-0.014442542,-0.758697744,,,,,,,,,,,,,,,,,0.997631556,1,,,high,high,77.23444002,4.353286861,53.93230859,Luke Shliger,shliglu42,Maryland
2,1/29/23,10:12:07,1,2,Ryan Van Buren,vanbury42,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Top,0,0,1,Slider,,StrikeCalled,,,,0,0,,79.53119964,0.429404763,-1.147999385,2170.138972,84.79578651,8:45,5.804275909,2.441135255,7.00246896,-43.67785125,2.594577342,-6.869884798,2.863169938,0.193790027,70.76912058,-6.830567253,-3.268793609,0.475270432,,,,,,,,,,,,3.448938505,1.027754398,-2.3510867,50,5.815508277,2.510271609,-115.7885121,-0.26957162,4.665229374,22.35451362,-30.78385083,Maryland,Maryland,shi01,NCAA D1,BIG10,23fe2c14-0070-45e3-ba92-b41c14354c8e,4c70d861-9fe7-11ed-8ae0-81a69777fa55,79.65131688,5.798056111,2.443049093,0.504782931,-1.171926185,70.85660534,2.868617232,0.192277425,-6.742953342,-3.292760229,0.475151413,-6.590204061,0.261719094,-74.90913211,31.44568877,564.9970091,-2095.299868,26.03506118,0.023615315,-0.965514142,0.259277377,,,,,,,,,,,,,,,,,0.997789915,1,,,high,high,61.69890684,48.2198593,54.31753104,Luke Shliger,shliglu42,Maryland
3,1/29/23,10:12:23,1,3,Ryan Van Buren,vanbury42,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Top,0,0,2,Slider,,BallCalled,,,,0,0,,80.48772009,-1.770360327,-3.832959327,2238.118022,83.90257172,8:45,5.775086225,2.197959218,7.132743796,-39.10946061,3.407641998,-3.981431515,0.869153123,-1.80068846,73.41130567,-8.934247518,-5.124887878,0.474732875,,,,,,,,,,,,0.923270164,2.471868385,-2.246909819,50,5.429475326,8.95449833,-115.5846252,-4.07223848,1.246236136,21.99172439,-28.83750539,Maryland,Maryland,shi01,NCAA D1,BIG10,23fe2c14-0070-45e3-ba92-b41c14354c8e,559fc02e-9fe7-11ed-b0a3-a36c28a51fb3,80.6059088,5.769969461,2.201082852,-1.707397217,-3.872267461,73.50181256,0.873647497,-1.803015558,-8.861779777,-5.162132646,0.474626231,-3.617286253,1.457953239,-85.56460133,10.61860563,173.084863,-2231.415226,7.733500257,0.008214481,-0.997005164,0.076897496,,,,,,,,,,,,,,,,,0.997596206,1,,,high,high,80.44324596,34.26270195,54.1872562,Luke Shliger,shliglu42,Maryland
4,1/29/23,10:12:37,1,4,Ryan Van Buren,vanbury42,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Top,0,1,2,Sinker,,Foul,,,,0,0,,91.42593574,-1.350912828,-1.706643843,2010.564264,230.3801537,1:45,5.827445645,2.551121416,7.272598711,-21.72486329,11.03499975,11.36370054,2.880084132,1.555252099,82.07968047,-4.714798902,0.886121608,0.411948154,,,,,,,,,,,,-6.769750511,6.483210658,-2.435653974,50,5.722156007,3.62681868,-133.0773037,-3.786348282,-12.06229091,30.26633711,-20.62231325,Maryland,Maryland,shi01,NCAA D1,BIG10,23fe2c14-0070-45e3-ba92-b41c14354c8e,5e209f17-9fe7-11ed-bd89-8953d4a977bb,91.59674314,5.826242749,2.5547842,-1.336466162,-1.752587855,82.22645252,2.881535059,1.552192601,-4.691030312,0.83674069,0.411818256,11.78068123,9.701100158,-5.064209054,16.90038995,2002.715827,-177.4766967,99.60964006,-0.635201555,-0.088272084,-0.76728549,,,,,,,,,,,,,,,,,0.99752925,1,,,high,high,74.78964607,6.31387699,54.04740129,Luke Shliger,shliglu42,Maryland
5,1/29/23,10:13:00,1,5,Ryan Van Buren,vanbury42,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Top,0,1,2,Four-Seam,,StrikeCalled,Strikeout,,,1,0,,91.3063507,-3.098723042,-3.756110703,1972.018816,225.7950756,1:30,5.774841447,2.303627613,7.322093637,-22.46875883,12.10562038,10.67583158,1.768513485,-0.219381555,81.05751811,-5.598448499,-1.508067312,0.412829648,,,,,,,,,,,,-6.893185052,7.459732706,-2.045810373,50,5.548660938,8.392754375,-132.5496694,-7.808859693,-12.21486762,29.3829472,-18.95524771,Maryland,Maryland,shi01,NCAA D1,BIG10,23fe2c14-0070-45e3-ba92-b41c14354c8e,6c020411-9fe7-11ed-b38f-3da894c42ba1,91.47608733,5.773756521,2.307020019,-3.085964331,-3.797681712,81.20098731,1.769844178,-0.222071051,-5.576050934,-1.552331727,0.412701057,11.09338973,10.73812533,-3.150657801,50.19501443,1969.038043,-108.3853958,99.84884665,-0.696172835,-0.054961644,-0.715767142,,,,,,,,,,,,,,,,,0.997473166,1,,,high,high,44.82450426,9.41168097,53.99790636,Luke Shliger,shliglu42,Maryland
6,1/29/23,10:13:28,2,1,Ryan Van Buren,vanbury42,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Windup,1,Top,1,0,0,Sinker,,BallCalled,,,,0,0,,90.38592746,-1.305842397,-1.930790409,1966.3278,233.3660431,1:45,5.811575171,2.60966112,7.241336419,-24.01678398,10.55387845,11.95069273,2.892623405,2.015356496,80.99163351,-4.878715526,2.03375715,0.416968458,,,,,,,,,,,,-7.112337563,6.110575447,-2.477599864,50,5.707946751,4.082646365,-131.5435552,-3.686479389,-12.38374554,29.54209228,-21.5345361,Maryland,Maryland,shi01,NCAA D1,BIG10,23fe2c14-0070-45e3-ba92-b41c14354c8e,7c586ebd-9fe7-11ed-bdb2-dbbee79dbe73,90.55549214,5.809895246,2.613522736,-1.286185425,-1.977489492,81.13247169,2.89435719,2.012360306,-4.850076867,1.984706281,0.416836172,12.41033819,9.031161473,2.11915992,40.82464884,1964.982997,72.71064536,99.93160841,-0.596292475,0.036977886,-0.801915158,,,,,,,,,,,,,,,,,0.997569591,1,,,high,high,53.25782746,30.39347691,54.07866358,Luke Shliger,shliglu42,Maryland
7,1/29/23,10:13:47,2,2,Ryan Van Buren,vanbury42,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Windup,1,Top,1,1,0,Sinker,,StrikeSwinging,,,,0,0,,89.84190452,-2.833828069,-2.28455012,1933.83082,230.5830626,1:45,5.783122602,2.473806931,7.155439838,-23.22675764,10.9066769,11.46452667,1.5988802,1.011264214,80.69346751,-6.372743478,0.260902097,0.42049566,,,,,,,,,,,,-6.960000147,6.815746109,-2.313122686,50,5.565757208,4.866196161,-130.5863816,-7.164936621,-11.956335,28.82419728,-20.46552343,Maryland,Maryland,shi01,NCAA D1,BIG10,23fe2c14-0070-45e3-ba92-b41c14354c8e,87c1d2d7-9fe7-11ed-955c-dfd3053bbfaf,90.0081549,5.781427974,2.477379971,-2.813910757,-2.327721669,80.83168234,1.600627757,1.008511306,-6.343890077,0.215730377,0.420364357,11.85746131,9.511621494,6.844346098,11.14617634,1920.049506,230.4594044,99.28735676,-0.630433923,0.119172475,-0.767040409,,,,,,,,,,,,,,,,,0.996921952,1,,,high,high,79.96843938,-2.31831954,54.16456016,Luke Shliger,shliglu42,Maryland
8,1/29/23,10:14:03,2,3,Ryan Van Buren,vanbury42,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Windup,1,Top,1,1,1,Sinker,,BallCalled,,,,0,0,,90.93417926,-1.061765627,-1.4722723,1912.12438,236.9828379,2:00,5.847370183,2.550724798,7.219603917,-24.70663146,9.563782854,12.2052058,2.996818808,1.873803641,81.36953395,-4.824067751,0.744779092,0.4145512,,,,,,,,,,,,-7.089138024,5.494201981,-2.45092387,50,5.760372317,3.040376967,-132.3773989,-3.165548866,-12.49669565,29.99411613,-22.4888989,Maryland,Maryland,shi01,NCAA D1,BIG10,23fe2c14-0070-45e3-ba92-b41c14354c8e,9167138c-9fe7-11ed-9705-6d125ecc28f1,91.10277399,5.845445139,2.554648095,-1.039081271,-1.519829948,81.50905333,2.998750452,1.870769834,-4.791993565,0.694834939,0.414421124,12.66909919,8.056078096,1.673992727,49.19903065,1911.30833,55.85798807,99.9573223,-0.544657676,0.029212529,-0.838149536,,,,,,,,,,,,,,,,,0.995591958,1,,,high,high,45.72090735,9.873926969,54.10039608,Luke Shliger,shliglu42,Maryland
9,1/29/23,10:14:17,2,4,Ryan Van Buren,vanbury42,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Windup,1,Top,1,2,1,Slider,,StrikeSwinging,,,,0,0,,81.3930695,-1.179475974,-2.276515815,2343.579111,155.8760558,11:15,5.838834782,2.549386089,6.784672883,-37.47697769,4.474992902,-2.642990381,1.621247944,0.217477938,74.91881008,-8.181565613,-2.773911877,0.466173632,,,,,,,,,,,,0.790687747,2.75142935,-2.367613901,50,5.724447986,4.783692855,-118.3873397,-3.536416973,1.121180638,22.78527034,-28.27257353,Maryland,Maryland,shi01,NCAA D1,BIG10,23fe2c14-0070-45e3-ba92-b41c14354c8e,99b67014-9fe7-11ed-a1a1-85fecd51db23,81.5228841,5.834147802,2.553121394,-1.123075601,-2.322417249,75.02734755,1.626531793,0.214055153,-8.110909927,-2.819365233,0.466049352,-2.21740389,2.632444345,-86.15705301,9.834512378,157.0708592,-2338.309602,6.702178669,-0.061168335,-0.997751512,0.027392602,,,,,,,,,,,,,,,,,0.99707178,1,,,high,medium,81.1489298,34.335152,54.53532712,Luke Shliger,shliglu42,Maryland
10,1/29/23,10:14:35,2,5,Ryan Van Buren,vanbury42,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Windup,1,Top,1,2,2,Four-Seam,,BallCalled,,,,0,0,,90.2200668,-2.733170549,-4.556688169,1936.157458,226.0069805,1:30,5.845686539,2.407817166,7.319043837,-21.92393565,11.78671151,10.24620322,1.691035459,-0.289906052,82.23173908,-6.298534164,-1.59244541,0.418035182,,,,,,,,,,,,-6.996880401,7.332551448,-2.093509346,50,5.644394454,10.13199797,-130.884959,-6.903875067,-12.09429689,28.53991699,-19.49953622,Maryland,Maryland,shi01,NCAA D1,BIG10,23fe2c14-0070-45e3-ba92-b41c14354c8e,a4371245-9fe7-11ed-9769-73e92fc1019e,90.38914698,5.844551112,2.411210561,-2.719537719,-4.598824248,82.37554236,1.692325065,-0.292594202,-6.277008261,-1.636401364,0.417905881,10.66064422,10.48096578,-9.90642591,36.31707792,1907.289423,-333.0957236,98.50900373,-0.684214703,-0.172039584,-0.708697836,,,,,,,,,,,,,,,,,0.997441527,1,,,high,high,57.314651,38.45771175,54.00095616,Luke Shliger,shliglu42,Maryland
