PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,2/11/23,12:15:26,2,5,Nick Dean,dean-ni43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,1,Top,0,1,2,Changeup,,BallCalled,,,,0,0,,84.15813872,-0.984750142,-3.115826035,1783.211131,234.2521637,1:45,6.405639993,1.707806703,7.607401597,-29.59509739,10.25630532,11.83635854,3.349493677,-1.121240068,75.10852914,-5.363335276,-2.103437604,0.444714148,,,,,,,,,,,,-7.419156382,5.905314092,-1.510199621,50,6.330912867,6.369354149,-122.4651744,-2.824037742,-11.2091678,25.35020499,-23.25205723,Maryland,Maryland,shi01,NCAA D1,BIG10,669cc896-234a-472b-81fa-da34db05e161,ad7d3297-aa2f-11ed-b3b8-db83c6ab6bc4,84.31539162,6.403143457,1.711400589,-0.954898222,-3.159715425,75.23763193,3.351985293,-1.124038853,-5.321762268,-2.149576031,0.444575276,12.26424148,8.545554729,5.335351767,53.37684362,1775.485396,165.8117755,99.56675155,-0.581687897,0.092984938,-0.808079818,,,,,,,,,,,,,,,,,0.960391298,1,,,high,high,41.96091576,74.89330081,53.7125984,James Heffley,hefflja42,Maryland
12,2/11/23,12:15:46,2,6,Nick Dean,dean-ni43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,1,Top,0,2,2,Slider,,BallCalled,,,,0,0,,83.96450332,-0.351653887,-2.08131546,2290.219261,189.407434,12:15,6.341047757,1.914457019,7.245942132,-32.68650057,5.99153437,-0.72632666,3.237522498,-0.418460204,77.04352182,-5.890090429,-1.144418155,0.447614064,,,,,,,,,,,,-0.182852535,3.393219279,-1.766065191,50,6.301028976,4.463194179,-122.2594236,-1.653956283,-0.276597955,24.23621806,-27.04118384,Maryland,Maryland,shi01,NCAA D1,BIG10,669cc896-234a-472b-81fa-da34db05e161,b9ba6e0f-aa2f-11ed-ba07-d9e3b59c8f5a,84.11026894,6.337517532,1.917816789,-0.308155793,-2.123548142,77.16253431,3.240828018,-0.421074868,-5.836056238,-1.18689304,0.447484446,-0.339551277,4.378272921,-81.20197855,68.03908801,350.2929246,-2263.271776,15.29516979,-0.150894645,-0.988233666,-0.025000562,,,,,,,,,,,,,,,,,0.98381168,1,,,high,high,28.76484151,87.47892309,54.07405787,James Heffley,hefflja42,Maryland
13,2/11/23,12:16:24,2,7,Nick Dean,dean-ni43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,1,Top,0,3,2,Four-Seam,,Foul,,,,0,0,,93.05275099,-2.246512225,-0.894692596,2160.16444,212.1718506,1:00,6.379195555,1.986194577,7.265121477,-17.08555373,14.55600066,8.317537935,3.221590345,1.320420883,82.83065501,-4.13579358,0.887626603,0.404855858,91.63326058,38.28119086,-42.55802857,,,,,342.7719275,,-42.62410295,4.546161286,-4.84824539,8.686615538,-1.926636477,50,6.212372193,1.862453608,-135.4214887,-5.831524121,-8.946522285,31.31338533,-16.14453927,Maryland,Maryland,shi01,NCAA D1,BIG10,669cc896-234a-472b-81fa-da34db05e161,d0d31c07-aa2f-11ed-a792-879d0a053ab0,93.2336302,6.379156307,1.988765066,-2.246599873,-0.926266209,82.98821563,3.222077565,1.318338804,-4.127416454,0.853891399,0.404721799,8.603455252,13.39343149,6.505332234,90.87161312,2146.255824,244.7373016,99.3561316,-0.841004811,0.113295681,-0.529032132,-48.64906359,52.98330473,56.76876321,-1.663010427,1.897706944,3.618096975,-232.1202024,252.2157923,,,,,,,,,0.996843392,1,,47.0091826,high,high,8.2152714,-63.10972456,54.05487852,James Heffley,hefflja42,Maryland
14,2/11/23,12:16:49,2,8,Nick Dean,dean-ni43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,1,Top,0,3,2,Four-Seam,,InPlay,,FlyBall,Sacrifice,1,1,,92.50543847,-2.046124917,-1.341619696,2196.598471,209.5128955,1:00,6.400382798,1.996121779,7.22223856,-16.80052972,15.2750016,7.777910837,3.553952195,1.023930133,82.89282638,-3.991816801,-0.262058539,0.407622785,84.55626527,33.65470491,-9.304851619,2289.415723,,,,325.3291652,,-7.606931636,4.938019007,-4.677122741,9.011151903,-1.903742142,50,6.246188694,2.915927512,-134.6116287,-5.321780377,-8.527016906,30.96574841,-15.74552101,Maryland,Maryland,shi01,NCAA D1,BIG10,669cc896-234a-472b-81fa-da34db05e161,df8860fa-aa2f-11ed-ba97-afdd148d55cf,92.68690907,6.400561637,1.998591347,-2.048996225,-1.37246605,83.05275064,3.554237483,1.021908347,-3.9865809,-0.295098296,0.407486739,8.057563113,14.11810439,-0.284956933,88.09419555,2196.571304,-10.92459852,99.99876325,-0.870234082,-0.004973416,-0.492613344,-11.38020493,69.45788984,46.85994527,-1.08593519,0.441154162,3.621662715,-43.06587326,322.4661165,6.345819249,27.54648934,1.061164907,0.982644408,0.11339944,-0.146801004,,,0.99771234,1,0.996140355,44.32281724,high,high,10.71488519,49.57638177,54.09776144,James Heffley,hefflja42,Maryland
15,2/11/23,12:17:29,3,1,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Top,1,0,0,Four-Seam,,Foul,,,,0,0,,90.73562624,-3.173953873,-3.361349434,2183.696597,211.6104493,1:00,6.339738973,1.909260482,7.433870562,-18.00709189,15.15687206,8.259819636,2.443382687,-0.060345645,82.51990503,-5.316429385,-1.190736731,0.414481107,,,,,,,,,,,,-5.558003581,9.32720078,-1.684473818,50,6.11632535,7.504874861,-131.7873801,-7.834025775,-9.729454987,29.21958513,-15.84649981,Maryland,Maryland,shi01,NCAA D1,BIG10,669cc896-234a-472b-81fa-da34db05e161,f700def5-aa2f-11ed-a47f-3f8803ec7197,90.91254462,6.339680816,1.912009375,-3.173835308,-3.394913529,82.67340641,2.443796434,-0.062463358,-5.30903397,-1.225715971,0.414345142,8.563919687,13.99394787,-4.142282237,83.2485049,2177.992233,-157.7360505,99.73877487,-0.849406683,-0.072233501,-0.522772042,,,,,,,,,,,,,,,,,0.997399284,1,,,high,high,15.07610946,35.03485405,53.88612944,James Heffley,hefflja42,Maryland
16,2/11/23,12:17:47,3,2,Nick Dean,dean-ni43,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Top,1,0,1,Four-Seam,,InPlay,,GroundBall,Single,0,0,,94.1280902,-2.537305006,-1.539198323,2256.122892,207.3882761,1:00,6.35787972,1.737338021,7.223964262,-15.37380363,15.61933862,7.299217077,2.774011697,0.026422463,82.3935495,-5.120348323,-1.620287901,0.400686147,103.1335256,3.162820709,-4.851746764,1764.164884,,,,77.22919688,,-5.099099792,0.550661048,-4.470535965,9.34348954,-1.630642614,50,6.169213064,3.45315128,-136.9175934,-6.545254046,-8.435254988,31.92795867,-14.54423576,Maryland,Maryland,shi01,NCAA D1,BIG10,669cc896-234a-472b-81fa-da34db05e161,0182685e-aa30-11ed-b157-21bb8c2abf29,94.31296731,6.358326469,1.739716748,-2.543435509,-1.5685673,82.55214499,2.774212883,0.024475381,-5.116418099,-1.65201204,0.400553534,7.565986021,14.54338191,-1.312709198,89.47546439,2255.530778,-51.68573023,99.97375523,-0.887676503,-0.022909093,-0.45989738,-8.709519196,102.6074532,5.690248302,0.023985091,-0.092690586,2.649920029,-6.864026564,76.9235594,1.749526847,-24.80811674,-0.203218264,-0.987424619,-0.03889322,0.153231653,,,0.99684353,1,0.997597464,60.31103751,high,high,9.471790589,24.90742439,54.09603574,James Heffley,hefflja42,Maryland
17,2/11/23,12:18:17,4,1,Nick Dean,dean-ni43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Stretch,1,Top,1,0,0,Changeup,,StrikeCalled,,,,0,0,,83.43499594,-1.885354154,-1.847551315,1776.196949,229.2439087,1:45,6.428409421,1.674972525,7.565484977,-31.96834279,11.65746566,11.39030349,2.06356985,-0.230724407,72.04704714,-7.298574234,-0.405311673,0.448742532,,,,,,,,,,,,-6.629786554,6.699099765,-1.558156547,50,6.29381853,3.639600127,-121.4712478,-4.710572247,-9.851969624,24.99998571,-22.21907941,Maryland,Maryland,shi01,NCAA D1,BIG10,669cc896-234a-472b-81fa-da34db05e161,13fc9fae-aa30-11ed-a016-dde199ec7268,83.58942426,6.426126244,1.67805896,-1.857498897,-1.886115646,72.16915378,2.066261522,-0.233242846,-7.253944933,-0.447001833,0.448601981,11.77757355,9.762971169,10.84483462,83.01817298,1744.474642,334.1912962,98.21403216,-0.64118077,0.18814991,-0.743966956,,,,,,,,,,,,,,,,,0.979624784,1,,,high,high,15.28371879,56.19613736,53.75451502,James Heffley,hefflja42,Maryland
18,2/11/23,12:18:50,4,2,Nick Dean,dean-ni43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Stretch,1,Top,1,0,1,Changeup,,InPlay,,GroundBall,FieldersChoice,1,0,,83.64713924,-2.174302531,-0.928789166,1872.102081,228.7917865,1:45,6.427409044,1.707302219,7.472606177,-27.22926995,11.60525313,11.31091039,1.856418556,0.627884573,72.50716963,-7.774927022,0.382311702,0.448518654,84.38860923,-5.457240735,39.75471142,768.8572989,,,,18.7353817,,34.1849687,0.141635915,-6.555058938,7.087850921,-1.649575007,50,6.270131079,1.679195701,-121.780417,-5.334624126,-9.781634673,25.33012532,-21.59736843,Maryland,Maryland,shi01,NCAA D1,BIG10,669cc896-234a-472b-81fa-da34db05e161,27b2bea1-aa30-11ed-bcf7-d105f300b1cf,83.80491189,6.425229948,1.71072633,-2.148582239,-0.970499742,72.63099548,1.858967012,0.62517918,-7.732907099,0.337634102,0.448374558,11.68755005,9.950786618,9.129656727,82.13519909,1848.385937,297.0448277,98.73318104,-0.650451545,0.15866914,-0.742789937,53.72209629,64.58299697,-8.025599077,-0.537558012,2.253616099,1.949876511,10.52678105,15.49843244,0.165538668,0.276563128,-0.008237825,0.631731768,-0.243328978,0.736006781,,,0.9960189,1,0.980223894,45.80661406,high,high,16.07836014,4.901043708,53.84739382,James Heffley,hefflja42,Maryland
19,2/11/23,12:19:26,5,1,Nick Dean,dean-ni43,Right,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,Stretch,1,Top,2,0,0,Four-Seam,,BallCalled,,,,0,0,,91.51731733,-2.279372266,-1.275648915,2125.861051,209.2869876,1:00,6.390577332,2.128552156,7.304560494,-18.88487262,15.36026289,7.705481821,2.909695453,1.210417622,81.30081584,-4.942036168,-0.245598076,0.411329151,,,,,,,,,,,,-4.565409461,8.988131828,-2.042512517,50,6.222885194,2.740911145,-133.1785499,-5.823036926,-8.150481189,30.19887456,-16.12782197,Maryland,Maryland,shi01,NCAA D1,BIG10,669cc896-234a-472b-81fa-da34db05e161,3cdbe3f8-aa30-11ed-bb25-578613e99752,91.69664604,6.390577289,2.130961654,-2.28003738,-1.305497883,81.45584279,2.910198719,1.208473597,-4.933218869,-0.277605704,0.411191855,8.000142348,14.08482741,0.620226456,93.17971892,2125.736498,23.01198339,99.99414103,-0.872129293,0.010824782,-0.489155723,,,,,,,,,,,,,,,,,0.994399895,1,,,high,high,6.13853138,69.99102843,54.01543951,James Heffley,hefflja42,Maryland
20,2/11/23,12:19:45,5,2,Nick Dean,dean-ni43,Right,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,Stretch,1,Top,2,1,0,Four-Seam,,BallCalled,,,,0,0,,91.99866995,-4.095833575,-1.544489867,2191.335872,210.6296087,1:00,6.372436111,1.90721739,7.274439995,-17.33581651,15.1104052,8.21506116,1.397011721,0.209796995,81.28295287,-6.477626183,-0.67978168,0.409971426,,,,,,,,,,,,-4.977348226,9.523481534,-1.801844973,50,6.074812639,3.357286344,-133.6303498,-10.09111839,-8.957172174,30.07912161,-15.03571409,Maryland,Maryland,shi01,NCAA D1,BIG10,669cc896-234a-472b-81fa-da34db05e161,48437545-aa30-11ed-88b1-090dc600cb93,92.17722521,6.372365994,1.909818962,-4.095564785,-1.5755848,81.43298039,1.397593267,0.207825249,-6.467553745,-0.712258999,0.409837712,8.497388465,13.9639112,7.358932952,93.56141825,2173.286326,280.6767714,99.17632224,-0.853391282,0.128084779,-0.505289628,,,,,,,,,,,,,,,,,0.993691163,1,,,high,high,5.794150918,15.02354768,54.04556001,James Heffley,hefflja42,Maryland
