PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,2/10/23,15:34:34,4,2,Jason Savacool,savacja42,Right,Maryland,Ian Petrutz,petruia42,Left,Maryland,Stretch,1,Top,2,0,1,Four-Seam,,InPlay,,GroundBall,FieldersChoice,1,0,,93.7440894,-1.968284015,-0.210714985,2313.123611,212.7545991,1:00,6.597790647,1.992048795,6.281712631,-18.04547074,14.33252633,7.711597598,3.235832909,1.247843375,82.93265443,-4.853211725,-0.306028285,0.409540176,73.88969126,-16.49899934,-2.248049108,,3.02063324,-109.9585184,19.61695819,9.68746769,,-9.92963575,0.091887646,-4.164083216,8.205440712,-1.978714644,50,6.412484147,0.218893706,-136.2444067,-5.342574067,-7.779368358,31.63557903,-16.84458989,Maryland,Maryland,shi01,NCAA D1,BIG10,deb6acff-1e74-445b-a641-977b834df5dd,552c1d82-a982-11ed-b939-e532df097869,93.93712562,6.597784006,1.995345712,-1.968962487,-0.249735307,83.09551716,3.236344029,1.245268971,-4.844403303,-0.347346538,0.409396943,8.072479661,13.1338869,-29.30933454,92.05987359,2017.019568,-1132.330738,87.19895292,-0.733339346,-0.489524525,-0.471782941,-2.779039947,70.79273468,-20.9845688,-1.268178022,0.082644456,3.032871403,-1.670493527,9.542351996,,,,,,,,,0.997960673,1,,36.88498495,high,high,7.146001821,-87.33091941,55.03828737,James Heffley,hefflja42,Maryland
12,2/10/23,15:37:35,1,1,Michael Walsh,walshmi46,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Bottom,0,0,0,Four-Seam,,BallCalled,,,,0,0,,84.30135949,-1.026567323,-1.740846917,2271.615251,168.0387338,11:30,5.951705921,-0.191715224,7.056484459,-23.82531518,14.68029361,-2.191036617,3.196525217,-1.053031645,77.02719629,-4.610612289,-0.703117964,0.448311551,,,,,,,,,,,,0.573139185,8.214805072,0.322279027,50,5.863181853,3.785601232,-122.6868437,-2.897796515,0.869362711,25.36348865,-19.71347212,Maryland,Maryland,shi01,NCAA D1,BIG10,deb6acff-1e74-445b-a641-977b834df5dd,c0993e38-a982-11ed-8f25-c3b2afda68aa,84.47736148,5.950639523,-0.194065915,-1.014372303,-1.712125769,77.179166,3.197725487,-1.051326993,-4.590235287,-0.674958554,0.448151827,-2.469861177,13.17396402,45.83362758,94.85052202,1582.734783,1629.474288,69.67442143,-0.681616457,0.717319664,0.144400506,,,,,,,,,,,,,,,,,0.997400929,1,,,high,high,4.635564518,66.100407,54.26351554,Luke Shliger,shliglu42,Maryland
13,2/10/23,15:37:49,1,2,Michael Walsh,walshmi46,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Bottom,0,1,0,Four-Seam,,Foul,,,,0,0,,89.22805293,-2.176957639,2.228367133,2247.319888,166.5908671,11:30,5.924683017,0.003634696,6.98050877,-23.13935565,14.42924677,-2.09243575,2.023770324,0.765504847,78.29963944,-5.912365473,0.611919389,0.424346009,98.43552523,0.255397038,-46.30605748,,,,,55.01846886,,-46.37846278,0.375879568,1.714922106,8.345402837,-0.17148239,50,5.749008064,-4.987746448,-129.7385728,-5.57112443,2.912128377,28.08218934,-18.00262785,Maryland,Maryland,shi01,NCAA D1,BIG10,deb6acff-1e74-445b-a641-977b834df5dd,c94e8b3a-a982-11ed-93c2-3f1903bd91fd,89.40714211,5.92406656,0.00171281,-2.17010447,2.251867693,78.45030471,2.024978295,0.767161663,-5.892212657,0.638843569,0.424202124,-2.355926632,13.00307506,47.00817542,92.19562575,1532.433931,1643.804407,68.18939924,-0.663304829,0.731451012,0.158133235,-71.17213319,67.99917322,0.438776793,-2.056534204,2.116758921,2.126075516,-39.82856204,37.95678545,,,,,,,,,0.996901732,1,,53.42413508,high,high,7.024600563,63.79699219,54.33949123,Luke Shliger,shliglu42,Maryland
14,2/10/23,15:38:13,1,3,Michael Walsh,walshmi46,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Bottom,0,1,1,Slider,,BallCalled,,,,0,0,,77.8531816,1.980120486,-0.296983941,2665.372322,293.9040728,3:45,5.444604049,-0.986595177,6.845817699,-51.88506637,-3.281683362,13.57438783,3.211971568,-1.165226767,68.97277102,-6.834656696,1.564473629,0.488595293,,,,,,,,,,,,-7.441067622,-2.299464813,1.002469578,50,5.57268645,0.215099854,-113.2251027,2.5626694,-9.562807048,22.60774789,-35.12918176,Maryland,Maryland,shi01,NCAA D1,BIG10,deb6acff-1e74-445b-a641-977b834df5dd,d78cef35-a982-11ed-8902-dbeb78b46578,77.95640564,5.435139889,-0.986089794,2.096446216,-0.302720736,69.03188132,3.220106964,-1.165647062,-6.704258309,1.557196757,0.488492349,13.59479014,-6.359318628,54.30306477,5.018478646,1555.238793,2164.588163,58.3497765,0.236437131,0.812114745,-0.533448334,,,,,,,,,,,,,,,,,0.997089404,1,,,high,high,85.48337029,-3.857467974,54.4741823,Luke Shliger,shliglu42,Maryland
15,2/10/23,15:38:28,1,4,Michael Walsh,walshmi46,Left,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Stretch,1,Bottom,0,2,1,Four-Seam,,InPlay,,LineDrive,Double,0,0,,88.97029217,-2.090185107,1.236400359,2299.067712,166.1812426,11:30,5.899478651,-0.22953395,7.074253624,-23.08156413,13.71699362,-1.994839855,2.096701547,-0.261500734,78.9803597,-5.861449065,-0.040066851,0.424505608,101.3086856,16.86350971,-5.454183305,2217.938068,,,,357.3037702,,-1.595099148,3.747082134,1.379138434,8.012818903,0.138823506,50,5.733997483,-2.737557292,-129.4604652,-5.367898461,2.332375969,27.91066589,-18.6229036,Maryland,Maryland,shi01,NCAA D1,BIG10,deb6acff-1e74-445b-a641-977b834df5dd,e0cd42cf-a982-11ed-9ff7-8d9247128cf7,89.1464889,5.898671329,-0.231586915,-2.080975203,1.261709179,79.1293078,2.097971534,-0.259785844,-5.84025539,-0.012062036,0.424362282,-2.271849962,12.31460411,50.24004144,69.36769189,1470.420756,1767.363896,63.95726184,-0.621060916,0.768730685,0.152762798,-9.215288505,96.51331418,29.38891654,0.244311788,0.023288049,1.95632086,-9.94595633,357.1653149,15.98626871,83.15948605,1.253541789,0.939881278,-0.018993698,-0.34097276,,,0.996832071,1,0.997516934,59.50495986,high,high,27.5692276,8.447532457,54.24574638,Luke Shliger,shliglu42,Maryland
16,2/10/23,15:39:07,2,1,Michael Walsh,walshmi46,Left,Maryland,Alex Irizarry,,Left,Maryland,Stretch,1,Bottom,0,0,0,Slider,,StrikeCalled,,,,0,0,,77.03123726,1.925347355,0.581414825,2508.8383,299.1716134,4:00,5.407378962,-0.914403387,6.915635357,-54.23607524,-4.572813688,13.31815283,2.98911681,-0.657816555,68.18703849,-7.236626974,1.566334563,0.493407872,,,,,,,,,,,,-7.070034069,-2.873080873,0.862721818,50,5.528584016,-1.493721353,-112.0336399,2.394482883,-8.884636806,22.36810945,-35.78453856,Maryland,Maryland,shi01,NCAA D1,BIG10,deb6acff-1e74-445b-a641-977b834df5dd,f78eb42e-a982-11ed-8ba7-eb8befdf6368,77.12948364,5.397634369,-0.913776336,2.045999811,0.574075654,68.23898625,2.997487716,-0.658311195,-7.101155529,1.557820941,0.49330771,13.35695118,-7.773519483,50.48200886,40.90666199,1596.425183,1935.380131,63.63204766,0.310159856,0.771424819,-0.555611926,,,,,,,,,,,,,,,,,0.995821599,1,,,high,high,53.18401039,-17.80091826,54.40436464,Luke Shliger,shliglu42,Maryland
17,2/10/23,15:39:50,2,2,Michael Walsh,walshmi46,Left,Maryland,Alex Irizarry,,Left,Maryland,Stretch,1,Bottom,0,0,1,Slider,,BallCalled,,,,0,0,,74.96169591,2.411322172,-2.021334023,2562.388324,292.7919678,3:45,5.334079888,-1.013589139,6.806969077,-53.57532498,-2.95647686,13.32114243,3.515243326,-1.505068775,67.55919635,-6.132649725,1.402967668,0.508009315,,,,,,,,,,,,-8.006120564,-2.519458259,1.165373177,50,5.495030521,3.480997958,-108.9235394,3.173997841,-9.533670402,20.70690879,-35.17421483,Maryland,Maryland,shi01,NCAA D1,BIG10,deb6acff-1e74-445b-a641-977b834df5dd,116b45ae-a983-11ed-8885-fda896b5406f,75.05866823,5.324119956,-1.013276582,2.534942911,-2.024667095,67.6186556,3.523359739,-1.505357943,-6.000535647,1.397760778,0.50790694,13.32111725,-6.104994992,54.04424043,7.532377772,1504.53294,2074.178043,58.7160395,0.227457922,0.809470611,-0.541313424,,,,,,,,,,,,,,,,,0.997398326,1,,,high,high,96.77913961,-5.671393509,54.51303092,Luke Shliger,shliglu42,Maryland
18,2/10/23,15:40:07,2,3,Michael Walsh,walshmi46,Left,Maryland,Alex Irizarry,,Left,Maryland,Stretch,1,Bottom,0,1,1,Four-Seam,,StrikeCalled,,,,0,0,,90.42725429,-2.092982039,3.542993096,2378.118008,167.8326134,11:30,5.909556863,-0.069946144,7.060083609,-18.12160487,15.72511272,-2.162376815,2.316845378,1.15748998,79.31249558,-5.326168158,0.847665253,0.418725877,,,,,,,,,,,,2.217356548,9.210063116,-0.192736728,50,5.74458165,-8.065944625,-131.3456182,-5.366007611,3.854987217,29.06320771,-16.16188608,Maryland,Maryland,shi01,NCAA D1,BIG10,deb6acff-1e74-445b-a641-977b834df5dd,1b9eab19-a983-11ed-927c-37c34df32510,90.6112225,5.909617217,-0.071630697,-2.094426877,3.563708463,79.46772573,2.317513477,1.15895812,-5.314606352,0.871741688,0.418582683,-2.352411476,14.53460827,41.36585878,94.15338255,1784.789437,1571.614432,75.05049925,-0.733645667,0.660864779,0.158182741,,,,,,,,,,,,,,,,,0.997134921,1,,,high,high,5.261708618,-80.39560837,54.25991639,Luke Shliger,shliglu42,Maryland
19,2/10/23,15:40:26,2,4,Michael Walsh,walshmi46,Left,Maryland,Alex Irizarry,,Left,Maryland,Stretch,1,Bottom,0,1,2,Slider,,BallCalled,,,,0,0,,75.53737977,0.268978577,0.856268697,2628.128234,300.3231612,4:00,5.315655872,-0.973741484,7.031423276,-53.12296164,-3.927561792,13.20204564,1.584162191,0.779185862,68.61593515,-8.553347387,3.294541556,0.502039476,,,,,,,,,,,,-7.105414741,-2.244390911,0.902915587,50,5.309523819,-1.989308857,-109.9292167,-0.835674965,-8.586420781,21.75260937,-34.88624662,Maryland,Maryland,shi01,NCAA D1,BIG10,deb6acff-1e74-445b-a641-977b834df5dd,26a3b80c-a983-11ed-a8e2-615ec7b66d6e,75.62666003,5.305283142,-0.973629791,0.395379791,0.85545843,68.66576847,1.592419619,0.779022084,-8.42135321,3.291401668,0.501941381,13.18218542,-7.151155196,54.54893917,37.71357279,1524.33372,2140.902782,58.00073605,0.292832145,0.814611234,-0.500657441,,,,,,,,,,,,,,,,,0.996576281,1,,,high,high,56.0577921,-24.15544375,54.28857672,Luke Shliger,shliglu42,Maryland
20,2/10/23,15:40:47,2,5,Michael Walsh,walshmi46,Left,Maryland,Alex Irizarry,,Left,Maryland,Stretch,1,Bottom,0,2,2,Four-Seam,,BallCalled,,,,0,0,,85.36798612,1.061002336,-1.804129999,2417.122823,179.1463139,12:00,6.009781818,-0.134730222,6.916851458,-24.08892775,13.51876689,-0.063798249,5.074837661,-0.947649638,77.95073479,-2.710162427,0.075300263,0.443979515,,,,,,,,,,,,-0.631023823,6.834246455,0.273322071,50,6.078226931,3.90652985,-124.2034802,1.557236945,-0.980823682,26.03024958,-21.55132739,Maryland,Maryland,shi01,NCAA D1,BIG10,deb6acff-1e74-445b-a641-977b834df5dd,33009f02-a983-11ed-aa53-113319592dee,85.54781379,6.008397765,-0.136891679,1.076934475,-1.77789428,78.1072443,5.076223673,-0.94614366,-2.686856303,0.099895849,0.443820328,-0.310592886,12.00307725,55.37663546,70.15117416,1373.359289,1989.061841,56.8179356,-0.56811629,0.822904745,0.008465351,,,,,,,,,,,,,,,,,0.9968756,1,,,high,high,26.86400661,27.64129996,54.40314854,Luke Shliger,shliglu42,Maryland
