PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,3/21/23,16:08:12,2,1,Max Haug,haug-ma43,Right,George Washington,Nick Lorusso,lorusni42,Right,Maryland,,1,Bottom,0,0,0,Curveball,,StrikeCalled,,,,0,0,,76.78394752,2.104299197,-2.906241402,2061.974489,39.69665956,7:15,5.835561937,3.669175749,7.073062702,-53.57964429,-6.48279135,-8.784957277,3.499211125,-0.171671795,69.64825019,-7.291197893,-4.410891447,0.493932345,,,,,,,,,,,,3.915816034,-4.200441807,-3.449255106,50,5.965485157,5.891221802,-111.5607877,2.716197879,4.883712963,22.01625303,-37.41274107,Maryland,George Washington,shi01,NCAA D1,BIG10,36a8de28-2057-4199-9a73-77f3a9dc2311,1c3f0407-c824-11ed-a752-c3ae8a1587e1,76.87839067,5.825833206,3.670151807,2.225333487,-2.918815585,69.70220676,3.507227097,-0.172345401,-7.162155694,-4.42149475,0.493838262,-8.666426758,-9.425862751,-49.67454386,49.26628104,1334.362578,-1572.009956,64.71285583,0.497924524,-0.762380895,0.413335868,,,,,,,,,,,,,,,,,0.940784303,1,,,high,high,45.6603076,-68.00800464,54.2469373,Tim Nicholson,nichoti43,George Washington
12,3/21/23,16:08:24,2,2,Max Haug,haug-ma43,Right,George Washington,Nick Lorusso,lorusni42,Right,Maryland,,1,Bottom,0,0,1,Sinker,,InPlay,,FlyBall,Out,1,0,,88.49018333,-1.33221717,-3.441435913,,,,5.721149518,3.643673707,7.467653478,,,,2.546014023,0.790755343,79.5906566,-5.386577763,-1.737402139,,89.17567327,40.83525233,13.55263275,,,,,328.4887091,,13.39340032,4.649359688,,,,,,,,,,,,Maryland,George Washington,shi01,NCAA D1,BIG10,36a8de28-2057-4199-9a73-77f3a9dc2311,238ad780-c824-11ed-9c1f-37af93fc3d2b,88.6269987,5.716911958,3.643673707,-1.280916211,-3.441435913,79.70064035,2.549668803,0.790755343,-5.326427067,-1.737402139,0.423070705,,,,,,,,,,,15.81074345,65.59099079,58.31074534,-0.775884798,0.686183108,2.561714831,76.08976186,319.5546591,,,,,,,,,,1,,48.03340809,high,high,,,53.85234652,Tim Nicholson,nichoti43,George Washington
13,3/21/23,16:08:57,3,1,Max Haug,haug-ma43,Right,George Washington,Matt Shaw,shaw-ma51,Right,Maryland,,1,Bottom,1,0,0,Sinker,,BallCalled,,,,0,0,,88.52724341,-2.638807356,-4.638065156,,,,5.677099088,3.542116967,7.566620341,,,,1.402150428,-0.006663702,80.39262122,-6.615307157,-2.473294493,,,,,,,,,,,,,,,,,,,,,,,,Maryland,George Washington,shi01,NCAA D1,BIG10,36a8de28-2057-4199-9a73-77f3a9dc2311,370d4278-c824-11ed-8044-2d3ce36a84a0,88.65962513,5.67295551,3.542116967,-2.587865207,-4.638065156,80.50061592,1.405754149,-0.006663702,-6.556387801,-2.473294493,0.423088151,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.75337966,Tim Nicholson,nichoti43,George Washington
14,3/21/23,16:09:12,3,2,Max Haug,haug-ma43,Right,George Washington,Matt Shaw,shaw-ma51,Right,Maryland,,1,Bottom,1,1,0,Curveball,,BallCalled,,,,0,0,,75.56213795,0.085624105,-2.861675298,1908.215183,46.9629086,7:30,5.65626605,3.805052457,7.387042152,-54.66179798,-6.175677957,-11.02317218,1.388327851,-0.482630948,69.03157306,-9.447796395,-6.052142136,0.501164429,,,,,,,,,,,,4.850812053,-3.710583721,-3.789046423,50,5.157712154,7.828323927,-109.4790449,0.419885814,5.805367866,21.83804558,-36.61481193,Maryland,George Washington,shi01,NCAA D1,BIG10,36a8de28-2057-4199-9a73-77f3a9dc2311,3f586b1c-c824-11ed-9917-e9963734f023,75.6465868,5.646469156,3.804181501,0.208436911,-2.85094427,69.07710109,1.396211489,-0.481905027,-9.320593029,-6.040004407,0.501077112,-11.11657279,-9.421886802,-37.28555158,44.04784429,1518.22612,-1155.973457,79.56262656,0.542992387,-0.605787789,0.581532821,,,,,,,,,,,,,,,,,0.995754646,1,,,high,high,50.35699642,-36.91481917,53.93295785,Tim Nicholson,nichoti43,George Washington
15,3/21/23,16:09:28,3,3,Max Haug,haug-ma43,Right,George Washington,Matt Shaw,shaw-ma51,Right,Maryland,,1,Bottom,1,2,0,Four-Seam,,InPlay,,LineDrive,HomeRun,0,1,,88.24514297,-0.908468894,-3.337568,1993.441263,230.6702321,1:45,5.775736457,3.638041128,7.514869531,-23.67357911,11.20777199,11.64041454,3.067600683,0.85595094,79.54136181,-4.439701247,-1.419768336,0.425077553,101.2281166,21.14912725,-30.05308225,2062.725904,,,,348.8603195,,-39.08108568,3.658237465,-7.45513988,6.49906091,-3.420822516,50,5.705763075,7.168603567,-128.3638249,-2.684155566,-12.36843845,27.97597748,-21.39179249,Maryland,George Washington,shi01,NCAA D1,BIG10,36a8de28-2057-4199-9a73-77f3a9dc2311,49203fba-c824-11ed-9044-c1295dbf8766,88.41223383,5.77422813,3.641799355,-0.890397466,-3.384148772,79.68287257,3.069229657,0.852971363,-4.412365412,-1.468751083,0.424943705,12.06239022,9.791277178,-2.217810992,75.47793183,1991.948046,-77.14306491,99.92509349,-0.633308089,-0.038698439,-0.772931624,-47.28065238,81.71755827,36.52276234,-1.640309243,2.7153519,3.387278362,-219.9283785,270.8044144,-60.17767269,-4.974405284,0.603358841,0.619293923,0.022056829,0.78484937,,,0.986193173,1,0.996638746,57.7685738,high,high,22.06975788,32.71332135,53.80513047,Tim Nicholson,nichoti43,George Washington
16,3/21/23,16:10:11,4,1,Max Haug,haug-ma43,Right,George Washington,Matt Woods,woodsma53,Left,Maryland,,1,Bottom,1,0,0,Changeup,,BallCalled,,,,0,0,,82.78119407,-1.839452955,-5.643933709,2198.894011,261.9394519,2:45,5.378810197,3.944754078,7.909739665,-35.21825358,4.099054326,16.73129722,1.062567739,0.190060462,75.11327226,-7.472353626,-2.071264308,0.45330729,,,,,,,,,,,,-10.97829347,2.530256871,-3.291857221,50,4.573991171,10.65355223,-119.5422993,-2.202835372,-15.78319356,24.43868203,-28.53636819,Maryland,George Washington,shi01,NCAA D1,BIG10,36a8de28-2057-4199-9a73-77f3a9dc2311,625e53eb-c824-11ed-b9b2-4f5950516af7,82.91197488,5.374013525,3.95008908,-1.781069229,-5.709170042,75.21246741,1.06657716,0.186035118,-7.406180925,-2.137869904,0.453201289,17.322776,2.181458983,7.657563664,95.95045938,2179.284637,293.0074084,99.10821651,-0.138969049,0.133252174,-0.981290712,,,,,,,,,,,,,,,,,0.958090303,1,,,high,high,3.645194583,21.84257762,53.41026034,Tim Nicholson,nichoti43,George Washington
17,3/21/23,16:10:23,4,2,Max Haug,haug-ma43,Right,George Washington,Matt Woods,woodsma53,Left,Maryland,,1,Bottom,1,1,0,Sinker,,BallCalled,,,,0,0,,88.76458892,-3.20452916,-5.367593163,,,,5.682058629,3.666425569,7.770269897,,,,0.021122567,-1.231851178,82.04609883,-9.379152956,-5.367593163,,,,,,,,,,,,,,,,,,,,,,,,Maryland,George Washington,shi01,NCAA D1,BIG10,36a8de28-2057-4199-9a73-77f3a9dc2311,69ae82fa-c824-11ed-be6c-718a7c59cc83,88.89496541,5.677997999,3.666425569,-3.154203227,-5.367593163,82.15937135,0.025747812,-1.231851178,-9.317420328,-5.367593163,0.420965441,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,53.5497301,Tim Nicholson,nichoti43,George Washington
18,3/21/23,16:10:39,4,3,Max Haug,haug-ma43,Right,George Washington,Matt Woods,woodsma53,Left,Maryland,,1,Bottom,1,2,0,Changeup,,StrikeCalled,,,,0,0,,82.69942376,-1.096990967,-5.690834677,,,,5.371358174,3.788427164,7.778604112,,,,1.771159262,0.01886406,74.34922757,-6.717510333,-2.523691257,,,,,,,,,,,,,,,,,,,,,,,,Maryland,George Washington,shi01,NCAA D1,BIG10,36a8de28-2057-4199-9a73-77f3a9dc2311,736f35d4-c824-11ed-9de0-7b0238e5ffe0,82.83081498,5.365978882,3.788427164,-1.036272312,-5.690834677,74.44606468,1.77530681,0.01886406,-6.649292901,-2.523691257,0.451310178,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.54139589,Tim Nicholson,nichoti43,George Washington
19,3/21/23,16:10:56,4,4,Max Haug,haug-ma43,Right,George Washington,Matt Woods,woodsma53,Left,Maryland,,1,Bottom,1,2,1,Changeup,,InPlay,,LineDrive,Single,0,0,,83.4841407,0.625912153,-4.047961315,1817.770385,257.6264419,2:30,5.502553053,3.926222374,7.029999569,-36.40391619,5.340901445,14.60312373,3.593571747,0.752231248,74.02296774,-4.71732052,-1.51270303,0.453995473,,,,,,,,,,,,-9.019917278,2.64262884,-3.62982582,50,5.53214474,8.172271395,-121.2503571,0.341227332,-13.35126749,24.97131147,-28.2624345,Maryland,George Washington,shi01,NCAA D1,BIG10,36a8de28-2057-4199-9a73-77f3a9dc2311,7dd61735-c824-11ed-953f-e5816c673ee4,83.63572287,5.498368676,3.93138439,0.675287969,-4.109776673,74.14070438,3.59738872,0.748225815,-4.655081537,-1.577526957,0.453862652,15.22203309,3.324225367,-10.37644678,83.18172335,1788.041833,-327.4073562,98.36455955,-0.210780075,-0.180114804,-0.960796762,,,,,,,,,,,,,,,,,0.970914203,1,,,high,high,15.13644848,-82.89427961,54.29000043,Tim Nicholson,nichoti43,George Washington
20,3/21/23,16:11:33,5,1,Max Haug,haug-ma43,Right,George Washington,Kevin Keister,keistke42,Right,Maryland,,1,Bottom,1,0,0,Sinker,,StrikeCalled,,,,0,0,,86.43608012,-2.393908117,-5.425133056,,,,5.708161817,3.711924336,7.621473045,,,,1.822606647,-0.008372437,78.48142042,-6.117591455,-3.400115529,,,,,,,,,,,,,,,,,,,,,,,,Maryland,George Washington,shi01,NCAA D1,BIG10,36a8de28-2057-4199-9a73-77f3a9dc2311,93ffe0f0-c824-11ed-908f-07b03729ff95,86.56704765,5.703663156,3.711924336,-2.339766481,-5.425133056,78.58774319,1.826367397,-0.008372437,-6.055693388,-3.400115529,0.433304184,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.69852696,Tim Nicholson,nichoti43,George Washington
