PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,2/18/23,14:05:28,3,7,Nolan Hudi,hudi-no42,Left,South Florida,Nick Lorusso,lorusni42,Right,Maryland,,1,Top,2,3,2,Four-Seam,,StrikeCalled,Strikeout,,,1,0,,89.41524426,-0.479746227,8.53743742,,,,5.476332946,-2.552596287,5.591127376,,,,2.771246511,0.794781443,80.2753679,-5.663851574,1.951991253,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,9bed3a40-bb42-4d9a-9dd1-f6f0a560bc6c,357d2c68-afbf-11ed-9787-3b722cb311b5,89.56081111,5.471992806,-2.552596287,-0.427812363,8.53743742,80.38958208,2.775240358,0.794781443,-5.602656016,1.951991253,0.431539244,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.36887262,Ben Rozenblum,rozenbe42,South Florida
12,2/18/23,14:08:25,1,1,Nick Dean,dean-ni43,Right,Maryland,Drew Brutcher,brutcdr42,Left,South Florida,,1,Bottom,0,0,0,Four-Seam,,InPlay,,FlyBall,Out,1,0,,93.79588591,-2.975440847,2.806678602,2190.109376,213.482436,1:00,6.056700817,1.327529176,6.349701383,-16.45710007,14.28859266,8.487232298,2.299292328,0.606764764,84.13106067,-5.31107319,0.437133305,0.3990834,101.03106,33.67732067,-11.69167747,,,,,375.6109116,,-11.72562863,4.399586531,-3.90872176,8.903348714,-1.507617394,50,5.862821358,-6.919758471,-136.366156,-7.551074879,-7.300941388,32.24035372,-15.54384894,South Florida,Maryland,mce01,NCAA D1,AAC,9bed3a40-bb42-4d9a-9dd1-f6f0a560bc6c,9f014c59-afbf-11ed-9f9c-e1ab104428a1,93.97326785,6.056716252,1.330202417,-2.976368595,2.773265229,84.28340989,2.299734912,0.604546317,-5.303686184,0.402432158,0.3989533,8.78846514,13.12976512,4.136260022,90.63351328,2184.404876,157.9696716,99.73953355,-0.831882545,0.072128668,-0.550244388,-17.03746189,82.33101442,56.02324556,-0.529251787,1.036758306,2.15840434,-76.33363465,367.772665,,,,,,,,,0.930327435,1,,56.84359628,high,high,8.429838049,34.38911443,53.61029862,Luke Shliger,shliglu42,Maryland
13,2/18/23,14:09:00,2,1,Nick Dean,dean-ni43,Right,Maryland,Daniel Cantu,cantuda45,Left,South Florida,,1,Bottom,1,0,0,Four-Seam,,BallCalled,,,,0,0,,93.44877998,-2.019461645,2.482098007,,,,6.115823498,1.304151771,6.299898345,,,,3.179142122,1.359387872,85.60769207,-4.720173077,0.40763906,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,9bed3a40-bb42-4d9a-9dd1-f6f0a560bc6c,b3d56cf5-afbf-11ed-96a9-8f9ed5b5f840,93.59023298,6.112163261,1.304151771,-1.974208454,2.482098007,85.72893729,3.182477216,1.359387872,-4.668150383,0.40763906,0.398701319,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.66010166,Luke Shliger,shliglu42,Maryland
14,2/18/23,14:09:16,2,2,Nick Dean,dean-ni43,Right,Maryland,Daniel Cantu,cantuda45,Left,South Florida,,1,Bottom,1,1,0,Changeup,,BallCalled,,,,0,0,,84.48569449,-2.989727057,2.476527474,,,,6.167872757,0.847782375,6.358913538,,,,1.33851858,-0.071105014,76.2611457,-7.767216739,-0.771104458,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,9bed3a40-bb42-4d9a-9dd1-f6f0a560bc6c,bd79dbd4-afbf-11ed-9853-bb5d3ad14f25,84.6095167,6.163284331,0.847782375,-2.933857592,2.476527474,76.35928806,1.342765801,-0.071105014,-7.70166327,-0.771104458,0.449677423,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.60108646,Luke Shliger,shliglu42,Maryland
15,2/18/23,14:09:32,2,3,Nick Dean,dean-ni43,Right,Maryland,Daniel Cantu,cantuda45,Left,South Florida,,1,Bottom,1,2,0,Four-Seam,,StrikeCalled,,,,0,0,,93.57057013,-3.45409863,1.395382147,2200.618732,209.7682956,1:00,6.093502905,1.224274097,6.285587116,-16.06505145,14.84166539,7.74782243,1.90491441,-0.201046839,84.82510355,-5.587248313,-1.205742065,0.400127093,,,,,,,,,,,,-3.914505137,9.320400279,-1.316699848,50,5.865597536,-3.53215906,-136.0934549,-8.666955515,-7.293098581,31.71022797,-14.80924978,South Florida,Maryland,mce01,NCAA D1,AAC,9bed3a40-bb42-4d9a-9dd1-f6f0a560bc6c,c7060966-afbf-11ed-9188-11ffc539aef3,93.74889584,6.093619051,1.226669373,-3.456201392,1.366026222,84.97859402,1.905243373,-0.202958672,-5.581583413,-1.235685304,0.399996172,8.011950054,13.72452404,8.686490085,95.27282106,2175.37659,332.3544691,98.85295253,-0.858083485,0.151027738,-0.490798691,,,,,,,,,,,,,,,,,0.978950384,1,,,high,high,4.254461042,-71.84195909,53.67441288,Luke Shliger,shliglu42,Maryland
16,2/18/23,14:09:50,2,4,Nick Dean,dean-ni43,Right,Maryland,Daniel Cantu,cantuda45,Left,South Florida,,1,Bottom,1,2,1,Changeup,,BallCalled,,,,0,0,,84.51650161,-0.724260365,3.177039207,,,,6.111676785,1.170952973,6.615455369,,,,3.3495131,1.452657977,76.13791951,-5.625042809,0.742319976,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,9bed3a40-bb42-4d9a-9dd1-f6f0a560bc6c,d1ebdcc0-afbf-11ed-aad8-150b12c1b53a,84.64336159,6.107371354,1.170952973,-0.669988545,3.177039207,76.24074333,3.353688107,1.452657977,-5.559907468,0.742319976,0.446367468,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.34454463,Luke Shliger,shliglu42,Maryland
17,2/18/23,14:10:09,2,5,Nick Dean,dean-ni43,Right,Maryland,Daniel Cantu,cantuda45,Left,South Florida,,1,Bottom,1,3,1,Four-Seam,,StrikeCalled,,,,0,0,,93.18487955,-3.310599371,1.76512134,,,,6.067707775,1.102475793,6.383102458,,,,1.936210566,-0.285678804,83.42754999,-6.018066516,-0.997577006,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,9bed3a40-bb42-4d9a-9dd1-f6f0a560bc6c,dd3396ae-afbf-11ed-a4e7-3f40fd89f6f0,93.32287921,6.063996363,1.102475793,-3.264976701,1.76512134,83.54239516,1.939743714,-0.285678804,-5.963150661,-0.997577006,0.409400592,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.57689754,Luke Shliger,shliglu42,Maryland
18,2/18/23,14:10:26,2,6,Nick Dean,dean-ni43,Right,Maryland,Daniel Cantu,cantuda45,Left,South Florida,,1,Bottom,1,3,2,Four-Seam,,Foul,,,,0,0,,94.79020424,-3.153267907,2.140793083,,,,6.092452669,1.238547204,6.378479424,,,,2.019313394,0.075743748,85.84132939,-6.052517413,-0.176253143,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,9bed3a40-bb42-4d9a-9dd1-f6f0a560bc6c,e7a295a3-afbf-11ed-8966-ab0afce22720,94.93076253,6.088901954,1.238547204,-3.109401052,2.140793083,85.95970269,2.022614277,0.075743748,-6.000785948,-0.176253143,0.397890249,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.58152058,Luke Shliger,shliglu42,Maryland
19,2/18/23,14:10:48,2,7,Nick Dean,dean-ni43,Right,Maryland,Daniel Cantu,cantuda45,Left,South Florida,,1,Bottom,1,3,2,Four-Seam,,InPlay,,FlyBall,Out,1,0,,95.05743182,-2.898398028,2.595465772,2193.053129,208.7281965,1:00,6.069832441,1.072504861,6.339279319,-15.18510523,14.75093002,7.313306474,2.254549339,0.256420141,86.42100346,-5.380542208,0.261297316,0.393661182,87.19978579,44.39251908,-15.79387034,,-29.57209142,105.9504196,81.12669931,318.5869274,,-15.72523487,4.848810536,-3.304319038,9.141769483,-1.239306303,50,5.880776315,-6.47101527,-138.2361522,-7.431281802,-6.346543679,32.94593192,-14.61562419,South Florida,Maryland,mce01,NCAA D1,AAC,9bed3a40-bb42-4d9a-9dd1-f6f0a560bc6c,f465a6dc-afbf-11ed-b3ac-0f6dbcc00cef,95.24059483,6.070153141,1.074940408,-2.903012347,2.565855462,86.57896049,2.254669629,0.25448063,-5.378174287,0.231025049,0.39353025,7.589466241,13.70995888,1.233190904,69.77912226,2192.545183,47.19796846,99.9768384,-0.876706623,0.02152158,-0.480543774,-16.95932159,59.95745432,61.00235835,-0.228676197,2.074078979,2.206828621,-86.3448371,306.6630063,,,,,,,,,0.987536674,1,,44.05838121,high,high,27.19878996,40.52187477,53.62072068,Luke Shliger,shliglu42,Maryland
20,2/18/23,14:11:23,3,1,Nick Dean,dean-ni43,Right,Maryland,Marcus Brodil,brodima42,Left,South Florida,,1,Bottom,2,0,0,Changeup,,StrikeCalled,,,,0,0,,85.16066116,-2.266353949,2.164179413,,,,6.15196596,1.020626659,6.505238509,,,,2.184285386,0.13237899,77.39726566,-6.704563417,-0.313530211,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,9bed3a40-bb42-4d9a-9dd1-f6f0a560bc6c,0911c7fa-afc0-11ed-bf8d-df64ed14e60e,85.2865503,6.147542822,1.020626659,-2.211913675,2.164179413,77.50000193,2.188392935,0.13237899,-6.641031478,-0.313530211,0.440839919,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.45476149,Luke Shliger,shliglu42,Maryland
