PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,3/19/23,13:03:28,3,2,Kyle McCoy,mccoyky43,Left,Maryland,Will Binder,bindewi42,Right,Albany,Stretch,1,Top,1,0,1,Sinker,,BallCalled,,,,0,0,,89.14813528,1.300958183,0.758908735,1807.993086,126.661564,10:15,5.030793121,-1.692492832,,-26.52111085,9.667358166,-10.52465145,4.044947495,-1.85553117,80.83198591,-3.637972552,-1.203233939,0.432968826,,,,,,,,,,,,5.767950905,4.705581001,1.629843732,50,5.131912637,-1.333250608,-129.5329177,1.97789304,9.737022621,28.67836342,-24.23044025,Maryland,Albany,shi01,NCAA D1,BIG10,b1ea7943-3f5e-47cf-b737-466787b82473,f8dce4ae-c677-11ed-b8ec-adadfb96bc52,89.33786538,5.02873697,-1.696844084,1.324698972,0.811012713,80.98355524,4.046942382,-1.852344565,-3.605298976,-1.151749765,0.432834109,-11.02253482,8.07062105,28.02712338,26.38550674,1595.961145,849.5569576,88.27252477,-0.527063905,0.469889495,0.708101336,,,,,,,,,,,,,,,,,0.989997173,0,,,medium,high,66.25305189,-50.39395632,55.32,Luke Shliger,shliglu42,Maryland
12,3/19/23,13:03:44,3,3,Kyle McCoy,mccoyky43,Left,Maryland,Will Binder,bindewi42,Right,Albany,Stretch,1,Top,1,1,1,Four-Seam,,BallCalled,,,,0,0,,92.34325093,0.202963317,5.629846574,1760.86179,133.7370225,10:30,5.974875812,-2.529745405,6.807611341,-25.10652465,10.51521196,-8.788910487,4.06808647,-0.285454546,80.39833532,-3.864375573,1.138640549,0.412736283,,,,,,,,,,,,6.242845366,5.597287184,2.089639695,50,5.978540782,-12.90749945,-133.7829497,-0.261637907,11.27691653,29.74994991,-22.06325288,Maryland,Albany,shi01,NCAA D1,BIG10,b1ea7943-3f5e-47cf-b737-466787b82473,0242ccde-c678-11ed-843a-9be7ebe7ac5c,92.52740689,5.973544566,-2.533111726,0.218315253,5.670213645,80.54886725,4.069849617,-0.282682913,-3.835373079,1.183343187,0.412601792,-9.210176383,9.051806149,31.01346359,33.41383425,1509.139992,907.2655228,85.70462488,-0.592518429,0.515239485,0.619233545,,,,,,,,,,,,,,,,,0.933942656,1,,,high,high,59.92753483,-40.31217901,54.51238866,Luke Shliger,shliglu42,Maryland
13,3/19/23,13:04:01,3,4,Kyle McCoy,mccoyky43,Left,Maryland,Will Binder,bindewi42,Right,Albany,Stretch,1,Top,1,2,1,Four-Seam,,InPlay,,GroundBall,Out,2,0,,92.64809551,-0.775312505,5.400320625,1742.820698,132.2816633,10:30,5.853028557,-2.680646362,6.927209173,-25.42787355,10.70612186,-9.468183208,2.642871421,-0.805806005,79.82473971,-5.466422976,0.388605208,0.410266912,97.53759004,-1.133373751,10.58446,1744.183712,,,,37.77613516,,12.6296917,0.282180108,6.549932387,5.893994908,2.270209967,50,5.78171171,-12.39878041,-134.2924612,-2.537621764,11.92340413,29.94335565,-21.44470475,Maryland,Albany,shi01,NCAA D1,BIG10,b1ea7943-3f5e-47cf-b737-466787b82473,0c3f063a-c678-11ed-8194-e96dba9c8dfd,92.82613986,5.851730331,-2.683889086,-0.759880574,5.440232558,79.96776369,2.644665145,-0.803088152,-5.436647878,0.433117243,0.410137253,-9.892188136,9.216085612,22.05215578,41.47078892,1615.320238,654.3428108,92.68424685,-0.623557156,0.375450447,0.685721105,17.91266254,95.85925041,-1.929275351,0.732524557,-1.288102502,2.398228328,8.259712275,36.86208812,-0.391348334,-4.508923897,-0.045724105,-0.665346868,0.066660847,-0.743552202,,,0.846316806,1,0.980900769,56.43639305,high,high,52.6763463,-19.63930586,54.39279083,Luke Shliger,shliglu42,Maryland
14,3/19/23,13:07:01,1,1,Thomas Quinn,quinnth43,Left,Albany,Luke Shliger,shliglu42,Left,Maryland,Stretch,1,Bottom,0,0,0,Sinker,,BallCalled,,,,0,0,,83.23251583,-0.33334317,1.613550114,1962.563896,161.3886638,11:30,5.734206052,-1.427335296,6.330068543,-26.64327563,14.28351709,-3.522134449,3.558289526,-0.580551036,76.6171248,-4.111296809,-0.267778931,0.460442474,,,,,,,,,,,,2.346193786,7.704892391,1.289107306,50,5.687504224,-3.295118331,-121.0121865,-1.564409516,3.462913678,24.63806762,-20.80185288,Maryland,Albany,shi01,NCAA D1,BIG10,b1ea7943-3f5e-47cf-b737-466787b82473,77ded5ab-c678-11ed-bf39-c9bc01e02c0b,83.41212222,5.732793264,-1.429952087,-0.317300144,1.645024215,76.77186304,3.559860824,-0.578564167,-4.085308429,-0.235711735,0.460273852,-3.813508556,12.65715668,42.93201679,22.71165245,1436.915481,1336.761365,73.21623941,-0.69387417,0.681130111,0.233667302,,,,,,,,,,,,,,,,,0.997149715,1,,,high,high,110.4405038,0.834549104,54.98993146,Chris Fisher,fishech58,Albany
15,3/19/23,13:07:17,1,2,Thomas Quinn,quinnth43,Left,Albany,Luke Shliger,shliglu42,Left,Maryland,Stretch,1,Bottom,0,1,0,Sinker,,StrikeCalled,,,,0,0,,85.79084663,-0.817885374,4.923904611,1951.093564,160.2534865,11:15,5.682303427,-1.564140773,6.444400034,-25.93805803,14.09582994,-3.708493759,2.885817189,1.253702935,76.49963555,-4.843513972,2.476031904,0.447096602,,,,,,,,,,,,3.330367557,7.814475491,1.146366569,50,5.596916908,-10.59611929,-124.3396503,-2.576724967,5.193018745,25.85741236,-19.98899283,Maryland,Albany,shi01,NCAA D1,BIG10,b1ea7943-3f5e-47cf-b737-466787b82473,81360770-c678-11ed-ae12-ab170a12fd0f,85.97406642,5.68115784,-1.566593356,-0.80515435,4.952881597,76.65353123,2.887397291,1.25567878,-4.817518302,2.507631576,0.446937218,-4.015834189,12.51066742,43.80768922,30.05408874,1408.040482,1350.625076,72.16673297,-0.67923082,0.692240034,0.243822124,,,,,,,,,,,,,,,,,0.951512883,1,,,high,high,62.95132706,-32.13866752,54.87559997,Chris Fisher,fishech58,Albany
16,3/19/23,13:07:34,1,3,Thomas Quinn,quinnth43,Left,Albany,Luke Shliger,shliglu42,Left,Maryland,Stretch,1,Bottom,0,1,1,Sinker,,StrikeCalled,,,,0,0,,83.73917094,-0.774897053,3.023146198,1958.261976,161.4202132,11:30,5.7428934,-1.413812854,6.454988943,-26.94650463,13.33939798,-2.92692038,3.128444821,0.712300788,76.78742581,-4.566945127,2.126195381,0.456823116,,,,,,,,,,,,2.438125428,7.358555796,1.158731836,50,5.659930232,-6.331721405,-121.6526635,-2.504855059,3.640534098,24.67144535,-21.1864798,Maryland,Albany,shi01,NCAA D1,BIG10,b1ea7943-3f5e-47cf-b737-466787b82473,8b54e033-c678-11ed-a83d-932ba2c10c58,83.91402029,5.741284632,-1.416358755,-0.755965963,3.054298644,76.9396795,3.130186029,0.714278492,-4.538140912,2.158172995,0.45666287,-3.215690271,11.75633947,49.53083032,28.18221243,1270.987966,1489.758221,64.90387812,-0.615211448,0.760755322,0.206799936,,,,,,,,,,,,,,,,,0.995423619,1,,,high,high,115.3639799,-1.79219236,54.86501106,Chris Fisher,fishech58,Albany
17,3/19/23,13:07:53,1,4,Thomas Quinn,quinnth43,Left,Albany,Luke Shliger,shliglu42,Left,Maryland,Stretch,1,Bottom,0,1,2,Curveball,,BallCalled,,,,0,0,,74.79059726,0.172120807,5.525922795,,,,5.693060288,-1.572976425,6.501962889,,,,1.827610853,3.593376589,68.98770663,-8.775899466,5.525922795,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Albany,shi01,NCAA D1,BIG10,b1ea7943-3f5e-47cf-b737-466787b82473,9647dcd9-c678-11ed-88a7-6d0571f794f0,74.91151295,5.686844914,-1.572976425,0.246676811,5.525922795,69.08190225,1.834519087,3.593376589,-8.684969938,5.525922795,0.511576579,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,54.81803711,Chris Fisher,fishech58,Albany
18,3/19/23,13:08:17,1,5,Thomas Quinn,quinnth43,Left,Albany,Luke Shliger,shliglu42,Left,Maryland,Stretch,1,Bottom,0,2,2,Curveball,,BallCalled,,,,0,0,,73.67396692,3.649028171,3.131139526,2323.652329,331.2050959,5:00,5.724230372,-1.818997886,6.225246534,-68.04914286,-10.93007178,8.641122766,3.727628457,1.481117064,64.58259377,-8.0573352,4.753577432,0.52493766,,,,,,,,,,,,-3.558045655,-6.940415926,1.534451595,50,6.005854546,-6.082513041,-106.6937463,4.97261183,-4.046565891,20.64625931,-40.06738572,Maryland,Albany,shi01,NCAA D1,BIG10,b1ea7943-3f5e-47cf-b737-466787b82473,a4d60f2e-c678-11ed-bf0f-497285a0791e,73.75543284,5.711052055,-1.820722252,3.806910587,3.152361987,64.603773,3.738344207,1.482516104,-7.887519976,4.77564463,0.524859643,8.37870007,-14.96972656,41.23518692,60.00052196,1747.410354,1531.638731,75.20102435,0.659023819,0.659151419,-0.362225086,,,,,,,,,,,,,,,,,0.995932703,1,,,high,high,35.99951263,1.45555863,55.09475347,Chris Fisher,fishech58,Albany
19,3/19/23,13:08:34,1,6,Thomas Quinn,quinnth43,Left,Albany,Luke Shliger,shliglu42,Left,Maryland,Stretch,1,Bottom,0,3,2,Sinker,,StrikeSwinging,Strikeout,,,1,0,,85.28485959,-1.607156453,4.255894946,1932.888329,162.6471908,11:30,5.696399352,-1.379022183,6.415123266,-25.95024027,14.94790604,-3.43582162,2.354159933,0.777741057,75.7470641,-5.509494098,1.23081347,0.449721128,,,,,,,,,,,,2.992061379,8.479024658,1.016134538,50,5.54294621,-9.096688932,-123.6797964,-4.262289822,4.615993705,25.58964384,-19.09305976,Maryland,Albany,shi01,NCAA D1,BIG10,b1ea7943-3f5e-47cf-b737-466787b82473,aeda373d-c678-11ed-ad3a-13de786b4bde,85.46560728,5.695421947,-1.381176191,-1.596287549,4.281619393,75.8987539,2.355653511,0.779516988,-5.484751166,1.259490616,0.449560507,-3.71830037,13.33224998,37.94238283,37.40360378,1524.332691,1188.472607,78.86294664,-0.752736025,0.614868738,0.235212481,,,,,,,,,,,,,,,,,0.989620713,1,,,high,high,123.6632191,-3.30762996,54.90487673,Chris Fisher,fishech58,Albany
20,3/19/23,13:09:04,2,1,Thomas Quinn,quinnth43,Left,Albany,Nick Lorusso,lorusni42,Right,Maryland,Stretch,1,Bottom,1,0,0,Curveball,,BallCalled,,,,0,0,,74.80600522,0.895135549,3.130908249,2018.534077,338.8177926,5:15,5.697141132,-1.726173009,6.218854242,-65.09126442,-8.520211514,6.241890814,1.110779046,1.2896523,65.45103951,-10.69110947,4.916043456,0.541338174,,,,,,,,,,,,-2.143065546,-4.953900127,2.411552296,50,5.336689127,-6.954772012,-103.4171102,0.638135576,-2.29320872,19.16877946,-37.47501996,Maryland,Albany,shi01,NCAA D1,BIG10,b1ea7943-3f5e-47cf-b737-466787b82473,c0975b8c-c678-11ed-b555-6336fa7ec440,74.89101936,5.685816763,-1.728950483,1.030106851,3.164576461,65.47823625,1.120252692,1.291929969,-10.54247256,4.952237124,0.541260804,5.837368546,-12.25961335,50.29329126,10.59749533,1289.556433,1552.908247,63.88578958,0.595694136,0.769324762,-0.230841737,,,,,,,,,,,,,,,,,0.645636816,1,,,high,high,80.46226721,10.95343888,55.10114576,Chris Fisher,fishech58,Albany
21,3/19/23,13:09:24,2,2,Thomas Quinn,quinnth43,Left,Albany,Nick Lorusso,lorusni42,Right,Maryland,Stretch,1,Bottom,1,1,0,Sinker,,Foul,,Popup,,0,0,,84.72031251,-0.715077468,2.579181594,2015.105961,159.6904536,11:15,5.69727702,-1.596042112,6.407550915,-25.63686157,13.77998973,-3.586443625,3.095988489,-0.581370059,75.42625415,-4.721277318,0.209464176,0.451868936,86.04578577,57.97450851,49.91205344,1334.114063,75.29198909,80.19424152,124.8925507,261.3917701,,40.04133302,5.696283112,2.663059735,7.56623676,1.377069222,50,5.619378628,-5.429349161,-123.1125479,-2.369729015,4.070476153,25.37509607,-20.60908696,Maryland,Albany,shi01,NCAA D1,BIG10,b1ea7943-3f5e-47cf-b737-466787b82473,cce6693d-c678-11ed-b9f5-cf7fd468085f,84.89803494,5.695956007,-1.598635874,-0.699755016,2.61096791,75.57787713,3.097784879,-0.579158134,-4.691844475,0.244968754,0.451708786,-3.880729391,12.24194054,46.42381898,29.89800652,1389.04967,1459.860626,68.93184265,-0.646464269,0.724458492,0.239256852,34.90937796,29.38387653,72.95067086,0.626790324,0.656415442,3.145003759,168.1637983,200.1164521,-40.71373754,24.30523579,-0.058405504,-0.590516499,-0.726922406,0.350533993,,,0.997098186,1,0.562974107,42.85300284,high,high,116.9081911,-3.035976243,54.91244908,Chris Fisher,fishech58,Albany
