PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,2/28/23,16:02:11,3,2,Kyle McCoy,mccoyky43,Left,Maryland,Joey Loynd,loyndjo42,Right,Delaware,Stretch,1,Top,1,0,1,Sinker,,BallCalled,,,,0,0,,89.13922825,-2.364739374,2.2439105,1940.54988,124.304727,10:15,5.73613058,-2.712462329,6.913434101,-23.076242,9.897873148,-12.01876382,1.524011598,-0.482664623,83.78844478,-6.761992447,0.850517825,0.425771298,,,,,,,,,,,,7.350704238,6.219902786,2.546287674,50,5.54090461,-4.693533435,-129.5599136,-6.128367374,12.42289409,28.51205671,-21.66224132,Maryland,Delaware,shi01,NCAA D1,BIG10,0fb8c1fc-a8d6-46c8-8787-94d5047e42da,2c081d97-b7ab-11ed-b9ee-e379bac5621f,89.30441158,5.734222468,-2.716514126,-2.342114961,2.293360702,83.92946574,1.525683872,-0.479632648,-6.734337728,0.900266372,0.425637794,-12.48711473,8.536568601,3.92844166,16.47440136,1935.990351,132.9481085,99.7650393,-0.562269976,0.068510534,0.824110903,,,,,,,,,,,,,,,,,0.90826538,1,,,high,high,104.8269637,-12.67081061,54.4065659,Luke Shliger,shliglu42,Maryland
12,2/28/23,16:02:27,3,3,Kyle McCoy,mccoyky43,Left,Maryland,Joey Loynd,loyndjo42,Right,Delaware,Stretch,1,Top,1,1,1,Four-Seam,,Foul,,,,0,0,,89.14744939,-2.079908656,2.362853188,1854.68542,132.6249853,10:30,6.136512364,-2.498421731,6.959222829,-23.0057499,11.39007546,-10.51290124,2.28620417,-0.739664411,81.84985159,-6.173578507,0.0828847,0.425166961,,,,,,,,,,,,6.462267588,6.860359819,2.323971387,50,5.965871347,-5.020343293,-129.6019302,-5.434732612,10.93630557,28.35084637,-20.56403959,Maryland,Delaware,shi01,NCAA D1,BIG10,0fb8c1fc-a8d6-46c8-8787-94d5047e42da,355ce611-b7ab-11ed-a64d-f37feacaf9fd,89.31979248,6.134948766,-2.502011781,-2.062041935,2.405467828,81.99440755,2.28774495,-0.736971075,-6.148341867,0.126484584,0.425029232,-10.91672075,9.990886149,2.514189495,77.83081846,1852.900078,81.35912202,99.90373884,-0.676545022,0.043866804,0.735093556,,,,,,,,,,,,,,,,,0.989406705,1,,,high,high,19.95234117,84.39356191,54.36077717,Luke Shliger,shliglu42,Maryland
13,2/28/23,16:02:48,3,4,Kyle McCoy,mccoyky43,Left,Maryland,Joey Loynd,loyndjo42,Right,Delaware,Stretch,1,Top,1,1,2,Slider,,Foul,,,,0,0,,84.18723502,-0.86265462,4.332437084,2173.315242,18.17202172,6:30,6.001800782,-2.390255998,7.136544158,-41.66196596,-0.393183159,0.442360782,2.029925988,0.502436678,75.01360391,-7.853942431,2.955423523,0.448484032,,,,,,,,,,,,0.871875689,0.285075272,2.07301444,50,5.919963288,-9.281648466,-122.2788602,-2.941313739,1.318887554,24.31283165,-31.74281583,Maryland,Delaware,shi01,NCAA D1,BIG10,0fb8c1fc-a8d6-46c8-8787-94d5047e42da,41cace00-b7ab-11ed-80d1-a5bf5bfacf10,84.31342871,5.996601988,-2.394404369,-0.798928068,4.383911396,75.10207572,2.034699104,0.505780326,-7.7757441,3.0101346,0.448376696,-0.125108667,-2.364105742,81.08211678,25.42673304,336.9045671,2147.043188,15.50187293,0.147287086,0.987911531,0.048345846,,,,,,,,,,,,,,,,,0.570568987,1,,,high,high,67.11594066,-12.55051742,54.18345584,Luke Shliger,shliglu42,Maryland
14,2/28/23,16:03:10,3,5,Kyle McCoy,mccoyky43,Left,Maryland,Joey Loynd,loyndjo42,Right,Delaware,Stretch,1,Top,1,1,2,Sinker,,Foul,,,,0,0,,93.06428698,-2.09295916,3.761316086,,,,5.854620654,-2.948910955,6.844653937,,,,1.648196832,-0.951568711,83.58369884,-6.950615511,0.692090134,,85.9702345,39.25668303,70.76481313,,104.1368194,35.43335783,67.09169467,311.7404178,,70.92145162,4.369768421,,,,,,,,,,,,Maryland,Delaware,shi01,NCAA D1,BIG10,0fb8c1fc-a8d6-46c8-8787-94d5047e42da,4f27c0ee-b7ab-11ed-ad3c-6722ef61b100,93.20976417,5.850732085,-2.948910955,-2.045733933,3.761316086,83.69933418,1.651659672,-0.951568711,-6.894567951,0.692090134,0.407590654,,,,,,,,,,,62.85214133,21.93072066,54.40159043,0.897362447,-0.609907869,1.407770185,294.6169396,101.8967467,,,,,,,,,,1,,38.88510542,high,high,,,54.47534606,Luke Shliger,shliglu42,Maryland
15,2/28/23,16:03:30,3,6,Kyle McCoy,mccoyky43,Left,Maryland,Joey Loynd,loyndjo42,Right,Delaware,Stretch,1,Top,1,1,2,Four-Seam,,StrikeSwinging,Strikeout,,,1,0,,92.49962391,-1.750465631,3.174633896,1739.045622,134.2530295,10:30,6.348800097,-2.059643456,7.091516723,-21.20557664,10.76420941,-9.426430036,3.017292542,-0.397305043,84.53319529,-4.804395713,0.826580112,0.408726008,,,,,,,,,,,,6.115217031,6.437052024,1.829762793,50,6.208882006,-7.160246398,-134.4463793,-4.784743637,11.14741489,30.25950657,-20.43996243,Maryland,Delaware,shi01,NCAA D1,BIG10,0fb8c1fc-a8d6-46c8-8787-94d5047e42da,5b1040e8-b7ab-11ed-bb96-d9709b031c19,92.67405186,6.347497745,-2.062700821,-1.735180866,3.211893555,84.68205939,3.01862035,-0.394956469,-4.782203673,0.865117581,0.40859663,-9.790778172,9.486915245,3.801814111,86.10838176,1735.218625,115.3082783,99.77993694,-0.696292671,0.066305494,0.714688812,,,,,,,,,,,,,,,,,0.69344502,1,,,high,high,12.50241184,62.07068113,54.22848328,Luke Shliger,shliglu42,Maryland
16,2/28/23,16:03:54,4,1,Kyle McCoy,mccoyky43,Left,Maryland,Jj Freeman,freemjj42,Left,Delaware,Stretch,1,Top,2,0,0,Sinker,,StrikeSwinging,,,,0,0,,94.33730503,-1.530773149,4.13827355,,,,5.944169368,-2.419136318,6.807160392,,,,2.029272156,1.422496846,86.70211441,-7.116920496,4.13827355,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Delaware,shi01,NCAA D1,BIG10,0fb8c1fc-a8d6-46c8-8787-94d5047e42da,691413de-b7ab-11ed-8982-b3f167cbbf18,94.48840308,5.940253785,-2.419136318,-1.484269221,4.13827355,86.83232857,2.0334571,1.422496846,-7.060615598,4.13827355,0.402429523,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,54.51283961,Luke Shliger,shliglu42,Maryland
17,2/28/23,16:04:09,4,2,Kyle McCoy,mccoyky43,Left,Maryland,Jj Freeman,freemjj42,Left,Delaware,Stretch,1,Top,2,0,1,Slider,,BallCalled,,,,0,0,,85.26413636,0.033975708,5.373948755,1937.529822,111.916204,9:45,6.052869502,-2.23347838,7.089654248,-32.73391548,5.280043388,-4.100688998,3.148777866,1.171351649,76.3011424,-6.048947673,3.513577926,0.443754809,,,,,,,,,,,,3.745528763,2.877469965,1.837550588,50,6.039287862,-11.51435231,-123.6609936,-0.870897335,5.797865884,24.73869353,-27.71988944,Maryland,Delaware,shi01,NCAA D1,BIG10,0fb8c1fc-a8d6-46c8-8787-94d5047e42da,7250ed97-b7ab-11ed-a0ea-a396b93022a2,85.42221384,6.049423319,-2.237346066,0.075767636,5.42144289,76.42619853,3.152144824,1.17446061,-5.993651768,3.56422726,0.443621899,-4.538809726,3.71011277,73.43336561,37.08062706,552.4483405,1857.100601,28.51302386,-0.10642491,0.958488783,0.264524085,,,,,,,,,,,,,,,,,0.997913068,1,,,high,high,56.6274269,-18.0753034,54.23034575,Luke Shliger,shliglu42,Maryland
18,2/28/23,16:04:24,4,3,Kyle McCoy,mccoyky43,Left,Maryland,Jj Freeman,freemjj42,Left,Delaware,Stretch,1,Top,2,1,1,Sinker,,InPlay,,GroundBall,Out,1,0,,92.86202561,-1.237050525,4.526537139,1747.265097,123.6039297,10:00,5.895640848,-2.589562842,6.855643715,-23.36971606,9.005939421,-11.23121854,2.803848586,-0.949128881,82.23686792,-5.156408174,-0.476990402,0.409525366,,,,,,,,,,,,7.404585513,5.245333357,2.242210934,50,5.78628254,-10.29867296,-134.7406094,-3.685326881,13.56096335,30.3113635,-22.56760054,Maryland,Delaware,shi01,NCAA D1,BIG10,0fb8c1fc-a8d6-46c8-8787-94d5047e42da,7be13ef8-b7ab-11ed-8d48-93036dab5bb2,93.03378979,5.893765478,-2.5930988,-1.214573704,4.569859269,82.37864201,2.805858852,-0.946240467,-5.123668697,-0.430320829,0.409400337,-11.62986753,7.687067504,2.030391936,16.20255415,1746.168119,61.904918,99.93721743,-0.553101206,0.035429608,0.832360378,,,,,,,,,,,,,,,,,0.994087899,1,,,high,high,104.5822937,-15.49364514,54.46435629,Luke Shliger,shliglu42,Maryland
19,2/28/23,16:06:50,1,1,Wyatt Nelson,nelsowy44,Right,Delaware,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,0,0,Sinker,,BallCalled,,,,0,0,,92.05480228,-1.99186248,-2.374783331,1966.630761,217.1671483,1:15,6.464298777,1.890565652,6.002539518,-20.19433701,13.77802949,8.988701154,2.796653677,-0.767512412,82.87728638,-5.300258075,-1.686021225,0.419502374,,,,,,,,,,,,-5.428561615,7.838539978,-1.676723208,50,6.264196756,5.204200663,-133.6208793,-5.408844522,-9.764205289,30.17294103,-18.07508214,Maryland,Delaware,shi01,NCAA D1,BIG10,0fb8c1fc-a8d6-46c8-8787-94d5047e42da,d216a768-b7ab-11ed-bfae-3f2370c29c93,92.24434366,6.463704686,1.893843494,-1.985550316,-2.412944648,83.03688075,2.797569646,-0.769986271,-5.285029618,-1.725535855,0.419357318,9.343806861,12.48296205,-9.479526271,2.80239909,1939.775465,-323.8945747,98.63445154,-0.785994713,-0.164695163,-0.595892453,,,,,,,,,,,,,,,,,0.997654591,1,,,high,high,87.47784165,-15.211962,55.31746048,Josearmando Diaz,diaz-jo64,Delaware
20,2/28/23,16:07:01,1,2,Wyatt Nelson,nelsowy44,Right,Delaware,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,1,0,Sinker,,BallCalled,,,,0,0,,90.1803519,-3.635518727,-2.848207422,2199.191258,213.9141272,1:15,6.468091224,1.720973615,6.116055879,-19.59406224,15.73716349,9.122210549,1.495318987,-0.807375939,82.16159186,-6.848094376,-1.843093589,0.427974078,,,,,,,,,,,,-5.648068347,9.378767161,-1.468584756,50,6.123003975,6.173568189,-130.6947208,-9.022269286,-9.722580971,28.77038536,-16.02944624,Maryland,Delaware,shi01,NCAA D1,BIG10,0fb8c1fc-a8d6-46c8-8787-94d5047e42da,d875b085-b7ab-11ed-a26f-c152b6584627,90.36422932,6.467897171,1.724231774,-3.633883256,-2.886822301,82.31961075,1.495897,-0.809888181,-6.838241608,-1.883133633,0.427826934,9.501742185,14.4606033,-8.948930069,3.569431744,2172.421347,-342.0930845,98.78273841,-0.819772992,-0.15555404,-0.551158037,,,,,,,,,,,,,,,,,0.992858166,1,,,high,high,86.78751019,-32.02354491,55.20394412,Josearmando Diaz,diaz-jo64,Delaware
