PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,2/17/23,18:32:03,1,1,Hunter Mink,mink-hu42,Right,South Florida,Luke Shliger,shliglu42,Left,Maryland,,1,Top,0,0,0,Four-Seam,,StrikeSwinging,,,,0,0,,91.1770242,-2.451748234,1.129287901,2172.430292,224.0422087,1:30,5.385629221,1.633983623,6.662165698,-19.72825318,12.30185088,10.28228731,2.01919455,0.285757968,83.3003912,-4.943934684,-0.261633438,0.407334033,,,,,,,,,,,,-5.487375868,7.707494806,-1.702157248,50,5.238324023,-2.873970314,-132.823012,-6.178852019,-9.727415892,30.492605,-18.51105123,South Florida,Maryland,mce01,NCAA D1,AAC,ffcf2a9b-c740-48e3-ba7e-4311a106d51a,48de7e3a-af1b-11ed-8d37-61779ef842a0,91.34730782,5.384959028,1.637590351,-2.444192396,1.08449319,83.44828324,2.020067387,0.282832149,-4.929707454,-0.307718498,0.407203251,10.6831832,11.03160167,-12.14331564,85.28098977,2123.821046,-456.98746,97.76244852,-0.702743721,-0.210357709,-0.679632914,,,,,,,,,,,,,,,,,0.996118521,1,,,high,high,13.24710921,-59.69980185,53.2978343,Nelson Rivera,riverne43,South Florida
2,2/17/23,18:32:16,1,2,Hunter Mink,mink-hu42,Right,South Florida,Luke Shliger,shliglu42,Left,Maryland,,1,Top,0,0,1,Four-Seam,,StrikeSwinging,,,,0,0,,93.15002999,-1.546714742,2.084992184,2282.9846,218.0690594,1:15,5.291014252,1.705166818,6.435597384,-17.95690668,13.0200997,8.949989921,2.636411786,0.61843438,84.92978037,-4.433143405,-0.657472869,0.400581829,,,,,,,,,,,,-4.400690104,7.784834625,-1.836594784,50,5.189529294,-5.179344571,-135.6522417,-4.148380658,-8.132588941,31.95224636,-17.78747419,South Florida,Maryland,mce01,NCAA D1,AAC,ffcf2a9b-c740-48e3-ba7e-4311a106d51a,50a56f54-af1b-11ed-9251-f5d55b54b244,93.32842658,5.290824419,1.708485496,-1.5450836,2.043354817,85.08564206,2.636859313,0.615712012,-4.425577006,-0.700014528,0.400448925,9.32430705,11.82166491,-21.85884733,82.99534203,2118.846938,-850.0037295,92.81039116,-0.730666618,-0.372321272,-0.572278921,,,,,,,,,,,,,,,,,0.988579014,1,,,high,high,15.30419218,-71.70112109,53.52440262,Nelson Rivera,riverne43,South Florida
3,2/17/23,18:32:31,1,3,Hunter Mink,mink-hu42,Right,South Florida,Luke Shliger,shliglu42,Left,Maryland,,1,Top,0,0,2,Four-Seam,,StrikeSwinging,Strikeout,,,1,0,,93.78616446,-1.394844132,2.842343619,,,,5.427407258,1.564479955,6.240345984,,,,3.061128465,1.283955475,85.20287145,-4.063461713,0.280995515,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,ffcf2a9b-c740-48e3-ba7e-4311a106d51a,59fc7fde-af1b-11ed-ba5f-cffbbbc3861f,93.93207956,5.423625153,1.564479955,-1.349222656,2.842343619,85.32575836,3.06454101,1.283955475,-4.010660106,0.280995515,0.400676213,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.71965402,Nelson Rivera,riverne43,South Florida
4,2/17/23,18:33:01,2,1,Hunter Mink,mink-hu42,Right,South Florida,Matt Shaw,shaw-ma51,Right,Maryland,,1,Top,1,0,0,Four-Seam,,StrikeCalled,,,,0,0,,93.32220207,-2.320905187,2.586578557,,,,5.484299503,1.253729376,5.431047392,,,,1.970217138,0.597140294,84.84124785,-5.414520405,0.068369906,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,ffcf2a9b-c740-48e3-ba7e-4311a106d51a,6b80d9ee-af1b-11ed-b35c-e98aa63e6c4d,93.47231057,5.480035657,1.253729376,-2.272422052,2.586578557,84.96349657,1.973764626,0.597140294,-5.35982095,0.068369906,0.409095027,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.52895261,Nelson Rivera,riverne43,South Florida
5,2/17/23,18:33:14,2,2,Hunter Mink,mink-hu42,Right,South Florida,Matt Shaw,shaw-ma51,Right,Maryland,,1,Top,1,0,1,Changeup,,StrikeSwinging,,,,0,0,,86.68439277,-2.657882136,1.388931826,,,,5.355188183,1.426247603,6.461559834,,,,0.551103623,0.024910931,79.66338994,-8.137383335,-0.714377745,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,ffcf2a9b-c740-48e3-ba7e-4311a106d51a,738bb60c-af1b-11ed-a586-293ea0c4f966,86.81248562,5.350851082,1.426247603,-2.605121579,1.388931826,79.76615289,0.555007376,0.024910931,-8.077401065,-0.714377745,0.430029999,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.49844017,Nelson Rivera,riverne43,South Florida
6,2/17/23,18:33:32,2,3,Hunter Mink,mink-hu42,Right,South Florida,Matt Shaw,shaw-ma51,Right,Maryland,,1,Top,1,0,2,Changeup,,StrikeSwinging,Strikeout,,,1,0,,87.98049366,-1.569960104,1.420218906,1740.023997,237.7016436,2:00,5.359311218,1.415580484,6.436629889,-26.29781778,8.367330972,10.67679414,1.732881398,-0.141278718,80.18747515,-6.378373433,-0.490455615,0.424694997,,,,,,,,,,,,-6.736915041,5.282762551,-1.130580892,50,5.070219959,5.403685708,-127.7549372,-3.738896055,-11.08567212,27.38920509,-23.48120232,South Florida,Maryland,mce01,NCAA D1,AAC,ffcf2a9b-c740-48e3-ba7e-4311a106d51a,7e16780c-af1b-11ed-b566-d9623fcc1873,88.13942468,5.357091995,1.419380912,-1.543097005,1.372885475,80.32029313,1.735087903,-0.14436663,-6.343504357,-0.538929697,0.424574853,11.1027172,6.839420555,-18.49290368,33.14860285,1650.174285,-551.9133447,94.83629465,-0.506736974,-0.317187203,-0.801629539,,,,,,,,,,,,,,,,,0.994497922,1,,,high,high,60.16625743,5.566809357,53.52337011,Nelson Rivera,riverne43,South Florida
7,2/17/23,18:34:00,3,1,Hunter Mink,mink-hu42,Right,South Florida,Nick Lorusso,lorusni42,Right,Maryland,,1,Top,2,0,0,Four-Seam,,StrikeSwinging,,,,0,0,,93.40141364,-0.587003304,2.58142652,2152.753212,216.6024932,1:15,5.346638555,1.480978172,6.545981566,-18.05537552,12.62918949,8.34373869,3.767107649,0.552877027,84.69176492,-3.008768327,-0.599347187,0.39868648,,,,,,,,,,,,-3.927111935,7.304954516,-1.637637704,50,5.305697997,-6.352109739,-136.0365941,-1.868894252,-7.296559901,32.21031797,-18.60147028,South Florida,Maryland,mce01,NCAA D1,AAC,ffcf2a9b-c740-48e3-ba7e-4311a106d51a,8e83efd1-af1b-11ed-ac0b-25ec169fe394,93.5808582,5.346368636,1.484046072,-0.584288293,2.542614239,84.84989057,3.767633236,0.550319797,-2.999944731,-0.639447739,0.398554128,8.692455124,11.42541172,-21.38514165,82.434972,2004.537027,-784.9698719,93.11504058,-0.747519659,-0.364635327,-0.555207562,,,,,,,,,,,,,,,,,0.993987418,1,,,high,high,15.8085252,-57.49752418,53.41401843,Nelson Rivera,riverne43,South Florida
8,2/17/23,18:34:15,3,2,Hunter Mink,mink-hu42,Right,South Florida,Nick Lorusso,lorusni42,Right,Maryland,,1,Top,2,0,1,Four-Seam,,StrikeCalled,,,,0,0,,94.74686846,-2.153506323,1.606496791,2207.53958,234.247634,1:45,5.198061772,1.540967485,6.419281157,-20.43227435,9.577597281,10.54436467,2.158606884,-0.248365415,86.14307337,-4.657001569,-0.98974868,0.393795353,,,,,,,,,,,,-5.367877827,5.671365573,-1.643933512,50,5.05748514,-4.155896995,-137.9717657,-5.76723165,-10.27353876,32.73818302,-21.31966804,South Florida,Maryland,mce01,NCAA D1,AAC,ffcf2a9b-c740-48e3-ba7e-4311a106d51a,97dcf994-af1b-11ed-92e9-7da545ee0237,94.92036245,5.196839468,1.54507929,-2.13928974,1.556242769,86.29327999,2.159843144,-0.25170831,-4.637380876,-1.041427535,0.393670982,11.01992725,8.408565241,-32.25764287,69.43473545,1866.820484,-1178.224206,84.5656631,-0.494102944,-0.53372733,-0.686292516,,,,,,,,,,,,,,,,,0.985536637,1,,,high,high,27.5087381,-53.2787173,53.54071884,Nelson Rivera,riverne43,South Florida
9,2/17/23,18:34:33,3,3,Hunter Mink,mink-hu42,Right,South Florida,Nick Lorusso,lorusni42,Right,Maryland,,1,Top,2,0,2,Four-Seam,,InPlay,,GroundBall,Out,1,0,,94.88150749,-1.130621888,1.659997665,2334.438126,215.342131,1:15,5.301435662,1.635823698,6.654428677,-16.43798632,13.12604809,8.212104547,3.124048481,-0.313609659,85.43181959,-3.604453531,-1.431754757,0.395139581,99.20447916,-13.09271681,-14.73424119,,,,,14.94815079,,-11.54410427,0.092872038,-5.594189503,7.875635067,-1.571706226,50,4.854084788,7.037387295,-136.8540685,-1.447629551,-10.54513048,31.91173059,-17.32836027,South Florida,Maryland,mce01,NCAA D1,AAC,ffcf2a9b-c740-48e3-ba7e-4311a106d51a,a269ef91-af1b-11ed-af4e-850bb16b7a57,95.06193977,5.301497786,1.638864927,-1.132110495,1.621245272,85.58995965,3.124298017,-0.316150755,-3.59987881,-1.472068357,0.395018583,8.55928774,12.01979811,-24.59787518,90.65525574,2122.591472,-971.7030447,90.92515446,-0.741687812,-0.416247076,-0.52596346,-24.5753738,93.44819166,-22.47254245,0.308441378,2.062748016,3.164043826,-2.991456624,14.64576387,,,,,,,,,0.976609175,1,,55.80773132,high,high,8.410269835,39.07621867,53.30557132,Nelson Rivera,riverne43,South Florida
10,2/17/23,18:37:31,1,1,Jason Savacool,savacja42,Right,Maryland,Jackson Mayo,mayo-ja48,Left,South Florida,,1,Bottom,0,0,0,Sinker,,StrikeSwinging,,,,0,0,,93.52901588,-2.81523971,1.888411243,,,,5.838611062,1.804880738,5.53675082,,,,1.378750288,0.906014926,86.20214713,-7.047804973,-0.001644766,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,ffcf2a9b-c740-48e3-ba7e-4311a106d51a,0c6a5c23-af1c-11ed-ad0b-cb78778d6a6f,93.67473298,5.834626413,1.804880738,-2.768064646,1.888411243,86.32225426,1.382173628,0.906014926,-6.994979393,-0.001644766,0.403094167,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.42324918,Luke Shliger,shliglu42,Maryland
