PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
12,3/11/23,14:04:04,3,1,Nick Dean,dean-ni43,Right,Maryland,Jeremiah Jenkins,jenkije48,Left,Maine,Windup,1,Top,2,0,0,Changeup,,BallCalled,,,,0,0,,81.22878584,-0.800230186,-2.41451423,1677.526357,234.1537196,1:45,6.398246633,1.76536519,7.571592433,-30.248126,9.838036745,11.11755579,3.181784488,1.45221428,74.95161008,-6.108236753,1.596042564,0.460813201,,,,,,,,,,,,-7.00853262,5.710228333,-1.611739091,50,6.333636617,4.706574224,-118.2702917,-2.426189341,-9.874417648,23.67250073,-24.12883064,Maryland,Maine,shi01,NCAA D1,BIG10,7a3f5c49-52ba-48f8-aca2-807c976933ff,7e5b6914-c03f-11ed-91b5-6727542b212d,81.37822342,6.39530347,1.768380024,-0.763908883,-2.452449105,75.07683958,3.184476063,1.449776702,-6.063898879,1.555909993,0.460671314,11.48453346,8.025592869,14.5477197,83.27974707,1623.7428,421.3715656,96.79387711,-0.566837158,0.251186256,-0.784602512,,,,,,,,,,,,,,,,,0.996984148,1,,,high,high,15.04824446,73.36849173,53.74840757,Luke Shliger,shliglu42,Maryland
13,3/11/23,14:04:18,3,2,Nick Dean,dean-ni43,Right,Maryland,Jeremiah Jenkins,jenkije48,Left,Maine,Windup,1,Top,2,1,0,Changeup,,InPlay,,FlyBall,Out,1,0,,81.47370169,-0.992309342,-2.145331795,1745.603799,233.2775361,1:45,6.325762662,1.505887448,7.583241252,-30.46131188,10.26968107,11.5205227,2.815636686,0.591132528,74.77989034,-6.186640124,1.842231047,0.459339741,99.93379018,47.26051587,16.53231488,,,,,372.8704533,,16.34860502,5.620679905,-7.052981837,6.016306121,-1.370391454,50,6.249134155,4.158706595,-118.6425767,-2.8118868,-9.995743823,23.90517348,-23.6475205,Maryland,Maine,shi01,NCAA D1,BIG10,7a3f5c49-52ba-48f8-aca2-807c976933ff,872ccd07-c03f-11ed-80d3-f1c6017054e3,81.62478829,6.322946778,1.509071989,-0.958009547,-2.184957403,74.90567305,2.818246607,0.588582633,-6.143852311,1.800471144,0.459196053,11.87762481,8.496162814,13.55580801,90.73834898,1696.9749,409.156222,97.21420751,-0.581282101,0.234392376,-0.779211995,19.2990658,65.0178732,73.39608058,-0.462429733,2.845216124,3.15768421,104.9558838,357.7941271,,,,,,,,,0.997128323,1,,57.32965531,high,high,8.335268075,69.12887133,53.73675875,Luke Shliger,shliglu42,Maryland
14,3/11/23,14:07:22,1,1,Gianni Gambradella,gambrgi42,Right,Maine,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,0,0,Sinker,,BallCalled,,,,0,0,,89.39557072,-1.552010154,-1.24373394,1888.866598,234.3271128,1:45,6.221762745,2.809789303,7.235425094,-25.50328338,9.855086917,11.07288779,2.881768047,2.185625841,80.23091109,-5.676693495,0.990320121,0.421441809,,,,,,,,,,,,-6.38288868,5.807612095,-2.726128584,50,6.099790995,2.504445695,-130.134448,-4.247783971,-10.88267781,28.77633857,-22.27220507,Maryland,Maine,shi01,NCAA D1,BIG10,7a3f5c49-52ba-48f8-aca2-807c976933ff,f4911fab-c03f-11ed-93e9-717b9dcf7eae,89.56199376,6.220036463,2.81366477,-1.531226789,-1.292008657,80.3704377,2.883661291,2.182471868,-5.645652052,0.939009607,0.421308857,11.55375579,8.345032182,-19.73148858,59.34400049,1777.962062,-637.7052071,94.1285141,-0.548916889,-0.337612623,-0.764661994,,,,,,,,,,,,,,,,,0.998121563,1,,,high,high,36.59042825,-72.84672615,54.08457491,Dean Oneill,oneilde44,Maine
15,3/11/23,14:07:37,1,2,Gianni Gambradella,gambrgi42,Right,Maine,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,1,0,Sinker,,BallCalled,,,,0,0,,88.85770182,-1.731979602,-4.502167626,1936.983679,235.5580557,1:45,6.121259853,2.557190013,7.196141892,-24.85536376,10.05305202,11.55571879,2.407224118,-1.13570561,80.25345837,-6.085227715,-2.757790384,0.425242431,,,,,,,,,,,,-7.654337953,6.02587378,-2.237885262,50,5.98454706,9.816202903,-128.9764259,-4.642014279,-12.84177703,27.82855837,-22.06436695,Maryland,Maine,shi01,NCAA D1,BIG10,7a3f5c49-52ba-48f8-aca2-807c976933ff,fd7628cc-c03f-11ed-b53e-2905df18b439,89.02346348,6.119533226,2.561199242,-1.711041929,-4.552051691,80.39218731,2.409055471,-1.138915069,-6.054769736,-2.810153319,0.425111595,12.01197424,8.661541191,-18.22323704,9.797880897,1839.834846,-605.7338632,94.98453011,-0.537204851,-0.312720169,-0.78333712,,,,,,,,,,,,,,,,,0.996483051,1,,,high,high,81.18190638,4.753007806,54.12385811,Dean Oneill,oneilde44,Maine
16,3/11/23,14:07:52,1,3,Gianni Gambradella,gambrgi42,Right,Maine,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,2,0,Four-Seam,,Foul,,,,0,0,,88.48265399,-2.374707715,-3.273502938,2015.31736,229.4978174,1:45,6.176173688,2.725722648,7.132054212,-23.74537778,11.48883233,10.82970156,2.165459707,0.529398726,80.44467905,-6.250492859,-1.403499092,0.427222181,93.7749438,30.03499347,-34.52848114,3541.827522,,,,315.794192,,-49.27196008,3.9350598,-6.88936105,6.989751174,-2.491401635,50,5.990788503,7.031477397,-128.5503731,-6.043652719,-11.4768343,27.7593421,-20.5299776,Maryland,Maine,shi01,NCAA D1,BIG10,7a3f5c49-52ba-48f8-aca2-807c976933ff,06406db5-c040-11ed-a185-dbdd2f92c086,88.65290119,6.174760128,2.729750655,-2.358301858,-3.322152702,80.58787471,2.166972564,0.526313631,-6.225334834,-1.453824207,0.42708536,11.27414801,10.10560628,-19.74316821,86.24041824,1896.849548,-680.7832635,94.12162998,-0.611298352,-0.337804495,-0.715683204,-46.01571433,66.88203212,46.93706317,-0.513382813,0.225211376,2.028412051,-239.3136121,206.0460306,-52.10258314,-65.51134166,0.116647542,0.574439815,-0.373124655,0.72855809,,,0.99754973,1,0.997594598,51.29027597,high,high,12.38369101,89.50794014,54.18794579,Dean Oneill,oneilde44,Maine
17,3/11/23,14:08:12,1,4,Gianni Gambradella,gambrgi42,Right,Maine,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,2,1,Slider,,BallCalled,,,,0,0,,80.73752682,-1.696918641,-3.82297689,2064.063866,266.0540365,2:45,6.096872133,2.753611945,7.175942493,-38.59515692,3.487246472,0.038525773,1.418898085,-1.056227968,75.31058896,-8.249871581,-4.218394206,0.461571042,,,,,,,,,,,,-1.310940626,2.318730217,-2.545622023,50,5.554145218,8.83895478,-118.6658429,-3.530221136,-1.870127355,22.61073797,-28.86625614,Maryland,Maine,shi01,NCAA D1,BIG10,7a3f5c49-52ba-48f8-aca2-807c976933ff,121a9d6e-c040-11ed-b021-97f7fb867b86,80.86913931,6.092191644,2.757890645,-1.639844707,-3.875792617,75.41480321,1.422853453,-1.059306758,-8.185861664,-4.268138119,0.461458124,0.524383909,1.687644473,-84.71639173,55.14015121,190.0707742,-2055.293834,9.2085704,-0.006336935,-0.995751085,-0.091867405,,,,,,,,,,,,,,,,,0.996456607,1,,,high,high,40.37387972,63.26855656,54.14405751,Dean Oneill,oneilde44,Maine
18,3/11/23,14:08:29,1,5,Gianni Gambradella,gambrgi42,Right,Maine,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,3,1,Four-Seam,,StrikeCalled,,,,0,0,,89.60466679,-2.956091216,-2.921549005,1986.023499,231.2790005,1:45,6.221900857,2.789129258,7.188899417,-23.71303792,11.05868537,11.26033659,1.852958292,0.838406712,81.13955068,-6.482995742,-0.822916837,0.421481169,,,,,,,,,,,,-7.001095481,6.90965098,-2.583551828,50,5.99737085,6.311206108,-130.1735311,-7.421716536,-11.9578908,28.49594666,-20.37234625,Maryland,Maine,shi01,NCAA D1,BIG10,7a3f5c49-52ba-48f8-aca2-807c976933ff,1c876700-c040-11ed-b254-07bfbbefe2d2,89.77027237,6.220487466,2.792937535,-2.939090325,-2.968994485,81.27981268,1.854510637,0.835360462,-6.457244626,-0.872733899,0.421350203,11.73435913,9.654872666,-14.43012376,70.99793695,1923.368977,-494.9152608,96.84522758,-0.605794645,-0.249199096,-0.755587625,,,,,,,,,,,,,,,,,0.99763465,1,,,high,high,26.10187611,12.88131417,54.13110058,Dean Oneill,oneilde44,Maine
19,3/11/23,14:08:46,1,6,Gianni Gambradella,gambrgi42,Right,Maine,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,3,2,Sinker,,InPlay,,GroundBall,Single,0,0,,91.65158355,-2.615884302,-3.451933475,1912.915846,234.6178192,1:45,6.086361174,2.752645922,7.310266575,-22.90138446,9.71481434,10.80519347,1.629271523,0.294659922,82.54304833,-6.628839264,-1.28225628,0.411043888,,,,,,,,,,,,-6.959698546,6.117176709,-2.515577373,50,5.892657704,7.711741789,-133.1494561,-6.77237989,-12.4457285,29.62522583,-21.23496652,Maryland,Maine,shi01,NCAA D1,BIG10,7a3f5c49-52ba-48f8-aca2-807c976933ff,26cfa48c-c040-11ed-aef4-c978d76d8901,91.81988546,6.084813951,2.756484901,-2.597401171,-3.499085294,82.6824069,1.630915546,0.291669813,-6.60145399,-1.331450408,0.410918407,11.23480627,8.429079841,-19.90122397,21.15276675,1798.678146,-651.1558647,94.02808545,-0.544448601,-0.34039964,-0.766618422,,,,,,,,,,,,,,,,,0.99718392,1,,,high,high,70.96251751,11.29329984,54.00973343,Dean Oneill,oneilde44,Maine
20,3/11/23,14:09:23,2,1,Gianni Gambradella,gambrgi42,Right,Maine,Nick Lorusso,lorusni42,Right,Maryland,Stretch,1,Bottom,0,0,0,Slider,,InPlay,,LineDrive,HomeRun,0,2,,79.8969642,-0.073928193,-2.700103783,1822.695972,136.0529287,10:30,6.206532162,2.73054446,6.829027404,-40.36295856,3.905385803,-2.015798953,2.901443152,-0.235584992,72.70519277,-7.000806633,-2.934243858,0.474483875,103.6710176,22.43352332,-7.784393263,1969.304488,,,,404.2004152,,-6.291228331,4.573502404,0.418213404,2.117205576,-2.517558076,50,6.179002761,5.542254759,-116.2088354,-1.278676566,0.57155339,21.89796988,-29.28056025,Maryland,Maine,shi01,NCAA D1,BIG10,7a3f5c49-52ba-48f8-aca2-807c976933ff,3cb283de-c040-11ed-9df3-9fb0c1802be3,80.02656172,6.20150701,2.733785371,-0.01375822,-2.739743507,72.80365258,2.905820001,-0.237995276,-6.930321408,-2.972800278,0.474357939,-1.603356167,1.921305282,-86.24981712,40.83957512,119.215801,-1818.793061,6.54063008,-0.047091307,-0.997858715,0.045391552,-12.97915141,94.94244323,39.56202724,0.24865018,1.297392522,2.893126411,-44.29314642,401.7662166,0.69127751,69.55679016,1.318268989,0.954302396,0.285398434,-0.088626582,,,0.997025476,1,0.998000143,62.64167575,high,high,126.7556352,-7.250919095,54.4909726,Dean Oneill,oneilde44,Maine
21,3/11/23,14:10:12,3,1,Gianni Gambradella,gambrgi42,Right,Maine,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Bottom,0,0,0,Four-Seam,,StrikeCalled,,,,0,0,,89.70789877,-3.27743216,-4.049942948,2089.32638,229.0928201,1:45,6.212869157,2.543373801,7.27243136,-22.58985701,11.8280696,11.21225479,1.925422385,-0.379471482,81.39077399,-5.835101943,-2.120508782,0.42080871,,,,,,,,,,,,-7.299691994,7.477914018,-2.26182234,50,5.970409052,8.890614295,-130.1507912,-8.123273484,-12.47194197,28.31475412,-19.39760508,Maryland,Maine,shi01,NCAA D1,BIG10,7a3f5c49-52ba-48f8-aca2-807c976933ff,5989cdd1-c040-11ed-98b2-a91faae9faf2,89.8759987,6.211716078,2.547272234,-3.263773092,-4.097935297,81.53565192,1.926724295,-0.382558209,-5.813205208,-2.171014463,0.42067814,11.68715054,10.48876712,-16.23660213,91.17764296,2005.994144,-584.1850865,96.01152618,-0.628717583,-0.279604514,-0.725627671,,,,,,,,,,,,,,,,,0.997565747,1,,,high,high,7.940225407,-51.29837002,54.04756864,Dean Oneill,oneilde44,Maine
