PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,2/19/23,13:02:16,1,1,Austin Grause,grausau42,Right,South Florida,Luke Shliger,shliglu42,Left,Maryland,,1,Top,0,0,0,Four-Seam,,BallCalled,,,,0,0,,90.61781469,-1.113763636,2.382403461,1757.599372,222.6316157,1:30,6.090812885,1.088002068,5.677776791,-22.33998914,11.53148388,8.968470717,3.686238314,0.445199719,82.11190168,-4.285583782,-0.371424672,0.417874345,,,,,,,,,,,,-4.173143047,6.517010552,-1.270633412,50,5.996287335,-5.759574422,-131.7969725,-3.256572942,-7.286183914,29.93976579,-20.79554257,South Florida,Maryland,mce01,NCAA D1,AAC,2686cff2-2787-4ec1-acff-26432729798a,8bf9b780-b07f-11ed-a35c-2d7a2be243e0,90.79385035,6.089553657,1.091176091,-1.099068963,2.343698561,82.26307662,3.687668183,0.442631642,-4.262933439,-0.411192611,0.417733382,9.340942404,10.16702362,-12.50136464,75.46511887,1715.928187,-380.4550021,97.62908514,-0.718280099,-0.216462869,-0.661224263,,,,,,,,,,,,,,,,,0.996382399,1,,,high,high,22.08139302,-58.02704945,54.28222321,Joaquin Monque,monqujo42,South Florida
2,2/19/23,13:02:28,1,2,Austin Grause,grausau42,Right,South Florida,Luke Shliger,shliglu42,Left,Maryland,,1,Top,0,1,0,Four-Seam,,StrikeCalled,,,,0,0,,91.02837307,-2.684031592,2.875846569,1861.993475,222.1731273,1:30,5.962192809,0.897826325,5.700761929,-21.81901584,12.14044,9.255358853,2.045958671,0.34540172,82.21102653,-5.929627283,-0.568333323,0.416328657,,,,,,,,,,,,-4.162135265,7.271384405,-1.116336467,50,5.751553714,-6.925791415,-132.2273853,-6.874379491,-7.315100224,30.1144141,-19.39433381,South Florida,Maryland,mce01,NCAA D1,AAC,2686cff2-2787-4ec1-acff-26432729798a,93053f5e-b07f-11ed-8099-67d95ce7e4cb,91.20330768,5.961068104,0.901138328,-2.6712747,2.835941395,82.35931615,2.04727776,0.34275689,-5.908844787,-0.609139017,0.416189208,9.637384106,10.81337837,-11.97282274,82.08299827,1821.487873,-386.2662674,97.82461096,-0.72499733,-0.207447702,-0.656768089,,,,,,,,,,,,,,,,,0.996072923,1,,,high,high,16.12530155,-82.79329156,54.25923807,Joaquin Monque,monqujo42,South Florida
3,2/19/23,13:02:40,1,3,Austin Grause,grausau42,Right,South Florida,Luke Shliger,shliglu42,Left,Maryland,,1,Top,0,1,1,Changeup,,BallCalled,,,,0,0,,83.27251604,-3.188591185,1.670065845,1655.822371,247.8939465,2:15,5.824137057,1.217482426,5.910587657,-32.64639059,7.018472374,12.62005101,0.639998506,0.763496924,76.32551937,-8.52453153,0.309494164,0.453288292,,,,,,,,,,,,-6.453636651,4.836230958,-1.341237227,50,5.583737355,-3.870420047,-121.0421237,-7.628805521,-9.493289778,25.49805088,-25.05996114,South Florida,Maryland,mce01,NCAA D1,AAC,2686cff2-2787-4ec1-acff-26432729798a,9a481123-b07f-11ed-8279-d5eb6c8f6bf2,83.41183251,5.820325028,1.22084553,-3.142390969,1.628519579,76.43825831,0.643696123,0.760674823,-8.468264389,0.26600342,0.453153933,12.99626395,5.083669036,19.55490143,3.285667674,1560.316524,554.2202361,94.23212001,-0.354616342,0.334709958,-0.87305011,,,,,,,,,,,,,,,,,0.996254389,1,,,high,high,87.04289909,-29.45500222,54.04941234,Joaquin Monque,monqujo42,South Florida
5,2/19/23,13:02:52,1,4,Austin Grause,grausau42,Right,South Florida,Luke Shliger,shliglu42,Left,Maryland,,1,Top,0,2,1,Changeup,,StrikeCalled,,,,0,0,,83.4094388,-0.806046789,0.187387354,1695.317217,238.2694921,2:00,5.937794635,1.222851336,5.960370227,-30.15054682,9.120987188,11.8316461,3.035871717,-0.262535759,76.95805034,-5.748963666,-1.374363601,0.451035219,,,,,,,,,,,,-6.478294403,5.278672213,-1.241149615,50,5.868227823,-0.715361226,-121.4862629,-2.519660959,-9.610112257,25.44489581,-24.34349584,South Florida,Maryland,mce01,NCAA D1,AAC,2686cff2-2787-4ec1-acff-26432729798a,a1a3fe87-b07f-11ed-b93c-71512163f007,83.5624674,5.934861633,1.226230763,-0.770325023,0.145327295,77.08679339,3.038794349,-0.265383545,-5.70387503,-1.418035239,0.450894486,12.21269472,7.320525213,11.892033,2.882851804,1658.931722,349.3508372,97.8537648,-0.514637024,0.206068123,-0.832276794,,,,,,,,,,,,,,,,,0.991767047,1,,,high,high,92.59456662,-17.22702709,53.99962977,Joaquin Monque,monqujo42,South Florida
6,2/19/23,13:03:08,1,5,Austin Grause,grausau42,Right,South Florida,Luke Shliger,shliglu42,Left,Maryland,,1,Top,0,2,2,Changeup,,BallCalled,,,,0,0,,85.92824542,-2.159315006,2.248015697,1615.556291,237.7878986,2:00,5.774972584,1.062659075,5.934827597,-28.34658401,8.81418246,11.20876359,1.489403312,-0.711928426,77.12234268,-7.257264238,-0.870745863,0.438746691,,,,,,,,,,,,-5.508509599,5.514745717,-1.225667769,50,5.610444588,-5.217366024,-124.9732908,-5.503488136,-8.642529661,27.0560254,-23.52173582,South Florida,Maryland,mce01,NCAA D1,AAC,2686cff2-2787-4ec1-acff-26432729798a,aadf4263-b07f-11ed-ab06-9b549594a395,86.08283998,5.772252502,1.065997433,-2.126568429,2.206850325,77.24791088,1.492308651,-0.714728523,-7.212512023,-0.913877953,0.438609283,11.58242286,7.104934462,7.785151651,3.237067312,1600.665674,218.8413396,99.07829781,-0.528141809,0.135458814,-0.838282255,,,,,,,,,,,,,,,,,0.937680574,1,,,high,high,87.08663942,-17.0125592,54.0251724,Joaquin Monque,monqujo42,South Florida
7,2/19/23,13:03:22,1,6,Austin Grause,grausau42,Right,South Florida,Luke Shliger,shliglu42,Left,Maryland,,1,Top,0,3,2,Four-Seam,,Foul,,,,0,0,,89.45231641,-2.026509112,2.561105903,1657.360477,223.0381863,1:30,5.955064265,1.100444693,5.721847718,-23.6460942,10.90088759,8.594035791,2.540313667,1.235345037,81.12076365,-5.479658441,1.258144752,0.42303527,,,,,,,,,,,,-3.943782729,6.569868783,-1.294235134,50,5.793340623,-6.076713333,-130.0440712,-5.321195138,-6.709404593,28.93685414,-20.99698664,South Florida,Maryland,mce01,NCAA D1,AAC,2686cff2-2787-4ec1-acff-26432729798a,b36b92de-b07f-11ed-9fee-0b79cabeea8e,89.62334372,5.9534976,1.103527507,-2.008244456,2.523652827,81.26734504,2.542034093,1.232817679,-5.452884319,1.219263387,0.422894586,8.935517573,9.454453356,-13.37575544,88.10232622,1612.402675,-383.4075697,97.28738541,-0.71107253,-0.231336257,-0.663972434,,,,,,,,,,,,,,,,,0.946912024,1,,,high,high,10.7079064,-10.04986346,54.23815228,Joaquin Monque,monqujo42,South Florida
8,2/19/23,13:03:41,1,7,Austin Grause,grausau42,Right,South Florida,Luke Shliger,shliglu42,Left,Maryland,,1,Top,0,3,2,Four-Seam,,BallCalled,Walk,,,0,0,,91.19657616,-0.846692163,4.89458062,,,,5.956718614,0.889848396,5.716383614,,,,3.690693738,2.14825591,82.94332537,-4.36301498,1.759398616,,,,,,,,,,,,,,,,,,,,,,,,South Florida,Maryland,mce01,NCAA D1,AAC,2686cff2-2787-4ec1-acff-26432729798a,be968e66-b07f-11ed-952d-e1db7d1a13a6,91.34003642,5.952779087,0.889848396,-0.798216542,4.89458062,83.06503983,3.694424804,2.14825591,-4.30584788,1.759398616,0.415855255,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.24361639,Joaquin Monque,monqujo42,South Florida
9,2/19/23,13:04:11,2,1,Austin Grause,grausau42,Right,South Florida,Matt Shaw,shaw-ma51,Right,Maryland,,1,Top,0,0,0,Four-Seam,,StrikeCalled,,,,0,0,,92.145369,-1.193567369,1.566105801,2067.359033,219.4843966,1:15,5.944355674,1.081739327,5.741579062,-20.29166637,13.26878085,9.220296982,3.180559784,-0.740955643,82.49720224,-4.724339362,-1.894390226,0.410299566,,,,,,,,,,,,-4.515034748,7.318942966,-1.201497979,50,5.846805379,-3.94849095,-134.0925646,-3.409139221,-8.157443469,31.07987461,-18.95070429,South Florida,Maryland,mce01,NCAA D1,AAC,2686cff2-2787-4ec1-acff-26432729798a,d0833975-b07f-11ed-a46d-a14575fb23fd,92.32842315,5.943770172,1.085195228,-1.187290661,1.52449149,82.65225822,3.181470599,-0.743738886,-4.709723738,-1.937125246,0.410159472,9.620990048,12.00244514,-17.83329874,68.681956,1968.025676,-633.125825,95.19515694,-0.734714106,-0.306248607,-0.605315598,,,,,,,,,,,,,,,,,0.961277147,1,,,high,high,28.1862396,30.11359936,54.21842094,Joaquin Monque,monqujo42,South Florida
10,2/19/23,13:04:28,2,2,Austin Grause,grausau42,Right,South Florida,Matt Shaw,shaw-ma51,Right,Maryland,,1,Top,0,0,1,Four-Seam,,InPlay,,GroundBall,Single,0,0,,91.65716007,-1.933669192,2.11082656,1737.949619,227.6259044,1:30,5.968375756,1.09082702,5.761995205,-22.88125869,10.34580439,9.209207455,2.230327026,0.162316427,83.08174776,-6.24369902,-0.02556054,0.412390607,109.1259368,-2.341127437,20.50626822,,,,,35.29583517,,19.75461473,0.221277251,-4.417341355,6.051330984,-1.2499948,50,5.815527473,-5.19637703,-133.3080188,-5.206165164,-7.896418552,30.42798034,-21.35671889,South Florida,Maryland,mce01,NCAA D1,AAC,2686cff2-2787-4ec1-acff-26432729798a,dad7caf5-b07f-11ed-8c2b-a156819ec908,91.82767655,5.966895761,1.094077205,-1.915955863,2.070312021,83.22733762,2.231987158,0.159580103,-6.217851574,-0.067676032,0.412256943,9.599908267,9.011737285,-18.97881034,18.70972725,1643.472791,-565.2132889,94.56389146,-0.637330794,-0.325218454,-0.698600326,38.19598315,102.1257362,-4.457686818,-0.132128353,1.044995885,2.18436571,11.92972832,33.21863276,,,,,,,,,0.994445722,1,,64.03673806,high,high,73.16124547,8.123528087,54.19800479,Joaquin Monque,monqujo42,South Florida
11,2/19/23,13:05:12,3,1,Austin Grause,grausau42,Right,South Florida,Nick Lorusso,lorusni42,Right,Maryland,,1,Top,0,0,0,Four-Seam,,StrikeCalled,,,,0,0,,92.21316434,-2.13885164,2.025883417,2059.197246,219.9648207,1:15,5.948682039,1.081816761,5.671241334,-20.44515356,13.07699132,9.225283181,2.612270924,-0.223648969,82.66263036,-5.193827055,-0.779060417,0.410791813,,,,,,,,,,,,-4.359971825,7.518548343,-1.23808075,50,5.778381679,-5.02884833,-134.0805526,-5.639908132,-7.879159425,30.96236311,-18.58684228,South Florida,Maryland,mce01,NCAA D1,AAC,2686cff2-2787-4ec1-acff-26432729798a,f4c818e3-b07f-11ed-95be-33b5da549828,92.3966962,5.947988217,1.085428398,-2.131536124,1.983667612,82.81690529,2.613234918,-0.226451229,-5.178439504,-0.822166435,0.410650695,9.626622742,11.79733361,-18.35582039,75.01652841,1954.423476,-648.4768097,94.91191192,-0.727441877,-0.314917287,-0.60963548,,,,,,,,,,,,,,,,,0.81863966,1,,,high,high,22.48512443,-72.37605922,54.28875867,Joaquin Monque,monqujo42,South Florida
