PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,3/18/23,14:05:02,3,3,Nick Dean,dean-ni43,Right,Maryland,Will Binder,bindewi42,Right,Albany,Stretch,1,Top,1,0,2,Four-Seam,,BallCalled,,,,0,0,,92.38248193,-1.877717014,-5.837014523,2001.798183,204.8125642,12:45,,2.492006292,,-18.23560981,15.76043025,6.29390507,2.251639908,-2.493987042,83.93366126,-5.252191313,-4.674662412,0.419648513,,,,,,,,,,,,-5.012074575,8.843480987,-1.952833398,50,5.358759647,13.41479632,-133.5340689,-5.085140312,-9.011741111,29.88537448,-16.27341603,Maryland,Albany,shi01,NCAA D1,BIG10,7f0ba80e-e1a3-4b6f-9f10-e59d4668eef0,6867cea3-c5b7-11ed-8fef-71230c009c37,92.58335466,5.547711125,2.49434448,-1.87904842,-5.86470036,84.10021669,2.252025165,-2.495727759,-5.245273969,-4.702434091,0.419516134,6.560799215,14.56556634,-12.04548915,90.95173947,1957.723038,-417.7516857,97.79822236,-0.887700261,-0.208688213,-0.41041135,,,,,,,,,,,,,,,,,0.997386774,0,,,medium,high,8.143154034,-72.65817662,55.32,Luke Shliger,shliglu42,Maryland
12,3/18/23,14:05:24,3,4,Nick Dean,dean-ni43,Right,Maryland,Will Binder,bindewi42,Right,Albany,Stretch,1,Top,1,1,2,Slider,,Foul,,,,0,0,,85.02339888,-1.203828043,-0.757873771,2210.526872,172.4248754,11:45,6.32557454,1.8475424,7.223996483,-29.2649652,8.493517455,-2.172769757,2.493112631,-0.082878856,76.48112435,-7.028666871,-3.177335143,0.442261148,,,,,,,,,,,,0.980058193,5.008196453,-1.792353765,50,6.225944027,1.699148308,-123.8353415,-3.424551769,1.519479365,25.09346117,-24.4093564,Maryland,Albany,shi01,NCAA D1,BIG10,7f0ba80e-e1a3-4b6f-9f10-e59d4668eef0,756ea44a-c5b7-11ed-bf6e-532a0eacaee4,85.17544865,6.322766122,1.84967189,-1.169140103,-0.78481494,76.60725513,2.495808427,-0.084450717,-6.984407584,-3.202892639,0.442127756,-1.925099271,6.950222023,-71.5894374,78.854789,698.1373245,-2097.387262,31.58239483,-0.313067711,-0.948817808,0.041633819,,,,,,,,,,,,,,,,,0.997746642,1,,,high,high,19.03076025,73.48511528,54.09600352,Luke Shliger,shliglu42,Maryland
13,3/18/23,14:05:46,3,5,Nick Dean,dean-ni43,Right,Maryland,Will Binder,bindewi42,Right,Albany,Stretch,1,Top,1,1,2,Changeup,,BallCalled,,,,0,0,,84.5645407,-1.240697088,0.42619916,1661.234025,227.8483318,1:30,6.400048102,1.561178058,7.586575075,-28.730558,11.01641701,10.15025631,2.935411934,1.762755196,75.22240419,-5.824140174,1.96400441,0.44242279,,,,,,,,,,,,-5.449145938,6.362111827,-1.592834307,50,6.308687632,-1.173732998,-123.2110769,-3.363857321,-8.322016722,25.97022591,-22.45773778,Maryland,Albany,shi01,NCAA D1,BIG10,7f0ba80e-e1a3-4b6f-9f10-e59d4668eef0,8272e430-c5b7-11ed-8383-378ce89f48d3,84.72322143,6.397853424,1.564081588,-1.214328051,0.390270345,75.35346931,2.937751338,1.760423494,-5.785560454,1.925718836,0.44228063,10.49983302,9.267268475,9.65141795,78.99360111,1637.720885,278.5117421,98.58459794,-0.661596747,0.167653526,-0.730877582,,,,,,,,,,,,,,,,,0.972778408,1,,,high,high,18.9057262,12.91468392,53.73342492,Luke Shliger,shliglu42,Maryland
14,3/18/23,14:06:21,3,6,Nick Dean,dean-ni43,Right,Maryland,Will Binder,bindewi42,Right,Albany,Stretch,1,Top,1,2,2,Four-Seam,,InPlay,,LineDrive,Single,0,0,,90.2139234,-2.966867117,-2.479532225,2089.350811,208.1526806,1:00,6.244729379,1.859829162,7.409885425,-18.07325982,15.12896723,7.194078899,2.344895691,0.434231367,82.54685379,-5.539667149,-1.016510144,0.414720143,86.29626114,12.50166364,0.292897679,1840.799685,,,,190.3523293,,5.301298654,1.874749755,-4.684753521,8.994783754,-1.86560578,50,5.627297276,5.295021363,-131.7982233,-5.357434843,-8.197401309,29.37526516,-16.43493935,Maryland,Albany,shi01,NCAA D1,BIG10,7f0ba80e-e1a3-4b6f-9f10-e59d4668eef0,97659aba-c5b7-11ed-8bf8-072361c09afe,90.39221136,6.244623158,1.862255565,-2.966251075,-2.50887434,82.700472,2.345330747,0.432400401,-5.531953329,-1.04666527,0.414594407,7.475851476,13.93565959,-2.853008417,82.06386731,2086.761093,-103.994963,99.87605155,-0.880600576,-0.049773816,-0.471237936,0.430687338,84.24905197,18.68037573,-0.426902182,-0.620675336,2.147322852,17.58725251,189.538117,17.13236499,11.66123437,0.170587686,0.320316782,0.210991832,-0.923514811,,,0.995831928,1,0.995828537,47.28362748,high,high,16.14267877,35.27689496,53.91011458,Luke Shliger,shliglu42,Maryland
15,3/18/23,14:06:55,4,1,Nick Dean,dean-ni43,Right,Maryland,Dan Tauken,taukeda42,Left,Albany,Stretch,1,Top,1,0,0,Changeup,,StrikeCalled,,,,0,0,,83.33930101,-2.048915735,-1.363726943,1697.441104,229.9802899,1:45,6.393037299,1.699359282,7.621913047,-28.35002303,10.50959766,10.61920781,2.43619906,0.737323954,74.90517335,-6.37932415,0.388087784,0.448663563,,,,,,,,,,,,-6.326518593,6.466609892,-1.615379118,50,6.249868821,2.622043915,-121.3611329,-5.056020901,-9.385576464,24.92400679,-22.58064356,Maryland,Albany,shi01,NCAA D1,BIG10,7f0ba80e-e1a3-4b6f-9f10-e59d4668eef0,ab3e183d-c5b7-11ed-9f2b-6bde6b1f2cfb,83.49218042,6.390532156,1.702306363,-2.018631044,-1.400164625,75.03207222,2.43872172,0.734965887,-6.33809595,0.349642866,0.448523734,10.9473034,8.854413188,13.50396691,86.54667435,1650.513231,396.3740349,97.23537548,-0.625273147,0.233512688,-0.744651137,,,,,,,,,,,,,,,,,0.994191231,1,,,high,high,12.10796003,33.38498845,53.69808695,Luke Shliger,shliglu42,Maryland
16,3/18/23,14:07:10,4,2,Nick Dean,dean-ni43,Right,Maryland,Dan Tauken,taukeda42,Left,Albany,Stretch,1,Top,1,0,1,Changeup,,BallCalled,,,,0,0,,81.77603269,-2.577677762,-1.430048412,1781.529073,225.7720019,1:30,6.328081742,1.722821937,7.441619409,-28.68469819,11.99933981,10.61012701,2.131721208,1.70653752,75.15862358,-6.666388186,1.347106281,0.4590749,,,,,,,,,,,,-6.302347321,7.409894382,-1.630428394,50,6.141455986,2.698190197,-119.0007924,-6.095915397,-8.989224298,23.97212299,-21.60509817,Maryland,Albany,shi01,NCAA D1,BIG10,7f0ba80e-e1a3-4b6f-9f10-e59d4668eef0,b4a59991-c5b7-11ed-b6b4-ab23444ef515,81.92997992,6.325761142,1.725828294,-2.549817866,-1.467167102,75.29009906,2.133949173,1.704142444,-6.630042722,1.30811873,0.458928282,10.94572886,10.29419755,11.33291925,92.62236817,1746.792669,350.0874319,98.05019156,-0.683915132,0.196509525,-0.702598106,,,,,,,,,,,,,,,,,0.99767523,1,,,high,high,6.639687196,28.22136119,53.87838059,Luke Shliger,shliglu42,Maryland
17,3/18/23,14:07:29,4,3,Nick Dean,dean-ni43,Right,Maryland,Dan Tauken,taukeda42,Left,Albany,Stretch,1,Top,1,1,1,Curveball,,StrikeSwinging,,,,0,0,,72.31090564,1.576478484,-0.401543316,2044.688154,21.36383148,6:45,6.475363382,1.467998962,7.171869272,-66.27404801,-13.2728533,-6.73897845,1.911397486,0.190370666,65.77122065,-11.8340902,-2.843358161,0.523979567,,,,,,,,,,,,3.579062409,-7.818251315,-1.435771772,50,6.558496537,0.89801012,-105.2071747,1.315357196,3.947023789,20.52284891,-40.79609089,Maryland,Albany,shi01,NCAA D1,BIG10,7f0ba80e-e1a3-4b6f-9f10-e59d4668eef0,c01fe88c-c5b7-11ed-aa84-d9c4e3c743ee,72.37036764,6.462507215,1.46772699,1.736664316,-0.398263056,65.77482814,1.921526897,0.190572375,-11.67469539,-2.839964018,0.523916052,-6.767883676,-17.0241064,-19.70806925,91.86080331,1924.916577,-689.52579,94.14230596,0.87673408,-0.33722785,0.34295004,,,,,,,,,,,,,,,,,0.995677893,1,,,high,high,7.324831799,34.82189224,54.14813073,Luke Shliger,shliglu42,Maryland
18,3/18/23,14:07:47,4,4,Nick Dean,dean-ni43,Right,Maryland,Dan Tauken,taukeda42,Left,Albany,Stretch,1,Top,1,1,2,Changeup,,BallCalled,,,,0,0,,83.66650079,-2.178163669,0.088920692,1719.601657,227.856798,1:30,6.422757968,1.582281853,7.557588243,-27.754516,10.91184563,10.28606898,2.355591791,1.904943847,76.20260163,-6.555528586,1.851446282,0.447546512,,,,,,,,,,,,-5.701935836,6.720603243,-1.592175577,50,6.26871612,-0.452547594,-121.8434584,-5.345115882,-8.519718902,25.29570861,-22.13225814,Maryland,Albany,shi01,NCAA D1,BIG10,7f0ba80e-e1a3-4b6f-9f10-e59d4668eef0,caaef6f8-c5b7-11ed-a508-91ce17dec63d,83.8213521,6.420353837,1.58506996,-2.149458225,0.054696447,76.33135221,2.35787015,1.902788944,-6.517840295,1.815815889,0.44740489,10.59443737,9.247798025,17.39409587,88.284825,1640.96623,514.0619532,95.42711378,-0.640302469,0.298942462,-0.707563533,,,,,,,,,,,,,,,,,0.990846557,1,,,high,high,10.54342758,64.21179363,53.76241176,Luke Shliger,shliglu42,Maryland
19,3/18/23,14:08:07,4,5,Nick Dean,dean-ni43,Right,Maryland,Dan Tauken,taukeda42,Left,Albany,Stretch,1,Top,1,2,2,Four-Seam,,Foul,,,,0,0,,91.96291433,-2.519319599,-2.005901936,2143.945412,213.4093878,1:00,6.347661039,2.007561257,7.30902436,-17.83120964,14.53211735,8.553701219,3.06619711,0.675680289,83.94575319,-4.393656691,-0.307997028,0.409447386,,,,,,,,,,,,-5.310168635,8.760826876,-1.870878673,50,6.163158574,4.430624296,-133.7589021,-6.418611086,-9.566774709,30.35355365,-16.3905853,Maryland,Albany,shi01,NCAA D1,BIG10,7f0ba80e-e1a3-4b6f-9f10-e59d4668eef0,d65f2b97-c5b7-11ed-b43c-0bf1f22f9da1,92.14208676,6.347536741,2.010343125,-2.51834951,-2.040038675,84.10319158,3.066638283,0.67348346,-4.385994305,-0.343642773,0.409313124,8.863426045,13.35646983,-0.784362845,93.73332361,2143.744519,-29.34908344,99.99062973,-0.834679438,-0.013689287,-0.550565927,,,,,,,,,,,,,,,,,0.981140617,1,,,high,high,5.639556165,13.42525824,54.01097564,Luke Shliger,shliglu42,Maryland
20,3/18/23,14:08:51,4,6,Nick Dean,dean-ni43,Right,Maryland,Dan Tauken,taukeda42,Left,Albany,Stretch,1,Top,1,2,2,Changeup,,BallCalled,,,,0,0,,84.41471663,-1.853168869,0.005170306,1637.619438,226.7659263,1:30,6.37937803,1.764651921,7.540288135,-27.12579517,10.86000988,9.775866692,2.68616162,1.917023169,77.07085326,-6.07474422,1.350665064,0.443590452,,,,,,,,,,,,-5.438791678,6.589956146,-1.768880317,50,6.246298341,-0.264818488,-122.9560517,-4.682288932,-8.27785878,25.69868804,-22.14411471,Maryland,Albany,shi01,NCAA D1,BIG10,7f0ba80e-e1a3-4b6f-9f10-e59d4668eef0,f0904f2b-c5b7-11ed-8c9e-3f156e3af64a,84.57268331,6.377127449,1.767499009,-1.826442682,-0.029653378,77.20368267,2.688336576,1.914802325,-6.03913064,1.314428666,0.443447961,10.08949949,9.245540285,9.988348485,89.38114502,1612.798114,284.0416653,98.4843045,-0.674598283,0.173447908,-0.717518627,,,,,,,,,,,,,,,,,0.988740541,1,,,high,high,9.556717847,27.80229994,53.77971186,Luke Shliger,shliglu42,Maryland
