PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,2/5/23,13:05:31,1,2,Nate Haberthier,haberna43,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Top,0,0,0,Sinker,,BallCalled,,,,0,0,,89.06276199,-2.250299484,-3.289830159,2170.36717,241.4362285,2:00,5.792132409,3.120761837,6.934233116,-26.03810896,9.392706452,13.45876905,1.281668059,1.594057381,80.83524435,-7.356273594,0.475126101,0.428412463,,,,,,,,,,,,-7.943054338,5.843069933,-2.240117732,50,5.524703625,4.250608058,-128.7418772,-6.332375716,-13.24718227,28.2994904,-22.42915686,Maryland,Maryland,shi01,NCAA D1,BIG10,138bfe73-b6e7-4143-a523-4d9a09b028c0,ae09bb8c-a57f-11ed-9ee0-bf8542ce105f,89.22839803,5.790181222,3.125672509,-2.227243519,-3.349339882,80.96936429,1.283638728,1.590302666,-7.324150287,0.41401239,0.428290946,14.04276436,7.856262191,-17.88649353,13.69189437,2065.466446,-666.5898397,95.16668305,-0.45502675,-0.30713229,-0.835835159,,,,,,,,,,,,,,,,,0.998166446,1,,,high,high,102.322697,-9.55637381,54.38576688,Luke Shliger,shliglu42,Maryland
2,2/5/23,13:05:49,1,3,Nate Haberthier,haberna43,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Top,0,1,0,Sinker,,StrikeCalled,,,,0,0,,89.93740514,-1.622773914,-2.677892609,2082.897992,238.9911176,2:00,5.895448931,3.099625449,6.987794853,-26.55000289,9.695364804,12.28092697,2.010176078,0.879786894,79.78082678,-6.599544833,-0.988315638,0.421244728,,,,,,,,,,,,-7.355695055,5.572576717,-2.903163758,50,5.759832914,5.742253512,-130.7561594,-4.480818788,-12.66722254,28.9343899,-22.57753031,Maryland,Maryland,shi01,NCAA D1,BIG10,138bfe73-b6e7-4143-a523-4d9a09b028c0,b94c8a38-a57f-11ed-bb07-f5e313fd42bd,90.1094786,5.893577259,3.104385473,-1.601358396,-2.734078382,79.91800769,2.01214807,0.876193949,-6.56710993,-1.046755619,0.421110089,12.83588464,8.178857537,-25.16088426,19.19760989,1885.267462,-885.5679762,90.51175187,-0.466290254,-0.425161472,-0.775764862,,,,,,,,,,,,,,,,,0.995400495,1,,,high,high,107.2778569,-25.77589177,54.33220515,Luke Shliger,shliglu42,Maryland
3,2/5/23,13:06:10,1,3,Nate Haberthier,haberna43,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Top,0,1,1,Slider,,BallCalled,,,,0,0,,83.71064544,-0.544266424,-3.73716133,2185.162793,229.6023104,1:45,5.915017068,3.171449413,6.750920982,-33.76897816,6.020071033,2.062521559,2.203424776,-1.304068322,74.47216317,-6.991780575,-5.481367873,0.453997335,,,,,,,,,,,,-2.158223526,3.403837809,-2.87417282,50,5.8523897,7.881152266,-121.6131881,-2.179872084,-3.23099147,23.93205495,-27.07829801,Maryland,Maryland,shi01,NCAA D1,BIG10,138bfe73-b6e7-4143-a523-4d9a09b028c0,c5b7a7dc-a57f-11ed-9fcc-b51a598dbc18,83.86545458,5.911394349,3.175510158,-0.500581236,-3.786944077,74.59604949,2.206831702,-1.307281941,-6.93606996,-5.533257822,0.453859387,2.522786119,4.364716881,-78.3776,57.48567619,440.2247806,-2140.35945,20.14608624,-0.130564608,-0.979496565,-0.153425429,,,,,,,,,,,,,,,,,0.997300981,1,,,high,high,38.26288214,18.81930825,54.56907902,Luke Shliger,shliglu42,Maryland
4,2/5/23,13:06:27,1,4,Nate Haberthier,haberna43,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Top,0,2,1,Sinker,,Foul,,,,0,0,,90.517317,-1.601493245,-3.152382155,2018.56102,236.9341607,2:00,5.924399469,3.020509138,7.033697349,-26.17806012,9.836046383,11.29948597,1.83904153,0.329942591,80.12202077,-7.201848686,-1.380245255,0.418189196,,,,,,,,,,,,-6.997317895,5.620721001,-2.790030283,50,5.792163529,6.90143121,-131.5619727,-4.436414889,-12.20891951,29.08217434,-22.36701619,Maryland,Maryland,shi01,NCAA D1,BIG10,138bfe73-b6e7-4143-a523-4d9a09b028c0,cff09502-a57f-11ed-b6a4-830b8495524a,90.6885712,5.922714181,3.02477304,-1.581515025,-3.204353312,80.25854674,1.840958719,0.326589424,-7.170362649,-1.434758915,0.418058154,11.82263035,8.365617092,-28.34488216,14.0499631,1776.547077,-958.3679237,88.01057083,-0.480187788,-0.474777782,-0.737567452,,,,,,,,,,,,,,,,,0.995613043,1,,,high,high,102.6449553,-24.53638425,54.28630265,Luke Shliger,shliglu42,Maryland
5,2/5/23,13:06:50,1,5,Nate Haberthier,haberna43,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Top,0,2,2,Changeup,,BallCalled,,,,0,0,,83.22062077,1.408289575,-1.781620878,1186.095241,257.7557984,2:30,5.675087389,3.047985257,7.0652967,-38.21742378,4.112014185,7.93848591,3.442991577,0.690181522,73.78990574,-6.095688673,-1.95499414,0.453705999,,,,,,,,,,,,-4.767136433,1.611206638,-2.919506607,50,5.761849448,3.546420137,-121.1119664,1.956983362,-7.061339573,24.25499902,-29.78744342,Maryland,Maryland,shi01,NCAA D1,BIG10,138bfe73-b6e7-4143-a523-4d9a09b028c0,dd50f78c-a57f-11ed-825b-87d1eddebc74,83.3721936,5.6708088,3.051534946,1.459397596,-1.824672563,73.90477171,3.44694224,0.687404485,-6.03140851,-2.000064737,0.45356956,8.373253391,2.195897517,-42.82225748,33.46997344,869.9603713,-806.2201144,73.34658646,-0.155552542,-0.679726287,-0.716781404,,,,,,,,,,,,,,,,,0.997211939,1,,,high,high,59.87701725,-31.06624332,54.2547033,Luke Shliger,shliglu42,Maryland
6,2/5/23,13:07:07,1,6,Nate Haberthier,haberna43,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Top,0,3,2,Sinker,,BallCalled,Walk,,,0,0,,88.17738547,-1.753996241,-3.212758225,2015.957361,240.5397601,2:00,5.833325999,3.017892585,6.92821177,-26.70660904,9.033919515,11.98264028,1.883016033,1.75081767,80.49297177,-6.692357386,0.396342874,0.429838895,,,,,,,,,,,,-7.046586658,5.30759155,-2.344338537,50,5.497048881,3.810696803,-128.2877099,-4.506992182,-11.6790798,27.89404045,-23.37719683,Maryland,Maryland,shi01,NCAA D1,BIG10,138bfe73-b6e7-4143-a523-4d9a09b028c0,e781eb28-a57f-11ed-a6f8-afcb8e9e859d,88.34470315,5.831167348,3.022598463,-1.728880629,-3.268987499,80.62902033,1.885086435,1.747331099,-6.658320192,0.339204234,0.429716574,12.49800381,7.542972738,-26.78382341,10.52321609,1799.671503,-908.441831,89.27130794,-0.439053667,-0.450625519,-0.777282779,,,,,,,,,,,,,,,,,0.997500507,1,,,high,high,80.52910369,-7.536831415,54.39178823,Luke Shliger,shliglu42,Maryland
7,2/5/23,13:07:41,2,1,Nate Haberthier,haberna43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Stretch,1,Top,0,0,0,Sinker,,StrikeCalled,,,,0,0,,88.96035471,-1.572272303,-2.089768183,1896.661611,239.9594169,2:00,5.880008096,2.940203795,7.024691013,-27.77203772,8.976978757,11.74252155,1.888399093,1.235824839,79.18912172,-6.709784484,-0.408129166,0.425355594,,,,,,,,,,,,-6.914935246,5.200517514,-2.789284175,50,5.748806263,4.370255053,-129.4026982,-4.353954888,-11.66380563,28.31993713,-23.40204764,Maryland,Maryland,shi01,NCAA D1,BIG10,138bfe73-b6e7-4143-a523-4d9a09b028c0,fc00b98a-a57f-11ed-8fcc-cbe856c95804,89.12738689,5.877813906,2.944607271,-1.546672133,-2.142570435,79.32264138,1.890634101,1.232438837,-6.673224004,-0.463202737,0.425220913,12.26804626,7.400765397,-23.49848391,22.22462924,1739.372646,-756.2460327,91.70706238,-0.45909774,-0.398724806,-0.793881474,,,,,,,,,,,,,,,,,0.996556756,1,,,high,high,69.99784138,-17.2690223,54.29530899,Luke Shliger,shliglu42,Maryland
8,2/5/23,13:08:26,2,2,Nate Haberthier,haberna43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Stretch,1,Top,0,0,1,Changeup,,StrikeSwinging,,,,0,0,,81.11799151,-1.150289583,-3.417788651,1152.732621,254.83898,2:30,5.66306529,3.057386675,7.053337185,-37.18043491,4.768818679,9.602744382,1.435697154,0.9594412,73.81839519,-7.9462308,-0.877486247,0.469555718,,,,,,,,,,,,-6.042424988,2.858314794,-2.455359307,50,5.271708403,5.263644581,-117.0657158,-2.741367811,-8.359205662,22.73777461,-28.21980253,Maryland,Maryland,shi01,NCAA D1,BIG10,138bfe73-b6e7-4143-a523-4d9a09b028c0,165e9805-a580-11ed-b977-a5beb5d5e8d5,81.25920237,5.658606297,3.060841104,-1.096790601,-3.459771489,73.92765046,1.439660602,0.956772827,-7.882304131,-0.920823807,0.469431793,9.986992188,2.879260276,-18.8679342,18.29506248,1090.792253,-372.7797702,94.62664913,-0.247479526,-0.32338789,-0.913331351,,,,,,,,,,,,,,,,,0.997552719,1,,,high,high,73.53444082,-25.72215246,54.26666281,Luke Shliger,shliglu42,Maryland
9,2/5/23,13:09:07,2,3,Nate Haberthier,haberna43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Stretch,1,Top,0,0,2,Sinker,,Foul,,,,0,0,,90.27076507,-1.112673295,-1.906681606,1951.089943,238.5506792,2:00,5.94683041,2.877107813,6.906022379,-24.95759296,9.121141257,11.840013,2.177340185,1.75419992,79.94451152,-6.729109392,0.660702571,0.420158593,74.59767618,47.32656577,-47.07316882,4070.675596,-91.20581898,61.49389053,85.69936209,242.4767157,,-60.80517621,4.774628122,-7.002115748,5.289206367,-2.736433699,50,5.847841374,3.997211523,-131.3165562,-3.340944038,-12.1547967,29.33390485,-22.99264922,Maryland,Maryland,shi01,NCAA D1,BIG10,138bfe73-b6e7-4143-a523-4d9a09b028c0,2f0d6935-a580-11ed-ad06-01cab7cd8f04,90.44102065,5.944946046,2.881410157,-1.090351484,-1.959243002,80.08083515,2.179432142,1.75077927,-6.694955188,0.60504342,0.420025677,12.3211359,7.675543375,-20.22530651,6.246741141,1830.786552,-674.5165402,93.83404181,-0.489573655,-0.345712684,-0.800500079,-37.02396472,34.43711498,54.84637126,-2.350762229,2.534409856,3.104260421,-211.6739645,118.2754853,-21.12429967,-58.13342774,0.24011801,0.900614925,-0.194018806,0.388908035,,,0.997430937,1,0.996598713,33.31899243,high,high,84.37793183,-5.409346827,54.41397762,Luke Shliger,shliglu42,Maryland
10,2/5/23,13:09:39,2,4,Nate Haberthier,haberna43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Stretch,1,Top,0,0,2,Changeup,,BallCalled,,,,0,0,,81.96211782,-1.471304163,-5.10520523,1248.448352,249.3212493,2:15,5.634509003,2.857893166,7.166975711,-35.05445334,6.015572396,10.1273294,1.126386777,-1.443050121,73.22975849,-8.126609678,-3.393499782,0.473600315,,,,,,,,,,,,-7.193660057,3.749785179,-2.246789966,50,5.176969346,10.56058888,-115.7783309,-3.319400103,-9.745025591,22.01578017,-27.09433325,Maryland,Maryland,shi01,NCAA D1,BIG10,138bfe73-b6e7-4143-a523-4d9a09b028c0,41db1040-a580-11ed-9f37-13372b1872b3,82.10931943,5.63031186,2.861529174,-1.422390385,-5.148081834,73.34093976,1.130122968,-1.445773526,-8.065698391,-3.437929903,0.473475072,10.52086007,4.227596887,-14.11299355,6.85746674,1210.766114,-304.4153483,96.98167427,-0.342469342,-0.243834955,-0.907336357,,,,,,,,,,,,,,,,,0.997433339,1,,,high,high,83.828285,-18.22215509,54.15302429,Luke Shliger,shliglu42,Maryland
