PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,2/6/23,14:34:55,1,1,Ryan Van Buren,vanbury42,Right,Maryland,Elijah Lambros,lambrel42,Right,Maryland,Windup,1,Bottom,0,0,0,Sinker,,InPlay,,GroundBall,Single,0,0,,87.99659808,-2.201737439,-3.253678897,1978.339723,230.8785591,1:45,5.848189902,2.473949165,7.354139127,-24.28154914,11.03926996,11.81120415,2.1770479,0.513249932,80.7580378,-5.726759087,-0.625678097,0.427746934,97.86549072,-5.112361575,-32.05128444,,,,,21.63360938,,-31.48712353,0.144605906,-7.480130358,6.74618351,-2.253633229,50,5.684908715,6.938723261,-127.9049513,-5.608962117,-12.32914452,27.62099815,-21.05463488,Maryland,Maryland,shi01,NCAA D1,BIG10,e8655d97-b5fc-4224-a9d5-153f9e577392,55c65378-a655-11ed-aa3c-7de85e0b04e7,88.16003627,5.84635231,2.477553937,-2.179987043,-3.297417773,80.89715596,2.178794274,0.510468189,-5.697978209,-0.670999826,0.427613566,12.20810512,9.593875814,9.115448792,11.60913471,1953.35552,313.4170889,98.73711261,-0.622997779,0.158424302,-0.766012734,-51.72847026,82.61821091,-8.720714689,-0.513578188,1.231433784,2.155177185,-11.29938414,18.44822411,,,,,,,,,0.99746855,1,,55.00121585,high,high,79.55178724,2.827192547,53.96586087,Luke Shliger,shliglu42,Maryland
2,2/6/23,14:35:29,2,1,Ryan Van Buren,vanbury42,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Stretch,1,Bottom,0,0,0,Sinker,,InPlay,,FlyBall,HomeRun,0,2,,88.96996803,-2.341978904,-3.713239869,1888.254899,230.8242486,1:45,5.900362707,2.525900742,7.083390716,-24.14854157,10.79482175,11.44988576,2.085456495,-0.262165957,80.55140373,-5.762049597,-2.05558145,0.425455238,99.19257513,28.88742258,26.6378725,2557.082421,,,,397.2798645,,33.45413407,5.120707473,-7.345076933,6.588647457,-2.256577137,50,5.714857901,8.039915369,-129.1914797,-6.021367508,-12.35994461,28.00467252,-21.08698837,Maryland,Maryland,shi01,NCAA D1,BIG10,e8655d97-b5fc-4224-a9d5-153f9e577392,6abc36ba-a655-11ed-aa3a-7513ce9ceba3,89.13634987,5.898500343,2.529452783,-2.320157651,-3.755960574,80.69120637,2.087288831,-0.264890555,-5.731724553,-2.100009484,0.425322535,11.84031692,9.378959041,6.661891617,10.18320538,1875.505458,219.0567113,99.32480294,-0.627436047,0.116010138,-0.769977698,38.93924548,77.63166481,47.91896015,0.774177011,4.075952781,2.944216078,219.0081823,331.4614712,59.73521239,12.97553835,1.255394303,0.944140903,-0.02793032,-0.328356289,,,0.997396996,1,0.997481863,55.69702343,high,high,80.83511355,0.335539699,54.23660928,Luke Shliger,shliglu42,Maryland
3,2/6/23,14:36:10,3,1,Ryan Van Buren,vanbury42,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,0,0,0,Slider,,BallCalled,,,,0,0,,78.5683827,-0.58786627,-2.863555024,2255.733826,60.70813488,8:00,5.852757835,2.515724511,6.948560482,-44.05158023,0.822622503,-6.178978997,1.996023528,-0.746900791,72.11372696,-7.540006393,-4.252454234,0.482389452,,,,,,,,,,,,2.7762169,0.552778738,-2.293611253,50,5.784831059,5.895700104,-114.2447488,-2.381181387,3.651254584,22.00597493,-31.44704014,Maryland,Maryland,shi01,NCAA D1,BIG10,e8655d97-b5fc-4224-a9d5-153f9e577392,82e0a38f-a655-11ed-98cc-3fd26f44f1ae,78.67786409,5.845964595,2.518289124,-0.50435421,-2.895875619,72.19491526,2.001555837,-0.748765877,-7.449555668,-4.282605186,0.482277572,-5.82938936,-1.526580293,-76.32648592,9.191203374,533.2306511,-2191.802949,23.63889945,0.115655356,-0.971658501,0.206164001,,,,,,,,,,,,,,,,,0.997621727,1,,,high,high,81.72792379,52.43874549,54.37143952,Luke Shliger,shliglu42,Maryland
4,2/6/23,14:36:29,3,2,Ryan Van Buren,vanbury42,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,0,1,0,Slider,,BallCalled,,,,0,0,,77.74631903,1.083424451,-1.708072442,2256.082672,53.8757374,7:45,5.86505167,2.443394888,6.910624867,-47.10059253,-1.208358031,-6.977704774,3.750681488,0.299767874,70.85292285,-5.579607634,-3.115507357,0.487574658,,,,,,,,,,,,3.294836188,-0.974510027,-2.308216738,50,5.923574568,3.56317854,-113.117286,0.857751798,4.247216468,21.61951495,-33.43024407,Maryland,Maryland,shi01,NCAA D1,BIG10,e8655d97-b5fc-4224-a9d5-153f9e577392,8e3ec92e-a655-11ed-afe1-2da8fe12ef0b,77.85401565,5.857407255,2.446012229,1.177823883,-1.741242494,70.93276141,3.75713516,0.297655568,-5.476042189,-3.148903544,0.487466011,-6.668444937,-3.674343764,-72.0724184,6.796277892,694.4553188,-2146.541599,30.78146592,0.181468579,-0.951446339,0.248634308,,,,,,,,,,,,,,,,,0.996749635,1,,,high,high,83.88334569,34.26744895,54.40937513,Luke Shliger,shliglu42,Maryland
5,2/6/23,14:36:44,3,3,Ryan Van Buren,vanbury42,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,0,2,0,Four-Seam,,StrikeCalled,,,,0,0,,88.54970899,-3.010566929,-3.196060394,1998.258824,227.5222188,1:30,5.881500737,2.335101424,7.203941798,-22.76036972,11.90990909,11.17245656,1.508318556,0.608348327,81.17054888,-6.291663205,-0.266623511,0.426520174,,,,,,,,,,,,-7.135024842,7.48433347,-2.110521313,50,5.653923457,6.851436934,-128.6042608,-7.449223388,-11.89370476,27.83145712,-19.69806602,Maryland,Maryland,shi01,NCAA D1,BIG10,e8655d97-b5fc-4224-a9d5-153f9e577392,96f53f11-a655-11ed-9e62-8533d188309d,88.71638187,5.88008221,2.338763365,-2.993948646,-3.24044863,81.31323669,1.509778401,0.605499416,-6.267738485,-0.312725193,0.426385382,11.59815926,10.50835341,-0.031752446,1.766307098,1998.258517,-1.107404487,99.99998464,-0.675304143,-0.000554185,-0.737539156,,,,,,,,,,,,,,,,,0.997167759,1,,,high,high,91.58967664,-10.06953112,54.1160582,Luke Shliger,shliglu42,Maryland
6,2/6/23,14:37:00,3,4,Ryan Van Buren,vanbury42,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,0,2,1,Sinker,,BallCalled,,,,0,0,,89.01180361,-2.944008411,-1.890792789,1828.43918,230.4795929,1:45,5.797160932,2.393956756,7.222562063,-23.52876566,10.58752497,10.85776667,1.452154521,1.479600442,81.82581865,-6.414342916,0.552810823,0.423754127,,,,,,,,,,,,-6.587522091,6.738752373,-2.263759022,50,5.575244693,3.951024575,-129.4156288,-7.36144815,-11.11655312,28.26254887,-20.80229285,Maryland,Maryland,shi01,NCAA D1,BIG10,e8655d97-b5fc-4224-a9d5-153f9e577392,a06eb0a8-a655-11ed-b9a0-ab1c70b6106c,89.17606251,5.795369166,2.397445378,-2.922891827,-1.933198559,81.96437557,1.453832708,1.476964759,-6.386557373,0.509431657,0.423622072,11.266883,9.163249364,1.588772776,3.119967971,1827.736267,50.69487099,99.96155671,-0.636108376,0.027725763,-0.771101431,,,,,,,,,,,,,,,,,0.997477233,1,,,high,high,87.19203223,-4.268845941,54.09743794,Luke Shliger,shliglu42,Maryland
7,2/6/23,14:37:16,3,5,Ryan Van Buren,vanbury42,Right,Maryland,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,0,3,1,Sinker,,InPlay,,FlyBall,Out,1,0,,87.4784663,-2.288687131,-3.462956453,1940.431574,229.3169025,1:45,5.82393759,2.495566777,7.320336204,-23.61348723,11.24807556,11.24667305,2.256545092,0.907009508,80.63745954,-5.453376464,-0.05864492,0.430628552,102.5936395,29.37260275,-5.654752799,3163.162733,,,,411.4448927,,1.042468062,5.636263585,-7.339780036,6.957777913,-2.258599997,50,5.653007589,7.368837896,-127.1121571,-5.777347898,-11.95195053,27.20577416,-20.84414365,Maryland,Maryland,shi01,NCAA D1,BIG10,e8655d97-b5fc-4224-a9d5-153f9e577392,a9f91df3-a655-11ed-be50-b19c33c916f9,87.64235871,5.822182566,2.499129906,-2.267946808,-3.506242873,80.77827205,2.258188162,0.904275754,-5.426160925,-0.103376415,0.430493194,11.66071005,9.793856837,5.349302272,0.609180861,1931.980696,180.9013171,99.56448458,-0.649035707,0.093227362,-0.755024046,-8.809430993,88.96999545,50.32085746,-0.89031685,1.032147921,2.145277567,7.485621088,411.3767922,44.5622729,44.72713568,1.628285273,0.923458395,0.226824996,-0.309475386,,,0.997606662,1,0.995785053,59.4347549,high,high,89.45173773,2.799248186,53.9996638,Luke Shliger,shliglu42,Maryland
8,2/6/23,14:37:47,4,1,Ryan Van Buren,vanbury42,Right,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,Windup,1,Bottom,1,0,0,Changeup,,InPlay,,GroundBall,Double,0,0,,82.41019729,-2.005117349,-3.546673556,1960.215186,250.599374,2:15,5.808110159,2.267067614,7.54921331,-33.56905078,6.432221767,14.19875634,1.174243984,0.20537249,75.44600212,-8.382036042,-0.829985532,0.45520647,80.81424489,9.074925023,-38.20761139,2695.088404,,,,111.955198,,-41.50878247,1.061024925,-8.950438563,4.17281849,-2.038974529,50,5.662550454,7.066771262,-119.797701,-5.04935702,-12.93209565,24.38954513,-26.14492739,Maryland,Maryland,shi01,NCAA D1,BIG10,e8655d97-b5fc-4224-a9d5-153f9e577392,bc7c78d7-a655-11ed-b558-59ed7289f4db,82.54650597,5.803809044,2.270755791,-1.952830944,-3.591946567,75.55955323,1.178949935,0.201698934,-8.317638525,-0.880750146,0.45508083,14.60876659,4.537061046,25.4363782,0.446225101,1770.197356,841.9292716,90.30627699,-0.299971659,0.429508596,-0.851785989,-49.35898241,62.70693536,12.74650108,-0.03715085,1.51678473,1.507556355,-74.19661054,83.83811393,4.403198027,-17.70329242,-0.173395302,-0.280941817,-0.191795457,0.940364928,,,0.997407105,1,0.987778777,42.70728561,high,medium,89.59839749,0.636724075,53.77078669,Luke Shliger,shliglu42,Maryland
9,2/6/23,14:38:32,5,1,Ryan Van Buren,vanbury42,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Stretch,1,Bottom,1,0,0,Slider,,BallCalled,,,,0,0,,77.30856039,1.525180721,-1.880136616,2231.295477,72.98904803,8:30,5.878582152,2.571603193,7.013148258,-44.9128704,1.293943028,-6.816584038,3.863711076,-0.14545607,70.53847646,-5.771343806,-3.515528053,0.4892429,,,,,,,,,,,,3.175445332,0.264146816,-2.426770195,50,5.970554437,3.873305558,-112.4770148,1.803202611,4.051504001,21.16956362,-31.83702855,Maryland,Maryland,shi01,NCAA D1,BIG10,e8655d97-b5fc-4224-a9d5-153f9e577392,d71a3edc-a655-11ed-955c-157d8d39c2c4,77.42356533,5.87174264,2.574128949,1.608837596,-1.911949795,70.62442116,3.86937532,-0.147297788,-5.678924749,-3.545068729,0.489125996,-6.520370275,-1.046206246,-74.85844522,6.594109499,582.8247651,-2153.832583,26.1204655,0.076416596,-0.965283444,0.249776652,,,,,,,,,,,,,,,,,0.996970674,1,,,high,high,84.06530545,33.42351546,54.30685174,Luke Shliger,shliglu42,Maryland
10,2/6/23,14:38:47,5,2,Ryan Van Buren,vanbury42,Right,Maryland,Bobby Zmarzlak,zmarzbo42,Right,Maryland,Stretch,1,Bottom,1,1,0,Sinker,,BallCalled,,,,0,0,,87.63190062,-3.070477757,-4.153915569,1846.354227,228.8345181,1:45,5.841642602,2.567018688,7.377970678,-23.73514341,11.06949367,10.72589485,1.324198649,0.081333534,80.89539071,-6.76762003,-1.055181656,0.429778959,,,,,,,,,,,,-7.223750778,7.098874128,-2.285414051,50,5.619111051,8.932394536,-127.1726292,-7.520595723,-11.78809913,26.94556325,-20.58973079,Maryland,Maryland,shi01,NCAA D1,BIG10,e8655d97-b5fc-4224-a9d5-153f9e577392,e05ae1ca-a655-11ed-9952-9b115d6bb339,87.79481993,5.839864461,2.570527952,-3.049569672,-4.196314904,81.03264625,1.325840737,0.078713141,-6.74025489,-1.098415399,0.429645575,11.13260532,9.666747353,-0.75033742,10.94290676,1846.195903,-24.17890274,99.99142505,-0.658179602,-0.013095484,-0.752747049,,,,,,,,,,,,,,,,,0.997461043,1,,,high,high,80.15137625,-6.672874836,53.94202932,Luke Shliger,shliglu42,Maryland
