PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,2/11/23,14:25:47,1,1,Nate Haberthier,haberna43,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Windup,1,Top,0,0,0,Sinker,,StrikeCalled,,,,0,0,,93.3417715,-1.805154967,-3.585678744,2159.102694,232.4660087,1:45,5.928198229,2.964755198,6.854329561,-23.61270517,10.8237244,10.73635404,2.072245586,-0.147336484,82.07117816,-6.35783218,-1.755377455,0.407128111,,,,,,,,,,,,-6.735197964,6.171102533,-2.69060295,50,5.775486781,8.148085148,-135.5553627,-4.993166003,-12.48024864,30.7763729,-20.73906365,Maryland,Maryland,shi01,NCAA D1,BIG10,b78a178a-0800-4963-97d9-2a84b4db8977,e350ecae-aa41-11ed-aa11-b753d48186c4,93.52228275,5.92706473,2.968961365,-1.792213401,-3.635836403,82.21757909,2.073717004,-0.150631697,-6.333467155,-1.808759686,0.40699727,11.24278121,9.472728163,-32.12152747,26.84843453,1828.592002,-1148.031243,84.69221991,-0.515972094,-0.531716831,-0.671602568,,,,,,,,,,,,,,,,,0.990874563,1,,,high,high,65.8364294,5.950656837,54.46567044,Luke Shliger,shliglu42,Maryland
2,2/11/23,14:26:02,1,2,Nate Haberthier,haberna43,Right,Maryland,Jacob Orr,orr--ja43,Right,Maryland,Windup,1,Top,0,0,1,Slider,,InPlay,,FlyBall,Out,1,0,,85.35635728,-0.809821454,-2.862251176,2206.398121,217.5582114,1:15,5.866182613,3.037107432,6.755373553,-34.43189882,5.859747702,0.262048431,2.078390586,-0.648779829,76.4541253,-7.157617097,-4.321548619,0.444777965,89.88534713,27.72136949,10.54088196,,,,,304.519405,,10.66190639,3.453181474,-0.950141049,2.972968337,-2.809049011,50,5.782856114,6.196394678,-124.109887,-2.778463549,-1.481868714,24.8548256,-27.53731826,Maryland,Maryland,shi01,NCAA D1,BIG10,b78a178a-0800-4963-97d9-2a84b4db8977,ec53ec99-aa41-11ed-bcb4-b59ba84942b8,85.5085676,5.862265587,3.040936789,-0.763814388,-2.907990152,76.57360352,2.081855704,-0.651636252,-7.101460665,-4.367460573,0.444647349,0.729310241,4.138810922,-82.6321339,39.60109875,282.9471542,-2188.180426,12.82393923,-0.101659783,-0.991743242,-0.07817052,14.55599499,78.22557924,41.81216799,0.790845285,1.75325573,2.388942758,56.34013255,299.2621885,,,,,,,,,0.99632268,1,,50.56202132,high,high,54.35902809,-76.48643786,54.56462645,Luke Shliger,shliglu42,Maryland
3,2/11/23,14:26:36,2,1,Nate Haberthier,haberna43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,1,0,0,Changeup,,StrikeCalled,,,,0,0,,83.36810375,-0.461822482,-4.023587844,1289.849078,244.2084641,2:15,5.614806876,3.133446075,7.174397361,-33.01667007,6.529045296,8.716705309,2.75055604,0.402471477,75.57754698,-5.606515086,-1.450099848,0.452606973,,,,,,,,,,,,-5.928954865,3.714142472,-2.845966534,50,5.565686836,8.279465417,-121.1439514,-1.895010554,-8.7912368,24.15963404,-26.66685536,Maryland,Maryland,shi01,NCAA D1,BIG10,b78a178a-0800-4963-97d9-2a84b4db8977,00d8f7bd-aa42-11ed-82c9-433228c26ff5,83.52265419,5.611235133,3.136983421,-0.419553579,-4.066151087,75.70265855,2.753788545,0.399757791,-5.553652563,-1.494221724,0.452468935,9.10632979,4.838656064,-30.92435252,14.38573821,1106.492588,-662.8610703,85.78465545,-0.373247401,-0.513905915,-0.772390503,,,,,,,,,,,,,,,,,0.997098917,1,,,high,high,77.05282986,-14.44758351,54.14560264,Luke Shliger,shliglu42,Maryland
4,2/11/23,14:26:51,2,2,Nate Haberthier,haberna43,Right,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,Windup,1,Top,1,0,1,Sinker,,InPlay,,GroundBall,Single,0,0,,91.00956283,-2.227708688,-4.198743599,2171.638826,233.3485834,1:45,5.878561861,2.948735026,6.910262759,-23.04739629,10.50849967,11.10593615,2.019008729,1.074306849,82.93697685,-6.092324395,-0.401042404,0.417479565,87.81186705,2.211326071,-1.165395137,1440.564855,,,,52.37076255,,-2.087284318,0.433816817,-7.262831209,6.502643831,-2.630886925,50,5.694451695,9.34057844,-132.051763,-5.878505751,-12.77367815,29.15654154,-20.73736918,Maryland,Maryland,shi01,NCAA D1,BIG10,b78a178a-0800-4963-97d9-2a84b4db8977,09a5a57a-aa42-11ed-b6d8-85bfe4ecea67,91.18506491,5.877288254,2.953105443,-2.212953238,-4.251177275,83.08297751,2.020425815,1.071011224,-6.068820679,-0.454877114,0.417346703,11.61952828,9.159709384,-29.34956939,25.3573174,1892.89933,-1064.39998,87.16455551,-0.520324521,-0.490136742,-0.699305632,-1.784638666,87.72832391,3.388250733,-1.07386969,-0.782448816,1.82496736,-1.907444055,52.33601462,0.497070586,-11.37749752,-0.116301057,-0.94745628,0.191918526,-0.255917715,,,0.997751357,1,0.995455795,48.41623166,high,high,67.17844287,2.399102241,54.40973724,Luke Shliger,shliglu42,Maryland
6,2/11/23,14:27:28,3,1,Nate Haberthier,haberna43,Right,Maryland,Matt Woods,woodsma53,Left,Maryland,Stretch,1,Top,1,0,0,Changeup,,InPlay,,GroundBall,Out,1,0,,82.99650344,-0.778593297,-3.241184142,1241.953184,245.7408262,2:15,5.602075846,3.264536312,6.993879886,-33.87895292,6.256924795,8.978419524,2.084925122,0.480371981,74.28514939,-6.979496508,-1.710899616,0.455971717,,,,,,,,,,,,-5.821572082,3.633914538,-3.024142289,50,5.525858832,6.575967362,-120.662685,-2.612666901,-8.559926661,24.06107525,-26.83081214,Maryland,Maryland,shi01,NCAA D1,BIG10,b78a178a-0800-4963-97d9-2a84b4db8977,1fade330-aa42-11ed-b98e-09ae42857d09,83.14801803,5.598342775,3.268000932,-0.734196821,-3.283073945,74.40440659,2.088434168,0.47765305,-6.922528233,-1.755000204,0.455832467,9.361741254,4.509730771,-26.43549338,13.71916715,1112.089772,-552.9051006,89.54361456,-0.367903223,-0.44518997,-0.816365794,,,,,,,,,,,,,,,,,0.997667268,1,,,high,high,77.65274265,-12.6610896,54.32612011,Luke Shliger,shliglu42,Maryland
7,2/11/23,14:28:15,4,1,Nate Haberthier,haberna43,Right,Maryland,Ian Petrutz,petruia42,Left,Maryland,Stretch,1,Top,2,0,0,Changeup,,StrikeCalled,,,,0,0,,81.1821241,0.005062415,-3.624413027,1168.347274,247.0500097,2:15,5.645515885,3.294099937,6.995890788,-36.42918273,6.032418999,8.738543095,2.184198467,0.746452095,73.92567632,-7.369037719,-1.504668336,0.466234961,,,,,,,,,,,,-5.809863908,3.268884216,-3.024678869,50,5.627512145,7.228542316,-117.990758,-0.996536356,-8.170654054,22.95374113,-27.57688131,Maryland,Maryland,shi01,NCAA D1,BIG10,b78a178a-0800-4963-97d9-2a84b4db8977,3b79bfbd-aa42-11ed-88ea-29e235273f64,81.33313291,5.641379524,3.297600449,0.053771704,-3.666251078,74.04207344,2.187867753,0.743829501,-7.309666618,-1.547179893,0.466092285,9.142119835,4.140291653,-27.2907447,23.24129566,1038.300066,-535.6942458,88.86913073,-0.346525207,-0.458506009,-0.818347432,,,,,,,,,,,,,,,,,0.997175368,1,,,high,high,69.08285721,-3.784389834,54.32410921,Luke Shliger,shliglu42,Maryland
8,2/11/23,14:29:27,4,2,Nate Haberthier,haberna43,Right,Maryland,Ian Petrutz,petruia42,Left,Maryland,Stretch,1,Top,2,0,1,Changeup,,BallCalled,,,,0,0,,81.3188484,0.47930292,-1.970365607,1138.811492,248.2633312,2:15,5.671002028,3.355539611,7.206248565,-37.05639027,5.495703878,8.460700691,2.578732227,2.333154463,73.45725608,-7.032809783,0.621364551,0.463021984,,,,,,,,,,,,-5.198183706,2.860079974,-3.217945179,50,5.688687132,3.845884758,-118.3879474,0.023653633,-7.354909903,23.24633302,-28.12732255,Maryland,Maryland,shi01,NCAA D1,BIG10,b78a178a-0800-4963-97d9-2a84b4db8977,66b4d917-aa42-11ed-8fd4-070844563c27,81.46782284,5.666906247,3.358900933,0.528375321,-2.011325552,73.57131062,2.58249026,2.330566356,-6.971704646,0.579099768,0.462881434,8.861281464,3.54930656,-29.20811443,36.30050882,994.0149977,-555.7209724,87.28529739,-0.323253521,-0.487983284,-0.810789415,,,,,,,,,,,,,,,,,0.991093775,1,,,high,high,57.32953221,7.013804995,54.11375144,Luke Shliger,shliglu42,Maryland
9,2/11/23,14:29:55,4,3,Nate Haberthier,haberna43,Right,Maryland,Ian Petrutz,petruia42,Left,Maryland,Stretch,1,Top,2,1,1,Changeup,,InPlay,,FlyBall,Out,1,0,,81.84789541,-0.531327487,-3.361585549,1192.172514,249.5171343,2:15,5.601559044,3.109508144,6.995730286,-35.59086089,5.687846703,9.415080109,1.980840858,0.821768319,74.53847334,-7.326586233,-1.23353918,0.462417827,80.3159097,22.58134838,15.40059395,2701.323577,,,,291.2678864,,13.9220467,3.778860019,-6.096115596,3.253486451,-2.860320647,50,5.543197343,6.723111973,-118.9834681,-2.109929075,-8.714552621,23.42794624,-27.52310778,Maryland,Maryland,shi01,NCAA D1,BIG10,b78a178a-0800-4963-97d9-2a84b4db8977,77dc59f5-aa42-11ed-8dd6-f3fc4bf8750a,81.99587042,5.597478575,3.112969242,-0.482499411,-3.403624648,74.65436414,1.984500506,0.819105305,-7.267329063,-1.276765357,0.462279921,9.800669655,3.857027215,-21.16666987,19.11559009,1111.741411,-430.4722265,93.25340067,-0.326319065,-0.36108216,-0.873576294,19.6939877,71.49567652,30.84088908,-0.569906715,4.387527305,2.758367437,70.07950325,282.7115931,8.143917189,52.60633419,1.120171363,0.974077799,-0.198703487,0.108117366,,,0.997701783,1,0.990011319,43.59544058,high,high,72.79598632,-18.95952161,54.32426971,Luke Shliger,shliglu42,Maryland
10,2/11/23,14:32:45,1,1,Kyle McCoy,,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,0,0,Four-Seam,,StrikeCalled,,,,0,0,,91.05164814,-2.617274898,4.174313537,1669.126132,137.1449455,10:30,6.310300469,-1.688391393,6.978900592,-22.24710954,11.2647846,-8.938932969,2.589805214,0.880422546,81.57938188,-5.389152138,1.105279412,0.416649639,,,,,,,,,,,,6.069254405,6.890954505,1.376158391,50,6.099882472,-9.360422532,-132.1021743,-6.754083151,10.69302616,28.92316961,-20.03332325,Maryland,Maryland,shi01,NCAA D1,BIG10,b78a178a-0800-4963-97d9-2a84b4db8977,dcb39594-aa42-11ed-a838-874672b7a497,91.22470604,6.308861574,-1.691280402,-2.600621014,4.208877384,81.72505963,2.591336859,0.882642944,-5.363631709,1.141709826,0.41651734,-9.255811152,9.983245787,2.615364294,68.95291646,1667.387519,76.16367482,99.89583694,-0.732313068,0.045630868,0.679437558,,,,,,,,,,,,,,,,,0.997572968,1,,,high,high,27.94231235,-82.38248659,54.34109941,James Heffley,hefflja42,Maryland
11,2/11/23,14:32:56,1,2,Kyle McCoy,,Left,Maryland,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,0,1,Slider,,BallCalled,,,,0,0,,84.55225474,-0.16479849,5.775186348,1966.681799,102.2348266,9:30,6.050394634,-2.000557822,7.124538969,-34.10333249,4.543651925,-3.652694337,2.671847724,1.741807074,74.96426312,-6.952296702,4.025131826,0.447434356,,,,,,,,,,,,3.611195455,2.533388142,1.578004006,50,6.02174073,-12.29113391,-122.5532617,-1.322973871,5.491793346,24.23288587,-28.32135196,Maryland,Maryland,shi01,NCAA D1,BIG10,b78a178a-0800-4963-97d9-2a84b4db8977,e34c0c11-aa42-11ed-87f3-d5ca0012c407,84.70682114,6.046655708,-2.004583285,-0.119419101,5.824537836,75.08297239,2.675535552,1.745103653,-6.891759662,4.07897193,0.44730341,-4.108727601,2.934968164,75.79838515,37.15367481,482.4952846,1906.576933,24.53346977,-0.051991052,0.969438439,0.239762475,,,,,,,,,,,,,,,,,0.997177686,1,,,high,high,56.56168278,-17.21977845,54.19546103,James Heffley,hefflja42,Maryland
