PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,3/17/23,16:03:13,1,1,Jason Savacool,savacja42,Right,Maryland,Carson Dunkel,dunkeca42,Left,Albany,Windup,1,Top,0,0,0,Sinker,,BallCalled,,,,0,0,,92.59129852,-0.918553254,-3.08550069,2193.014572,227.6138046,1:30,5.968267093,2.534086957,6.596591126,-21.72126389,11.55569495,10.36692848,3.28962361,0.721006786,83.47727047,-4.286777876,-0.304127456,0.412334126,,,,,,,,,,,,-6.423767727,6.514822147,-2.285628376,50,5.879710513,6.899146314,-134.5165546,-2.886977171,-11.70935764,30.58610979,-20.29871633,Maryland,Albany,shi01,NCAA D1,BIG10,7b08e55f-ecd5-4c94-979a-457de9e53469,c05d6523-c4fe-11ed-b755-91628e86d11b,92.77663096,5.967409429,2.538218533,-0.908970244,-3.134732198,83.63303431,3.290750598,0.717847958,-4.267936649,-0.355467963,0.412195887,10.85788479,10.22669161,-30.63663517,4.105499881,1886.905627,-1117.541975,86.04163654,-0.580027707,-0.509591678,-0.635518828,,,,,,,,,,,,,,,,,0.996319986,1,,,high,high,86.30505555,32.57345509,54.72340887,Luke Shliger,shliglu42,Maryland
2,3/17/23,16:03:25,1,2,Jason Savacool,savacja42,Right,Maryland,Carson Dunkel,dunkeca42,Left,Albany,Windup,1,Top,0,1,0,Sinker,,StrikeCalled,,,,0,0,,92.18285608,-2.480922109,-2.923730005,2191.61069,231.7359348,1:45,5.968406742,2.600808738,6.733364157,-21.66042891,11.31809118,11.63206734,1.876303207,1.117173353,83.57315088,-5.870848302,0.334397817,0.41332065,,,,,,,,,,,,-7.142898902,6.844240612,-2.373165318,50,5.757112167,6.449584279,-133.8654413,-6.528856962,-12.89489587,30.28169334,-19.81831402,Maryland,Albany,shi01,NCAA D1,BIG10,7b08e55f-ecd5-4c94-979a-457de9e53469,c75e7da3-c4fe-11ed-badc-3152e9919c61,92.35993687,5.967351095,2.605111057,-2.468793212,-2.975717812,83.72127174,1.87753767,1.113889167,-5.850314216,0.280636149,0.413188619,12.11042711,10.02779478,-21.09686166,17.07110799,2044.71415,-788.8608632,93.29732508,-0.577777938,-0.359945709,-0.732537877,,,,,,,,,,,,,,,,,0.997061902,1,,,high,high,74.6360067,6.010382404,54.58663584,Luke Shliger,shliglu42,Maryland
3,3/17/23,16:03:39,1,3,Jason Savacool,savacja42,Right,Maryland,Carson Dunkel,dunkeca42,Left,Albany,Windup,1,Top,0,1,1,Sinker,,StrikeCalled,,,,0,0,,92.16779003,-2.244600808,-2.478783205,2214.815888,232.8014816,1:45,5.906927514,2.553526125,6.871956052,-21.6915768,11.10024719,11.95299199,2.101670621,1.332130313,83.30622369,-5.651937,0.547746602,0.412149056,,,,,,,,,,,,-7.222994879,6.691347573,-2.36738907,50,5.720771994,5.410302352,-133.9412786,-5.958975867,-13.04682215,30.46934084,-20.08753655,Maryland,Albany,shi01,NCAA D1,BIG10,7b08e55f-ecd5-4c94-979a-457de9e53469,cfaade1c-c4fe-11ed-849f-1188948c8385,92.34517311,5.905815833,2.558022237,-2.231991264,-2.532354172,83.45456017,2.102961374,1.328698376,-5.630661165,0.492113324,0.412016168,12.44376645,9.796316931,-19.71431882,18.44712057,2084.997269,-747.1250269,94.13862707,-0.569141915,-0.337330534,-0.749857047,,,,,,,,,,,,,,,,,0.996283002,1,,,high,high,73.39757646,8.064773225,54.44804395,Luke Shliger,shliglu42,Maryland
4,3/17/23,16:03:53,1,4,Jason Savacool,savacja42,Right,Maryland,Carson Dunkel,dunkeca42,Left,Albany,Windup,1,Top,0,1,2,Splitter,,Foul,,,,0,0,,88.53563599,-1.137644988,-2.214381098,1929.806532,226.7389441,1:30,6.301721718,2.206594076,6.455349409,-28.20259843,8.26106891,5.488949996,2.749864987,0.546147185,80.38256324,-6.208093254,-1.438658118,0.431500916,,,,,,,,,,,,-3.536479853,4.666492184,-2.021941266,50,6.187399923,4.793417775,-128.7064394,-3.495251182,-5.920989926,27.18167252,-24.3611242,Maryland,Albany,shi01,NCAA D1,BIG10,7b08e55f-ecd5-4c94-979a-457de9e53469,d7fd1dca-c4fe-11ed-96c3-47bd4fb969fa,88.70782117,6.29919387,2.210227849,-1.108418923,-2.257474481,80.52399552,2.752261051,0.543434556,-6.169301538,-1.482239595,0.431359399,5.91693912,6.759780872,-59.87049254,42.57615721,968.6783873,-1669.076221,50.19562175,-0.344002405,-0.864893031,-0.365543964,,,,,,,,,,,,,,,,,0.997410311,1,,,high,high,51.68146407,-41.34288791,54.86465059,Luke Shliger,shliglu42,Maryland
5,3/17/23,16:04:09,1,5,Jason Savacool,savacja42,Right,Maryland,Carson Dunkel,dunkeca42,Left,Albany,Windup,1,Top,0,1,2,Slider,,BallCalled,,,,0,0,,84.58520595,-1.198620386,-2.194806965,2528.269174,33.47603069,7:00,6.229705448,2.447550621,6.49827179,-39.91143464,0.186296134,-4.097783772,1.755179043,-0.229651734,77.04291251,-8.301505959,-3.624171561,0.451487309,,,,,,,,,,,,1.591238542,0.259544392,-2.260171253,50,6.104108061,4.844929076,-122.9620747,-3.836266904,2.429152157,25.04267919,-31.77783443,Maryland,Albany,shi01,NCAA D1,BIG10,7b08e55f-ecd5-4c94-979a-457de9e53469,e18bf917-c4fe-11ed-b94d-0d74e923a75c,84.70659124,6.223422483,2.451187306,-1.124293618,-2.238847786,77.13223699,1.76026236,-0.232211897,-8.219932633,-3.665034689,0.45137861,-3.648222169,-1.865690619,-81.77010863,14.67794456,361.9097754,-2502.23227,14.31452707,0.119399853,-0.989701688,0.078957226,,,,,,,,,,,,,,,,,0.996136209,1,,,high,high,76.78985012,53.81084978,54.82172821,Luke Shliger,shliglu42,Maryland
6,3/17/23,16:04:30,1,6,Jason Savacool,savacja42,Right,Maryland,Carson Dunkel,dunkeca42,Left,Albany,Windup,1,Top,0,2,2,Sinker,,BallCalled,,,,0,0,,92.96944002,-3.622589466,-4.644202218,2144.461676,235.4111057,1:45,5.888042332,2.526746605,6.826864298,-21.86868931,10.59010275,12.17050101,0.694284595,-0.770690989,84.86809606,-7.718163589,-2.353302819,0.410050834,,,,,,,,,,,,-7.939672859,6.790206696,-2.16841695,50,5.59066034,10.53557602,-134.6309309,-9.272375765,-14.51917204,30.22647614,-19.75689073,Maryland,Albany,shi01,NCAA D1,BIG10,7b08e55f-ecd5-4c94-979a-457de9e53469,ede93611-c4fe-11ed-bec5-ff52043b9d4d,93.14074166,5.886805902,2.53098621,-3.607785052,-4.696152248,85.02415533,0.69604522,-0.775023005,-7.693914751,-2.411504753,0.409925906,12.64898804,9.35029328,-17.72640703,30.23283022,2042.645324,-652.9287561,95.25212536,-0.540731252,-0.304472103,-0.78415971,,,,,,,,,,,,,,,,,0.997311051,1,,,high,medium,62.79047184,2.279227624,54.4931357,Luke Shliger,shliglu42,Maryland
7,3/17/23,16:04:49,1,7,Jason Savacool,savacja42,Right,Maryland,Carson Dunkel,dunkeca42,Left,Albany,Windup,1,Top,0,3,2,Sinker,,InPlay,,GroundBall,Single,0,0,,91.69355964,-1.815388343,-3.527672687,2178.161689,234.4813011,1:45,5.830163214,2.586573311,6.702269098,-22.72777191,10.64752329,11.79723487,2.248805526,0.705934413,84.07340566,-5.644750304,-0.720163066,0.415799613,100.4764109,6.409687518,-18.83787277,2543.280994,,,,126.6568279,,-23.1956066,0.994779787,-7.399537762,6.278746433,-2.308690705,50,5.670447417,7.814120946,-133.129157,-4.984581793,-13.21490949,29.88416026,-20.96077269,Maryland,Albany,shi01,NCAA D1,BIG10,7b08e55f-ecd5-4c94-979a-457de9e53469,f96bebeb-c4fe-11ed-94ed-e195cc8c0525,91.87136845,5.828874003,2.591107176,-1.800640521,-3.581780864,84.22349534,2.250179858,0.702480531,-5.622282161,-0.775507834,0.415665706,12.29548533,9.325265216,-25.02376773,13.0480081,1973.702867,-921.3497354,90.61323947,-0.526434484,-0.422994188,-0.737524678,-32.2401663,94.50006569,11.21688066,-0.509995053,-1.906377607,1.906247371,-49.88650587,116.418592,-3.839528061,-15.62098999,-0.126090489,-0.16168892,-0.095521484,0.98220789,,,0.995727515,1,0.967201427,57.45489871,high,high,78.25680317,1.021774083,54.6177309,Luke Shliger,shliglu42,Maryland
8,3/17/23,16:05:20,2,1,Jason Savacool,savacja42,Right,Maryland,Will Feil,feil-wi43,Left,Albany,Stretch,1,Top,0,0,0,Curveball,,StrikeCalled,,,,0,0,,79.64729066,0.497538878,-1.334038507,2516.227754,29.82634402,7:00,6.46640527,1.843985584,6.349121415,-54.38972615,-9.931391074,-8.305250427,2.636144706,-0.123677461,73.02605685,-8.64567651,-2.643015295,0.482803677,,,,,,,,,,,,4.193341204,-5.479630107,-1.72257863,50,6.473663141,2.959527736,-115.742682,-0.674880526,5.613365055,24.26082478,-39.50928959,Maryland,Albany,shi01,NCAA D1,BIG10,7b08e55f-ecd5-4c94-979a-457de9e53469,0bacd33d-c4ff-11ed-be30-0bcaf8c3080e,79.73472716,6.455455872,1.845498293,0.632049201,-1.353126635,73.07331671,2.644888404,-0.124718621,-8.507138774,-2.659417251,0.482717478,-8.102854538,-13.07044154,-48.95760524,44.98741574,1652.19861,-1897.799216,65.66172745,0.569639687,-0.754223942,0.326583637,,,,,,,,,,,,,,,,,0.996244648,1,,,high,high,49.51129694,-49.67466539,54.97087858,Luke Shliger,shliglu42,Maryland
9,3/17/23,16:05:53,2,2,Jason Savacool,savacja42,Right,Maryland,Will Feil,feil-wi43,Left,Albany,Stretch,1,Top,0,0,1,Sinker,,StrikeCalled,,,,0,0,,91.78906059,-1.954933562,-3.105662613,2090.684231,232.4653388,1:45,5.944935162,2.51900788,6.738860455,-22.25702157,10.48940835,11.00977188,2.256019854,0.979879657,84.13159113,-5.658285147,0.035132392,0.414893822,,,,,,,,,,,,-6.887279026,6.35196556,-2.276724985,50,5.775554295,6.867016624,-133.3236622,-5.304282338,-12.33813529,29.92606377,-20.79489533,Maryland,Albany,shi01,NCAA D1,BIG10,7b08e55f-ecd5-4c94-979a-457de9e53469,1fc3c3b3-c4ff-11ed-887f-fb9fc416a5d8,91.96542774,5.943681371,2.523158072,-1.940308677,-3.156136073,84.2807831,2.257377325,0.976688203,-5.635873249,-0.016679902,0.414761458,11.50374234,9.162463996,-25.25540642,10.67169476,1890.845947,-891.9989694,90.44148888,-0.551006864,-0.426654086,-0.717187372,,,,,,,,,,,,,,,,,0.996883828,1,,,high,high,80.39547357,11.25723949,54.58113954,Luke Shliger,shliglu42,Maryland
10,3/17/23,16:06:14,2,3,Jason Savacool,savacja42,Right,Maryland,Will Feil,feil-wi43,Left,Albany,Stretch,1,Top,0,0,2,Slider,,BallCalled,,,,0,0,,85.36174935,-2.218922506,-1.335758444,2648.304768,0.549082677,6:00,6.102025657,2.295208648,6.685078712,-38.66460554,-0.329435517,-2.699013376,0.817373387,0.829368485,78.6752285,-9.412226313,-1.843696634,0.44562569,,,,,,,,,,,,1.075506204,0.453196061,-2.185566098,50,5.899936182,2.978604913,-124.1268205,-6.017960619,1.67440549,25.33836573,-31.46848976,Maryland,Albany,shi01,NCAA D1,BIG10,7b08e55f-ecd5-4c94-979a-457de9e53469,2b8f307a-c4ff-11ed-8044-1d1e9c951f53,85.47956256,6.096389496,2.299353627,-2.149664082,-1.387816968,78.77084305,0.823679736,0.825452421,-9.32837529,-1.895865883,0.445520921,-2.215173392,-2.207168558,-84.1224265,7.656495815,271.1948112,-2634.382569,10.2403173,0.102398471,-0.994742977,0.000981345,,,,,,,,,,,,,,,,,0.996142731,1,,,high,medium,83.10916097,50.60292028,54.63492129,Luke Shliger,shliglu42,Maryland
