PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,3/12/23,13:06:08,1,4,Noah Lewis,lewisno44,Right,Maine,Luke Shliger,shliglu42,Left,Maryland,Stretch,1,Bottom,0,2,1,Four-Seam,,StrikeCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maine,shi01,NCAA D1,BIG10,ff4c6877-e83f-4849-8539-de8e614652ec,1fde9d26-7b22-4b14-babe-9254339fc244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colby Emmertz,emmerco43,Maine
12,3/12/23,13:06:26,1,5,Noah Lewis,lewisno44,Right,Maine,Luke Shliger,shliglu42,Left,Maryland,Stretch,1,Bottom,0,2,2,Four-Seam,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maine,shi01,NCAA D1,BIG10,ff4c6877-e83f-4849-8539-de8e614652ec,81f43a3f-fb8d-4bd3-93c1-264391f8c33b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colby Emmertz,emmerco43,Maine
13,3/12/23,13:06:53,1,6,Noah Lewis,lewisno44,Right,Maine,Luke Shliger,shliglu42,Left,Maryland,Stretch,1,Bottom,0,3,2,Cutter,,InPlay,,GroundBall,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maine,shi01,NCAA D1,BIG10,ff4c6877-e83f-4849-8539-de8e614652ec,c48df207-54e1-4cee-b6c3-afc3ad1d2f98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colby Emmertz,emmerco43,Maine
14,3/12/23,13:06:57,2,1,Noah Lewis,lewisno44,Right,Maine,Nick Lorusso,lorusni42,Right,Maryland,Stretch,1,Bottom,1,0,0,Four-Seam,,BallCalled,,,,0,0,,90.02875705,-1.728508592,-2.302750883,2220.070763,213.1921649,1:00,5.986542849,2.364992637,6.756216729,-20.06299233,14.64547591,8.137529261,3.171374682,1.1392848,81.43549008,-3.918833457,-0.459465844,0.422686806,,,,,,,,,,,,-4.99009353,8.45704104,-2.18596074,50,5.837565616,5.004049841,-130.8664127,-4.593913992,-8.605744775,29.04816475,-17.58932561,Maryland,Maine,shi01,NCAA D1,BIG10,ff4c6877-e83f-4849-8539-de8e614652ec,4c3d1d0f-c0f8-11ed-b629-a565f16707b4,90.21293279,5.986319288,2.368208317,-1.726444498,-2.341772989,81.59647204,3.172000103,1.136708734,-3.908116633,-0.500982359,0.422541487,8.529443288,13.31888067,-25.40143016,90.46089787,2005.444499,-952.3164153,90.33245842,-0.755937408,-0.428957685,-0.494523952,,,,,,,,,,,,,,,,,0.99765878,1,,,high,high,8.585294926,-73.90884337,54.56378327,Colby Emmertz,emmerco43,Maine
15,3/12/23,13:07:09,2,2,Noah Lewis,lewisno44,Right,Maine,Nick Lorusso,lorusni42,Right,Maryland,Stretch,1,Bottom,1,1,0,Four-Seam,,BallCalled,,,,0,0,,89.21535148,-2.489878664,-0.841900282,2204.123944,211.3092635,1:00,5.976903565,2.100453751,6.777382967,-19.8726297,15.21551184,7.76627095,2.187328468,1.587515631,79.74620921,-5.364599847,0.814846128,0.426335705,,,,,,,,,,,,-4.452751204,8.972105652,-2.038033512,50,5.768262623,1.657698131,-129.7130995,-6.276751472,-7.541854024,28.62041512,-16.97753219,Maryland,Maine,shi01,NCAA D1,BIG10,ff4c6877-e83f-4849-8539-de8e614652ec,5392cd8a-c0f8-11ed-a748-b36d1a804eb0,89.39557325,5.976694857,2.103462414,-2.488087478,-0.878852707,79.90205541,2.188029138,1.585078125,-5.352633605,0.775034576,0.426188635,8.104304824,13.91183154,-20.60120666,90.71496516,2063.174901,-775.5460595,93.60521245,-0.799739369,-0.351861365,-0.486426275,,,,,,,,,,,,,,,,,0.997843786,1,,,high,high,8.356242483,61.79511904,54.54261703,Colby Emmertz,emmerco43,Maine
16,3/12/23,13:07:34,2,3,Noah Lewis,lewisno44,Right,Maine,Nick Lorusso,lorusni42,Right,Maryland,Stretch,1,Bottom,1,2,0,Cutter,,StrikeCalled,,,,0,0,,83.80453829,0.04670436,-1.964882215,2156.978382,188.0627979,12:15,5.855080565,2.674937697,6.678506299,-30.457947,9.286079322,0.054401237,3.066453245,0.484030512,76.25441893,-5.419204041,-0.733302091,0.453740404,,,,,,,,,,,,-0.586917416,4.991423824,-2.515733118,50,5.84113203,4.180884806,-121.915096,-0.835728982,-0.881590523,24.41333286,-24.67658603,Maryland,Maine,shi01,NCAA D1,BIG10,ff4c6877-e83f-4849-8539-de8e614652ec,628ee117-c0f8-11ed-b9ad-47275f9a43e5,83.96735017,5.85227743,2.677844867,0.080378036,-2.000644994,76.38903117,3.069293609,0.481751224,-5.373281865,-0.769842519,0.453593261,0.385332644,7.653345898,-70.67415936,75.77444283,713.8304404,-2035.436524,33.09400068,-0.327668644,-0.943651796,-0.04641711,,,,,,,,,,,,,,,,,0.997192544,1,,,high,high,21.80307604,68.42411046,54.6414937,Colby Emmertz,emmerco43,Maine
17,3/12/23,13:07:46,2,4,Noah Lewis,lewisno44,Right,Maine,Nick Lorusso,lorusni42,Right,Maryland,Stretch,1,Bottom,1,2,1,Four-Seam,,InPlay,,GroundBall,Single,0,0,,89.70529884,-2.818687217,-2.918355172,2265.674947,209.073549,1:00,6.015566539,2.051724717,6.85272188,-19.31808319,15.91052186,7.454643839,2.123631437,0.257859031,80.91420918,-5.563946566,-0.442696485,0.423836876,102.9433383,-2.340517555,-23.8902223,,,,,33.73817012,,-23.52354969,0.222067021,-4.858793948,9.476677727,-1.827983125,50,5.785186108,6.406598014,-130.2594388,-7.015686342,-8.306109644,28.64625796,-15.9736663,Maryland,Maine,shi01,NCAA D1,BIG10,ff4c6877-e83f-4849-8539-de8e614652ec,694b3861-c0f8-11ed-9562-35fb204d96b7,89.8870763,6.01563206,2.054557902,-2.820176601,-2.953079687,81.07261042,2.124075388,0.255560474,-5.556142926,-0.479904732,0.423692911,7.802178616,14.61983134,-20.03604159,61.57050215,2128.550155,-776.2455828,93.9477288,-0.821100003,-0.342611187,-0.456522026,-41.65578588,94.04494917,-4.204038911,-0.264010218,1.154801893,2.104343169,-13.4657797,30.93439671,,,,,,,,,0.997796,1,,59.61279816,high,high,34.58659875,52.50671702,54.46727812,Colby Emmertz,emmerco43,Maine
18,3/12/23,13:08:19,3,1,Noah Lewis,lewisno44,Right,Maine,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,1,Bottom,1,0,0,Curveball,,BallCalled,,,,0,0,,77.02963198,-1.181969302,-2.540632617,2237.15326,34.38455388,7:15,5.924018691,2.551469475,6.591553503,-53.08393103,-5.457505732,-8.070309385,0.399336897,-0.486579436,70.91051209,-11.03955731,-4.059289001,0.49670155,,,,,,,,,,,,3.560471732,-2.573145093,-2.336834943,50,5.794618553,5.194934418,-111.9081784,-3.820114054,4.467435537,22.18688212,-35.40265543,Maryland,Maine,shi01,NCAA D1,BIG10,ff4c6877-e83f-4849-8539-de8e614652ec,7cde1673-c0f8-11ed-8b55-1bab5a73f7ce,77.12013386,5.913930516,2.55384168,-1.062568106,-2.569428615,70.96397092,0.409263296,-0.488507885,-10.90855984,-4.084868272,0.496602715,-7.799752611,-8.433600665,-61.13712087,69.03002879,1079.907607,-1959.248394,48.27150763,0.398368232,-0.875777458,0.272610706,,,,,,,,,,,,,,,,,0.997236344,1,,,high,medium,27.87299752,38.97831364,54.7284465,Colby Emmertz,emmerco43,Maine
19,3/12/23,13:08:40,3,2,Noah Lewis,lewisno44,Right,Maine,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,1,Bottom,1,1,0,Cutter,,BallCalled,,,,0,0,,84.02738597,-1.265063623,-0.924038395,2177.187745,185.7430735,12:15,5.752984664,2.847090357,6.555168072,-30.8277522,8.856532024,-0.736881518,1.694668416,1.044888434,75.62118935,-7.345425056,-1.910304122,0.453399251,,,,,,,,,,,,0.134911103,5.107959515,-2.769788493,50,5.62890954,1.99490313,-122.2467547,-3.670360108,0.203882552,24.39993893,-24.45471593,Maryland,Maine,shi01,NCAA D1,BIG10,ff4c6877-e83f-4849-8539-de8e614652ec,89c4fde1-c0f8-11ed-8b82-159dfa235c7f,84.18636895,5.749889705,2.84998118,-1.228654103,-0.958830225,75.7486268,1.697595984,1.042770082,-7.298143456,-1.944342236,0.453254508,-0.414037594,7.223102648,-71.49078433,75.67484104,691.1638681,-2064.567506,31.74571736,-0.315863736,-0.94827261,-0.031767234,,,,,,,,,,,,,,,,,0.99679999,1,,,high,high,21.8927548,72.54248349,54.76483193,Colby Emmertz,emmerco43,Maine
20,3/12/23,13:09:03,3,3,Noah Lewis,lewisno44,Right,Maine,Matt Shaw,shaw-ma51,Right,Maryland,Stretch,1,Bottom,1,2,0,Curveball,,BallCalled,,,,0,0,,76.41190701,-0.858750669,-3.539382122,2223.411916,44.12793078,7:30,5.884436794,2.489352207,6.629048004,-52.01711973,-3.615349297,-9.120677057,0.749614358,-1.565855617,70.29704939,-10.52308618,-5.252272712,0.50072831,,,,,,,,,,,,3.824842252,-1.683874367,-2.193828249,50,5.783325575,7.116485684,-110.9275799,-3.122087546,4.716131277,21.77185608,-34.25031105,Maryland,Maine,shi01,NCAA D1,BIG10,ff4c6877-e83f-4849-8539-de8e614652ec,9756c2a6-c0f8-11ed-b496-a73033ede849,76.50579881,5.875017327,2.491218511,-0.745151117,-3.56251409,70.35676339,0.759371068,-1.567376059,-10.39506002,-5.272064837,0.500624921,-8.902223628,-6.561748966,-62.4878578,75.30913249,1027.075276,-1971.972851,46.19365707,0.33157205,-0.886912963,0.321629245,,,,,,,,,,,,,,,,,0.997442792,1,,,high,medium,22.22170185,39.8221041,54.690952,Colby Emmertz,emmerco43,Maine
