PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,3/10/23,19:05:31,4,1,Jason Savacool,savacja42,Right,Maryland,Connor Goodman,goodmco44,Right,Maine,Windup,1,Top,2,0,0,Slider,,StrikeCalled,,,,0,0,,84.60899087,0.107609018,-2.870815693,2602.644827,32.18208232,7:00,6.072590959,2.492958651,6.319552767,-41.12259062,-1.461026266,-4.589008423,2.497296795,-0.878808821,75.31610089,-7.24464468,-3.812553715,0.453269443,,,,,,,,,,,,1.612144371,-0.808885948,-2.2391453,50,6.054616915,6.314634245,-122.9145381,-1.120368887,2.456777329,25.24359197,-33.4067262,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,70aa0540-bfa0-11ed-979e-8d815d54b118,84.73224328,6.06576852,2.496641399,0.188779445,-2.915629838,75.4007013,2.50305574,-0.881632889,-7.151912302,-3.857572201,0.453162283,-4.167717731,-3.565611109,-77.65364614,5.958623295,556.4994983,-2542.453225,21.38207613,0.18096929,-0.97687291,0.113883423,,,,,,,,,,,,,,,,,0.958120455,1,,,high,high,84.63723795,48.76164151,55.00044723,Luke Shliger,shliglu42,Maryland
12,3/10/23,19:05:44,4,2,Jason Savacool,savacja42,Right,Maryland,Connor Goodman,goodmco44,Right,Maine,Windup,1,Top,2,0,1,Slider,,BallCalled,,,,0,0,,83.89509505,-0.269391459,-4.051172153,2631.046044,45.69155616,7:30,6.127271804,2.277595505,6.44316008,-40.22212637,0.052245346,-5.707147927,2.414114474,-2.234872255,75.21065425,-7.290807479,-5.215252584,0.456757734,,,,,,,,,,,,1.869848751,0.10661731,-1.928568036,50,6.078712551,8.804233711,-121.7425571,-1.855782115,2.793274509,24.93497475,-32.01477926,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,78449cd4-bfa0-11ed-a5a8-8dc92ff8287d,84.01682838,6.120857459,2.280691819,-0.191882137,-4.089478276,75.29837943,2.419651722,-2.237274599,-7.202188171,-5.253157723,0.456649152,-5.346566971,-2.058575478,-78.00716669,2.590630552,546.7032901,-2573.619785,20.77893283,0.145145158,-0.978173602,0.148691924,,,,,,,,,,,,,,,,,0.960221308,1,,,high,high,87.66843418,42.32664093,54.87683992,Luke Shliger,shliglu42,Maryland
13,3/10/23,19:05:59,4,3,Jason Savacool,savacja42,Right,Maryland,Connor Goodman,goodmco44,Right,Maine,Windup,1,Top,2,1,1,Curveball,,BallCalled,,,,0,0,,82.62387892,-1.750236439,-3.055603538,,,,6.300872461,2.009189689,6.456546777,,,,1.379397293,-0.843851048,76.24368113,-9.050592544,-3.055603538,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,8126438f-bfa0-11ed-9302-a74254a97abe,82.75416955,6.295673248,2.009189689,-1.688826919,-3.055603538,76.35002402,1.384942242,-0.843851048,-8.976969877,-3.055603538,0.462161888,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,54.86345322,Luke Shliger,shliglu42,Maryland
14,3/10/23,19:06:30,4,4,Jason Savacool,savacja42,Right,Maryland,Connor Goodman,goodmco44,Right,Maine,Windup,1,Top,2,2,1,Sinker,,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,8126438f-bfa0-11ed-9302-a74254a97abd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luke Shliger,shliglu42,Maryland
15,3/10/23,19:06:57,4,5,Jason Savacool,savacja42,Right,Maryland,Connor Goodman,goodmco44,Right,Maine,Windup,1,Top,2,2,2,Slider,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,31ed855d-c1e7-430b-8fa9-1d962f8bb7bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luke Shliger,shliglu42,Maryland
16,3/10/23,19:07:24,4,6,Jason Savacool,savacja42,Right,Maryland,Connor Goodman,goodmco44,Right,Maine,Windup,1,Top,2,3,2,Sinker,,InPlay,,GroundBall,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,4db46d57-6493-4ad3-a2e5-3e69db4c8868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luke Shliger,shliglu42,Maryland
17,3/10/23,19:09:37,1,1,Colin Fitzgerald,fitzgco54,Right,Maine,Luke Shliger,shliglu42,Left,Maryland,Windup,1,Bottom,0,0,0,Four-Seam,,InPlay,,Popup,Out,1,0,,90.84685017,-2.705243633,-2.900727167,2354.319958,206.495351,1:00,6.400398185,1.588516798,6.286091005,-18.12767124,16.4346258,6.626903371,2.651465472,-0.396300991,82.3642328,-5.04409048,-1.137830076,0.423129029,76.08801709,56.12502776,-27.73820604,,-50.79877339,97.56784625,104.3380834,238.2730073,,-27.62997925,5.114035275,-4.373821992,9.533710176,-1.33790707,50,6.150034857,6.444136974,-131.8072898,-6.877719857,-7.655584481,29.33852249,-15.4870139,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,037b7847-bfa1-11ed-88d9-3764c49ea52e,91.03888715,6.400685623,1.59143776,-2.709337492,-2.934926251,82.5292128,2.651701786,-0.398520653,-5.03963482,-1.173419511,0.422979772,6.94421112,15.22139606,-26.30581531,90.03889735,2110.510006,-1043.34557,89.64414539,-0.802288713,-0.443162182,-0.399925119,-19.73904547,37.53650347,63.17252042,0.419020817,0.171219345,2.526054032,-110.5014102,211.1006024,,,,,,,,,0.997893929,1,,34.27717796,high,high,8.964821225,-81.10052408,55.03390899,Colby Emmertz,emmerco43,Maine
18,3/10/23,19:10:22,2,1,Colin Fitzgerald,fitzgco54,Right,Maine,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,1,0,0,Four-Seam,,StrikeSwinging,,,,0,0,,92.0793085,-2.99227862,-1.181825917,2431.915191,204.1558042,12:45,6.464942539,1.396913966,6.298052001,-16.70256911,16.89117597,6.228987887,2.604589866,0.453195489,82.18591943,-4.844641764,-0.007465011,0.417158151,,,,,,,,,,,,-3.663045807,9.871360931,-1.297485604,50,6.191187081,2.535071231,-133.7007341,-7.588690229,-6.592389389,30.37579703,-14.40854555,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,1e12a21e-bfa1-11ed-972c-dbafc89d7f1c,92.27016173,6.465508839,1.399522977,-2.999823975,-1.213325257,82.352078,2.60464178,0.451093586,-4.843170841,-0.04155215,0.417012246,6.520308814,15.72433407,-23.82016941,90.8070799,2224.758703,-982.1711709,91.48175526,-0.834712508,-0.403867361,-0.374361033,,,,,,,,,,,,,,,,,0.997369454,1,,,high,high,8.273479085,87.84655054,55.021948,Colby Emmertz,emmerco43,Maine
19,3/10/23,19:10:33,2,2,Colin Fitzgerald,fitzgco54,Right,Maine,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,1,0,1,Four-Seam,,BallCalled,,,,0,0,,92.2144543,-3.37086706,0.045468248,2428.676654,205.0131866,12:45,6.490698005,1.259027397,6.259436765,-17.45314157,17.28496312,6.930999344,2.350411706,1.509516286,82.25185555,-5.116199769,1.297892574,0.424203827,,,,,,,,,,,,-3.685054844,9.746018347,-0.937262605,50,5.370569957,-0.243995134,-131.6482125,-4.893498258,-6.419800994,29.85928724,-15.19533396,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,2486d38f-bfa1-11ed-991a-cb69f5afaa4c,92.40461324,6.491319684,1.261699067,-3.379093332,0.013301109,82.41705763,2.350420757,1.507376361,-5.115471111,1.263233143,0.424064043,7.265021486,16.02083703,-18.07343864,83.09189173,2308.844905,-753.4623376,95.0659653,-0.861497757,-0.310235756,-0.401964414,,,,,,,,,,,,,,,,,0.996969382,1,,,high,high,15.2174452,54.55106872,55.06056324,Colby Emmertz,emmerco43,Maine
20,3/10/23,19:10:45,2,3,Colin Fitzgerald,fitzgco54,Right,Maine,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,1,1,1,Four-Seam,,StrikeSwinging,,,,0,0,,92.63540348,-2.58130431,-1.578806609,2414.681912,203.7574089,12:45,6.481179584,1.396757086,6.328589418,-17.45311324,16.64630774,6.134145304,3.016718993,0.219955021,82.84794175,-4.461433241,-0.437301928,0.414311584,,,,,,,,,,,,-3.618267908,9.552532705,-1.263104401,50,6.245046706,3.495916856,-134.5406616,-6.6643956,-6.594605056,30.72867298,-14.76373557,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,2ba223a8-bfa1-11ed-b4e9-0f77e1f845e5,92.82790544,6.481704823,1.399331337,-2.588333289,-1.609752921,83.01558025,3.016786662,0.217873359,-4.459684128,-0.470717957,0.414166692,6.453813071,15.41905535,-26.91584408,80.55359467,2153.10517,-1093.081361,89.16723813,-0.816111522,-0.452681306,-0.359223634,,,,,,,,,,,,,,,,,0.984269459,1,,,high,high,17.50176143,54.40929308,54.99141058,Colby Emmertz,emmerco43,Maine
21,3/10/23,19:10:59,2,4,Colin Fitzgerald,fitzgco54,Right,Maine,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,1,1,2,Four-Seam,,Foul,,,,0,0,,93.15935947,-2.56552583,-1.804713489,2492.450283,202.474627,12:45,6.511881961,1.145112294,6.273641407,-16.27520634,16.56377464,5.443957035,3.080020174,-0.456893044,83.30405339,-4.3829314,-1.075181871,0.4124453,,,,,,,,,,,,-3.425101339,9.561583695,-0.989788303,50,6.274657446,4.064240086,-135.2762083,-6.656619824,-6.311650755,31.03672724,-14.55431487,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,340ea721-bfa1-11ed-9b0c-395849418351,93.35220424,6.512476321,1.147574316,-2.573367713,-1.834677109,83.47331993,3.080014105,-0.45890962,-4.38233284,-1.107783381,0.412301821,5.721574229,15.43313596,-31.10177461,89.89710249,2134.163255,-1287.499754,85.62510832,-0.791217881,-0.516559854,-0.327322751,,,,,,,,,,,,,,,,,0.99737382,1,,,high,high,9.092441195,81.60594761,55.04635859,Colby Emmertz,emmerco43,Maine
22,3/10/23,19:11:15,2,5,Colin Fitzgerald,fitzgco54,Right,Maine,Nick Lorusso,lorusni42,Right,Maryland,Windup,1,Bottom,1,1,2,Changeup,,BallCalled,,,,0,0,,85.6312492,-0.397229372,-1.675095575,1747.987969,218.4683551,1:15,6.380361312,1.406549343,6.365392906,-26.04444736,12.59173353,8.200373486,3.920605133,0.615353877,76.96969923,-4.642636012,0.467297886,0.447371813,,,,,,,,,,,,-4.864858118,6.832529284,-1.267018398,50,6.328963368,3.370184054,-124.4969283,-1.723060845,-7.595420517,26.21397075,-21.50653743,Maryland,Maine,shi01,NCAA D1,BIG10,12d779a6-2eab-4d14-b4cc-4bd63dfe0293,3d69b03a-bfa1-11ed-99d0-956599e01f19,85.8092869,6.378790782,1.409862272,-0.379243058,-1.714827733,77.12046278,3.922431337,0.612714579,-4.612898882,0.425061157,0.447214585,8.567198024,11.01681972,-23.43930436,2.382438028,1603.747443,-695.3100598,91.74819686,-0.718344211,-0.397777372,-0.570749294,,,,,,,,,,,,,,,,,0.995583004,1,,,high,high,92.14419397,5.710827469,54.95460709,Colby Emmertz,emmerco43,Maine
