PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
11,2/21/23,16:04:13,2,5,Ryan Van Buren,vanbury42,Right,Maryland,Jj Wetherholt,wethejj42,Left,West Virginia,Stretch,1,Top,0,2,2,Changeup,,Foul,,,,0,0,,80.88422974,0.071461492,-4.148267622,1910.876537,258.2761845,2:30,5.670016401,2.812797513,7.642458166,-38.43870736,4.682632334,14.54587735,3.235781886,0.72442142,72.10800514,-5.457178797,-1.456016377,0.46298947,,,,,,,,,,,,-9.325157603,2.523830272,-2.551553843,50,5.660699206,8.176740561,-117.5863637,-0.745636391,-12.97993506,23.5094582,-28.66106306,Maryland,West Virginia,shi01,NCAA D1,BIG10,5fd0a465-c4f7-42e6-bb6d-7a97f556d43d,4bb6edfa-b22b-11ed-b607-2d11e9dc2502,81.0176625,5.66489964,2.8165967,0.133702354,-4.194828142,72.21052316,3.240282729,0.721463774,-5.382891449,-1.504814315,0.462865051,14.99298253,2.519434002,24.2459596,14.12834223,1742.320034,784.7101622,91.17910029,-0.185270735,0.410654559,-0.892769616,,,,,,,,,,,,,,,,,0.997246296,1,,,high,high,77.28450412,-25.06796536,53.67754183,Luke Shliger,shliglu42,Maryland
12,2/21/23,16:04:38,2,6,Ryan Van Buren,vanbury42,Right,Maryland,Jj Wetherholt,wethejj42,Left,West Virginia,Stretch,1,Top,0,2,2,Sinker,,InPlay,,GroundBall,Single,0,0,,90.73275489,-2.987502114,-2.725248394,1850.733919,229.3889286,1:45,5.589590476,2.624208012,7.514838002,-22.3254685,10.67475928,10.62034999,0.991932974,1.015520765,82.94246142,-7.227455235,-0.694595226,0.413456659,,,,,,,,,,,,-6.694981533,6.802569785,-2.447361774,50,5.381778088,5.98093753,-131.904084,-7.517671837,-11.74406331,29.19298303,-20.24125935,Maryland,West Virginia,shi01,NCAA D1,BIG10,5fd0a465-c4f7-42e6-bb6d-7a97f556d43d,5a7e0ae6-b22b-11ed-b2a2-dd66d7e1f471,90.89727897,5.588101591,2.627513944,-2.96961456,-2.766264978,83.09126689,0.993894689,1.012194145,-7.200149254,-0.740422865,0.413331004,10.99183753,9.371078059,-0.067605769,14.33739982,1850.732631,-2.183760516,99.99993039,-0.650920468,-0.001179943,-0.759145014,,,,,,,,,,,,,,,,,0.998033001,1,,,high,medium,77.09634574,2.689232041,53.805162,Luke Shliger,shliglu42,Maryland
13,2/21/23,16:05:16,3,1,Ryan Van Buren,vanbury42,Right,Maryland,Dayne Leonard,leonada50,Right,West Virginia,Stretch,1,Top,0,0,0,Sinker,,BallCalled,,,,0,0,,90.75942438,-3.778587029,-2.734532524,1851.96272,232.9320384,1:45,5.591600997,2.737164637,7.378487413,-23.21477608,9.996967654,11.32413117,0.184101247,1.172105069,83.06856964,-8.164229783,-0.574686685,0.414779574,,,,,,,,,,,,-7.056798434,6.628035328,-2.553779674,50,5.320999037,5.968411639,-131.8051539,-9.385255743,-12.36136948,29.12426688,-20.56374296,Maryland,West Virginia,shi01,NCAA D1,BIG10,5fd0a465-c4f7-42e6-bb6d-7a97f556d43d,70e0c7ba-b22b-11ed-ad7a-773b5be6b8e7,90.92135631,5.589739967,2.740646035,-3.756526954,-2.776760771,83.21246459,0.18638265,1.168683994,-8.132991387,-0.621433928,0.414654131,11.70692128,8.652266357,6.349711477,12.85438789,1840.601619,204.8208913,99.38653726,-0.599064185,0.11059666,-0.793026154,,,,,,,,,,,,,,,,,0.997615176,1,,,high,medium,78.43106096,4.290001589,53.94151259,Luke Shliger,shliglu42,Maryland
14,2/21/23,16:05:35,3,2,Ryan Van Buren,vanbury42,Right,Maryland,Dayne Leonard,leonada50,Right,West Virginia,Stretch,1,Top,0,1,0,Slider,,Foul,,,,0,0,,81.26912136,-0.667659742,-2.666060123,2241.211456,103.9295887,9:30,5.630819084,2.669075525,7.28423675,-37.75471497,4.269440035,-5.494063128,1.82551013,-0.408817621,74.11126738,-7.636494445,-4.089978091,0.462810018,,,,,,,,,,,,2.25676529,2.417611175,-2.478682293,50,5.566948359,5.652328335,-118.2694444,-2.367053394,3.187083593,23.17504785,-28.75981376,Maryland,West Virginia,shi01,NCAA D1,BIG10,5fd0a465-c4f7-42e6-bb6d-7a97f556d43d,7c93d8de-b22b-11ed-a380-953416c00a20,81.39569362,5.625736094,2.671312641,-0.606339048,-2.693797991,74.20844108,1.829814859,-0.410352556,-7.566488704,-4.114640321,0.462689644,-5.213666191,2.275680452,-79.62509109,28.20251719,403.6161581,-2204.568617,18.0088388,-0.043352553,-0.983650432,0.174792401,,,,,,,,,,,,,,,,,0.997596374,1,,,high,high,64.61773365,25.189854,54.03576325,Luke Shliger,shliglu42,Maryland
15,2/21/23,16:05:56,3,3,Ryan Van Buren,vanbury42,Right,Maryland,Dayne Leonard,leonada50,Right,West Virginia,Stretch,1,Top,0,1,1,Slider,,BallCalled,,,,0,0,,79.92496791,-1.71047369,-3.275022689,2339.728825,59.80343718,8:00,5.595143139,2.601971436,7.264679195,-42.06632496,0.884746188,-6.687707466,0.515134789,-0.96744043,73.67894103,-9.610259204,-4.543781011,0.471692012,,,,,,,,,,,,2.723438002,0.989579049,-2.366885974,50,5.454779737,6.822662643,-116.1855772,-4.571359499,3.70329481,22.82981681,-30.82843314,Maryland,West Virginia,shi01,NCAA D1,BIG10,5fd0a465-c4f7-42e6-bb6d-7a97f556d43d,8925c9c2-b22b-11ed-a340-6d8357f1a23b,80.03357552,5.588657011,2.604388635,-1.630772789,-3.305538266,73.76389805,0.522166282,-0.969559919,-9.516181093,-4.571938323,0.47158323,-6.404613375,-1.331702137,-77.33643178,6.245989769,512.9290407,-2282.812908,21.92258501,0.110263609,-0.97567414,0.189477993,,,,,,,,,,,,,,,,,0.996790153,1,,,high,medium,84.37861435,37.88450168,54.0553208,Luke Shliger,shliglu42,Maryland
16,2/21/23,16:06:36,3,4,Ryan Van Buren,vanbury42,Right,Maryland,Dayne Leonard,leonada50,Right,West Virginia,Stretch,1,Top,0,2,1,Sinker,,BallCalled,,,,0,0,,90.89721028,-2.326236253,-3.159463881,,,,5.581323713,2.745562185,,,,,1.199092298,0.271667218,82.19732999,-6.773246311,-1.547349658,,,,,,,,,,,,,,,,,,,,,,,,Maryland,West Virginia,shi01,NCAA D1,BIG10,5fd0a465-c4f7-42e6-bb6d-7a97f556d43d,a0e6822e-b22b-11ed-b1ba-03563f1dd055,91.04683213,5.576610735,2.745562185,-2.273674302,-3.159463881,82.31369132,1.202776651,0.271667218,-6.713978279,-1.547349658,0.42326837,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,55.22864603,Luke Shliger,shliglu42,Maryland
17,2/21/23,16:06:54,3,5,Ryan Van Buren,vanbury42,Right,Maryland,Dayne Leonard,leonada50,Right,West Virginia,Stretch,1,Top,0,3,1,Sinker,,BallCalled,Walk,,,0,0,,90.61286803,-2.309291031,-2.342246483,1819.88158,232.6102606,1:45,5.552227003,2.69770586,7.351430785,-23.80496197,10.10843481,11.04097959,1.536823613,1.043300185,81.86459434,-6.208628491,-0.424431449,0.415091944,,,,,,,,,,,,-6.748089842,6.210800345,-2.540160719,50,5.381929902,5.072467654,-131.8013179,-5.994276298,-11.81276792,29.28016623,-21.30182577,Maryland,West Virginia,shi01,NCAA D1,BIG10,5fd0a465-c4f7-42e6-bb6d-7a97f556d43d,abc9dcde-b22b-11ed-a1aa-0fb54617a9d3,90.77987795,5.550483136,2.701303878,-2.288774037,-2.385875295,82.00416449,1.538606602,1.040489102,-6.179436829,-0.470082299,0.414963552,11.45995522,8.705648753,-2.562698711,20.51570273,1818.061499,-81.37167143,99.89998907,-0.606626265,-0.044712619,-0.793728768,,,,,,,,,,,,,,,,,0.931040443,1,,,high,high,71.53587386,22.84843857,53.96856922,Luke Shliger,shliglu42,Maryland
18,2/21/23,16:07:48,4,1,Ryan Van Buren,vanbury42,Right,Maryland,Caleb Mcneely,mcneeca42,Right,West Virginia,Windup,1,Top,0,0,0,Sinker,,BallCalled,,,,0,0,,88.97373928,-2.772266914,-4.339302696,,,,5.51875269,2.589782345,7.663139657,,,,0.265442299,-1.374216761,82.17230062,-8.924558897,-4.339302696,,,,,,,,,,,,,,,,,,,,,,,,Maryland,West Virginia,shi01,NCAA D1,BIG10,5fd0a465-c4f7-42e6-bb6d-7a97f556d43d,cbb932ba-b22b-11ed-9b1f-e7c02958de71,89.10771264,5.514509967,2.589782345,-2.721412298,-4.339302696,82.28570193,0.269955176,-1.374216761,-8.863719564,-4.339302696,0.420016986,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,low,,,53.65686034,Luke Shliger,shliglu42,Maryland
19,2/21/23,16:08:05,4,2,Ryan Van Buren,vanbury42,Right,Maryland,Caleb Mcneely,mcneeca42,Right,West Virginia,Windup,1,Top,0,1,0,Sinker,,BallCalled,,,,0,0,,90.43667546,-2.225136409,-1.713228921,1812.668514,234.5885886,1:45,5.545731714,2.624896486,7.644714184,-23.99681228,9.435121844,11.19858695,1.918608379,1.561601793,81.91170374,-5.659130719,-0.034602496,0.413397236,,,,,,,,,,,,-6.757416787,5.899514745,-2.519195331,50,5.393951555,3.634251351,-131.664202,-5.758623401,-11.79811326,29.35974336,-21.87379058,Maryland,West Virginia,shi01,NCAA D1,BIG10,5fd0a465-c4f7-42e6-bb6d-7a97f556d43d,d5f82ab3-b22b-11ed-8bdd-a7b62254be5e,90.59751877,5.543798359,2.628216329,-2.201714742,-1.754449066,82.04765949,1.920522516,1.558966317,-5.627529637,-0.077826928,0.413272342,11.59640806,8.0127093,8.017667282,18.88629738,1794.949873,252.8281891,99.02251072,-0.573779508,0.139478447,-0.807045747,,,,,,,,,,,,,,,,,0.995614646,1,,,high,high,73.00232003,35.26966712,53.67528582,Luke Shliger,shliglu42,Maryland
20,2/21/23,16:08:21,4,3,Ryan Van Buren,vanbury42,Right,Maryland,Caleb Mcneely,mcneeca42,Right,West Virginia,Windup,1,Top,0,2,0,Sinker,,Foul,,,,0,0,,89.42409457,-1.907269509,-3.714302932,1805.291231,229.5203268,1:45,5.579558172,2.50353659,7.493235056,-23.36917921,10.63778477,10.519865,2.371343841,0.223352964,81.88764932,-5.021105519,-1.097150965,0.41971593,,,,,,,,,,,,-6.920063494,6.461685615,-2.259397761,50,5.442335366,8.145726502,-129.9770901,-4.98627984,-11.78940915,28.29033905,-21.16555876,Maryland,West Virginia,shi01,NCAA D1,BIG10,5fd0a465-c4f7-42e6-bb6d-7a97f556d43d,dfdb50b8-b22b-11ed-88a6-45c99c1bdefa,89.58919026,5.577981911,2.5068457,-1.888113854,-3.755531594,82.02988544,2.372921128,0.220745214,-4.994666821,-1.140162151,0.419586775,10.89384088,9.292597924,-3.35896061,10.42676854,1802.189833,-105.7744454,99.82820513,-0.648062984,-0.058591347,-0.759329588,,,,,,,,,,,,,,,,,0.997073352,1,,,high,high,80.61591234,10.89963158,53.82676494,Luke Shliger,shliglu42,Maryland
